x,y,worst_lower,worst_upper,normal_lower,no_signal_upper,worst_theta,safe_margin,calls,interval_splits,angle_bound_complete
600,350,97.25993310477293,1500,97.25993310477293,0,5.869735230654798,309.6471936382151,81,0,0
600,355,96.34053296083761,1500,96.34053296083761,0,5.865014434867119,307.0982249467721,81,0,0
600,360,95.44496327675195,1500,95.44496327675195,0,5.860312446093636,304.5226513449659,81,0,0
600,365,94.57239973765513,1500,94.57239973765513,0,5.855629358834789,301.9207673103591,81,0,0
600,370,93.7220552117562,1500,93.7220552117562,0,5.850965263516669,299.2928659326498,81,0,0
600,375,92.89317767930775,1500,92.89317767930775,0,5.846320246528411,296.639238830313,81,0,0
600,380,92.08504829859953,1500,92.08504829859953,0,5.841694390260908,293.9601760711204,81,0,0
600,385,91.29697959849594,1500,91.29697959849594,0,5.837087773146791,291.2559660964721,81,0,0
600,390,90.52831378796731,1500,90.52831378796731,0,5.832500469701604,288.5268956494792,81,0,0
600,395,89.77842117386585,1500,89.77842117386585,0,5.827932550566125,285.7732497067273,81,0,0
600,400,89.04669867894229,1500,89.04669867894229,0,5.823384082549756,282.9953114136486,81,0,0
600,405,88.33256845277023,1500,88.33256845277023,0,5.818855128674945,280.1933620234302,81,0,0
600,410,87.63547656885031,1500,87.63547656885031,0,5.814345748222559,277.3676808393811,81,0,0
600,415,86.95489180171259,1500,86.95489180171259,0,5.809855996778162,274.51854516068,81,0,0
600,420,86.29030447834499,1500,86.29030447834499,0,5.805385926279138,271.6462302314224,81,0,0
600,425,85.64122539872997,1500,85.64122539872997,0,5.800935585062605,268.7510091928878,81,0,0
600,430,85.00718482067536,1500,85.00718482067536,0,5.796505017914048,265.8331530389416,81,0,0
600,435,84.38773150452265,1500,84.38773150452265,0,5.792094266116651,262.8929305744898,81,0,0
600,440,83.78243181363973,1500,83.78243181363973,0,5.787703367501231,259.9306083768997,81,0,0
600,445,83.19086886694154,1500,83.19086886694154,0,5.783332356496753,256.9464507603052,81,0,0
600,450,82.61264173994985,1500,82.61264173994985,0,5.778981264181363,253.9407197427074,81,0,0
600,455,82.04736471118304,1500,82.04736471118304,0,5.774650118333889,250.9136750157888,81,0,0
600,460,81.49466655089807,1500,81.49466655089807,0,5.770338943485755,247.8655739173528,81,0,0
600,465,80.95418984942958,1500,80.95418984942958,0,5.766047760973271,244.7966714063059,81,0,0
600,470,80.42559038258375,1500,80.42559038258375,0,5.76177658899024,241.7072200400977,81,0,0
600,475,79.90853651170757,1500,79.90853651170757,0,5.75752544264085,238.5974699545327,81,0,0
600,480,79.40270861625601,1500,79.40270861625601,0,5.753294333992787,235.4676688458751,81,0,0
600,485,78.90779855680846,1500,78.90779855680846,0,5.749083272130536,232.3180619551594,81,0,0
600,490,78.42350916664776,1500,78.42350916664776,0,5.744892263208844,229.1488920546301,81,0,0
600,495,77.94955377014236,1500,77.94955377014236,0,5.74072131050626,225.9603994362263,81,0,0
600,500,77.48565572629792,1500,77.48565572629792,0,5.736570414478763,222.7528219020361,81,0,0
600,505,77.0315479959479,1500,77.0315479959479,0,5.732439572813401,219.5263947566389,81,0,0
600,510,76.58697273117474,1500,76.58697273117474,0,5.728328780481923,216.2813508012638,81,0,0
600,515,76.15168088563262,1500,76.15168088563262,0,5.724238029794363,213.0179203296852,81,0,0
600,520,75.72543184454304,1500,75.72543184454304,0,5.720167310452539,209.7363311257847,81,0,0
600,525,75.30799307320844,1500,75.30799307320844,0,5.716116609603432,206.436808462705,81,0,0
600,530,74.89913978297436,1500,74.89913978297436,0,5.712085911892422,203.1195751035295,81,0,0
600,535,74.49865461363679,1500,74.49865461363679,0,5.70807519951634,199.7848513034129,81,0,0
600,540,74.1063273313478,1500,74.1063273313478,0,5.704084452276305,196.4328548131009,81,0,0
600,545,73.72195454115858,1500,73.72195454115858,0,5.700113647630327,193.0638008837719,81,0,0
600,550,73.34533941336137,1500,73.34533941336137,0,5.696162760745643,189.6779022731351,81,0,0
600,555,72.97629142287538,1500,72.97629142287538,0,5.692231764550751,186.2753692527253,81,0,0
600,560,72.61462610094611,1500,72.61462610094611,0,5.688320629787139,182.8564096163328,81,0,0
600,565,72.26016479849069,1500,72.26016479849069,0,5.684429325060656,179.4212286895107,81,0,0
600,570,71.91273446045294,1500,71.91273446045294,0,5.680557816892529,175.9700293401008,81,0,0
600,575,71.57216741057317,1500,71.57216741057317,0,5.676706069769986,172.5030119897257,81,0,0
600,580,71.2383011460187,1500,71.2383011460187,0,5.67287404619647,169.0203746261898,81,0,0
600,585,70.91097814134569,1500,70.91097814134569,0,5.669061706741432,165.5223128167418,81,0,0
600,590,70.59004566130744,1500,70.59004566130744,0,5.66526901008967,162.0090197221442,81,0,0
600,595,70.27535558203991,1500,70.27535558203991,0,5.661495913090207,158.480686111505,81,0,0
600,600,69.9667642201923,1500,69.9667642201923,0,5.65774237080469,154.937500377821,81,0,0
600,605,69.66413216959445,1500,69.66413216959445,0,5.65400833655529,151.3796485541917,81,0,0
600,610,69.3673241450729,1500,69.3673241450729,0,5.650293761972093,147.8073143306561,81,0,0
600,615,69.07620883305204,1500,69.07620883305204,0,5.646598597039975,144.2206790716132,81,0,0
600,620,68.7906587486036,1500,68.7906587486036,0,5.642922790144921,140.6199218337832,81,0,0
600,625,68.51055009861247,1500,68.51055009861247,0,5.639266288119818,137.005219384674,81,0,0
600,630,68.23576265076601,1500,68.23576265076601,0,5.635629036289677,133.3767462215103,81,0,0
600,635,67.96617960806816,1500,67.96617960806816,0,5.632010978516287,129.7346745905945,81,0,0
600,640,67.70168748861838,1500,67.70168748861838,0,5.628412057242296,126.0791745070608,81,0,0
600,645,67.44217601038939,1500,67.44217601038939,0,5.624832213534699,122.4104137749912,81,0,0
600,650,67.18753798077087,1500,67.18753798077087,0,5.621271387127739,118.728558007861,81,0,0
600,655,66.93766919064406,1500,66.93766919064406,0,5.617729516465204,115.0337706492829,81,0,0
600,660,66.69246831277523,1500,66.69246831277523,0,5.614206538742121,111.3262129940213,81,0,0
600,665,66.4518368043218,1500,66.4518368043218,0,5.61070238994583,107.6060442092464,81,0,0
600,670,66.21567881325895,1500,66.21567881325895,0,5.607217004896458,103.8734213560053,81,0,0
600,675,65.98390108854156,1500,65.98390108854156,0,5.60375031728675,100.1284994108807,81,0,0
600,680,65.75641289383266,1500,65.75641289383266,0,5.600302259721303,96.37143128781327,81,0,0
600,685,65.53312592462881,1500,65.53312592462881,0,5.596872763755152,92.60236786006703,81,0,0
600,690,65.313954228631,1500,65.313954228631,0,5.593461759931737,88.82145798231238,81,0,0
600,695,65.09881412921219,1500,65.09881412921219,0,5.590069177820244,85.02884851280658,81,0,0
600,700,64.88762415184041,1500,64.88762415184041,0,5.586694946052313,81.22468433565177,81,0,0
600,705,64.68030495332808,1500,64.68030495332808,0,5.583338992358104,77.40910838311197,81,0,0
600,710,64.47677925377818,1500,64.47677925377818,0,5.580001243601758,73.58226165796759,81,0,0
600,715,64.27697177110947,1500,64.27697177110947,0,5.576681625816197,69.7442832558952,81,0,0
600,720,64.08080915804705,1500,64.08080915804705,0,5.573380064237318,65.89531038785049,81,0,0
600,725,63.88821994147271,1500,63.88821994147271,0,5.570096483337552,62.03547840244403,81,0,0
600,730,63.6991344640268,1500,63.6991344640268,0,5.566830806858794,58.1649208082905,81,0,0
600,735,63.51348482787051,1500,63.51348482787051,0,5.563582957844712,54.2837692963202,81,0,0
600,740,63.33120484051431,1500,63.33120484051431,0,5.560352858672441,50.39215376203981,81,0,0
600,745,63.15222996262007,1500,63.15222996262007,0,5.557140431083647,46.49020232772682,81,0,0
600,750,62.97649725770068,1500,62.97649725770068,0,5.553945596214992,42.57804136455002,81,0,0
600,755,62.8039453436314,1500,62.8039453436314,0,5.550768274627975,38.65579551460178,81,0,0
600,760,62.63451434589933,1500,62.63451434589933,0,5.547608386338176,34.72358771283291,81,0,0
600,765,62.46814585251782,1500,62.46814585251782,0,5.544465850843891,30.78153920888042,81,0,0
600,770,62.30478287054027,1500,62.30478287054027,0,5.541340587154179,26.82976958877919,81,0,0
600,775,62.14436978410176,1500,62.14436978410176,0,5.538232513816302,22.86839679654679,81,0,0
600,780,61.98685231393069,1500,61.98685231393069,0,5.535141548942598,18.89753715563813,81,0,0
600,785,61.83217747827018,1500,61.83217747827018,0,5.532067610236749,14.91730539025593,81,0,0
600,790,61.68029355515041,1500,61.68029355515041,0,5.529010615019489,10.92781464651625,81,0,0
600,795,61.53115004595885,1500,61.53115004595885,0,5.525970480253736,6.929176513458287,81,0,0
600,800,61.38469764025642,1500,61.38469764025642,0,5.522947122569161,2.92150104389475,81,0,0
600,805,61.2408881817908,1500,61.2408881817908,0.9502473925808976,5.51994045828619,-1.095103224904278,81,0,0
600,810,61.09967463565918,1500,61.09967463565918,4.456199785207871,5.516950403439467,-5.120529250698155,81,0,0
600,815,60.96101105657392,1500,60.96101105657392,8.031764743066644,5.513976873800762,-9.154671465938122,81,0,0
600,820,60.82485255819067,1500,60.82485255819067,11.67699987542031,5.51101978490134,-13.19742575760984,81,0,0
600,825,60.69115528345761,1500,60.69115528345761,15.39453787381145,5.508079052053803,-17.24868944726063,81,0,0
600,830,60.55987637594196,1500,60.55987637594196,19.18734666906795,5.505154590373398,-21.30836127121324,81,0,0
600,835,60.43097395210377,1500,60.43097395210377,23.0586540046898,5.50224631479881,-25.37634136097222,81,0,0
600,840,60.30440707447379,1500,60.30440707447379,27.01195676684582,5.499354140112447,-29.45253122382223,81,0,0
600,845,60.18013572570551,1500,60.18013572570551,31.05104685533444,5.496477980960212,-33.53683372362525,81,0,0
600,850,60.05812078346725,1500,60.05812078346725,35.18004491244098,5.493617751870783,-37.62915306181458,81,0,0
605,250,121.5981311893808,1500,121.5981311893808,0,5.966350930520329,349.9657297800392,81,0,0
605,255,119.9558546393111,1500,119.9558546393111,0,5.961257040589946,348.0257481458958,81,0,0
605,260,118.3665162123026,1500,118.3665162123026,0,5.956179406421531,346.0532913906204,81,0,0
605,265,116.8277563308587,1500,116.8277563308587,0,5.951118210890104,344.0486524738571,81,0,0
605,270,115.3373528968952,1500,115.3373528968952,0,5.946073632320066,342.0121255359758,81,0,0
605,275,113.8932114212547,1500,113.8932114212547,0,5.941045844484131,339.9440057373872,81,0,0
605,280,112.4933559918813,1500,112.4933559918813,0,5.936035016604825,337.844589101374,81,0,0
605,285,111.1359209986779,1500,111.1359209986779,0,5.931041313358493,335.7141723605342,81,0,0
605,290,109.819143542105,1500,109.819143542105,0,5.926064894881776,333.553052806923,81,0,0
605,295,108.5413564604951,1500,108.5413564604951,0,5.921105916780489,331.361528145969,81,0,0
605,300,107.3009819180395,1500,107.3009819180395,0,5.91616453014085,329.1398963542282,81,0,0
605,305,106.096525501542,1500,106.096525501542,0,5.911240881543001,326.8884555410318,81,0,0
605,310,104.9265707794461,1500,104.9265707794461,0,5.906335113076759,324.6075038140715,81,0,0
605,315,103.7897742814558,1500,103.7897742814558,0,5.901447362359543,322.2973391489588,81,0,0
605,320,102.6848608612811,1500,102.6848608612811,0,5.896577762556412,319.9582592627838,81,0,0
605,325,101.6106194088301,1500,101.6106194088301,0,5.891726442402139,317.5905614916915,81,0,0
605,330,100.5658988815076,1500,100.5658988815076,0,5.886893526225298,315.1945426724851,81,0,0
605,335,99.54960462723409,1500,99.54960462723409,0,5.882079133974242,312.7704990282585,81,0,0
605,340,98.5606949744804,1500,98.5606949744804,0,5.877283381244965,310.3187260580504,81,0,0
605,345,97.59817806695548,1500,97.59817806695548,0,5.872506379310739,307.839518430507,81,0,0
605,350,96.66110892270935,1500,96.66110892270935,0,5.867748235153496,305.3331698815364,81,0,0
605,355,95.74858669929912,1500,95.74858669929912,0,5.863009051496861,302.7999731159241,81,0,0
605,360,94.85975214836496,1500,94.85975214836496,0,5.858288926840796,300.2402197128803,81,0,0
605,365,93.99378524448235,1500,93.99378524448235,0,5.85358795549777,297.6542000354812,81,0,0
605,370,93.14990297452219,1500,93.14990297452219,0,5.8489062276304,295.04220314396,81,0,0
605,375,92.32735727498013,1500,92.32735727498013,0,5.844243829290502,292.4045167128018,81,0,0
605,380,91.5254331058451,1500,91.5254331058451,0,5.839600842459475,289.7414269515887,81,0,0
605,385,90.7434466505715,1500,90.7434466505715,0,5.834977345089971,287.0532185295403,81,0,0
605,390,89.9807436326257,1500,89.9807436326257,0,5.830373411148766,284.3401745036898,81,0,0
605,395,89.23669773988787,1500,89.23669773988787,0,5.825789110660789,281.6025762506306,81,0,0
605,400,88.51070914892895,1500,88.51070914892895,0,5.821224509754241,278.8407034017706,81,0,0
605,405,87.80220314185145,1500,87.80220314185145,0,5.816679670706729,276.0548337820227,81,0,0
605,410,87.11062880898794,1500,87.11062880898794,0,5.812154651992373,273.2452433518604,81,0,0
605,415,86.43545783129606,1500,86.43545783129606,0,5.807649508329816,270.412206152667,81,0,0
605,420,85.776183336796,1500,85.776183336796,0,5.803164290731076,267.5559942553011,81,0,0
605,425,85.13231882584952,1500,85.13231882584952,0,5.798699046551189,264.6768777118033,81,0,0
605,430,84.50339716048266,1500,84.50339716048266,0,5.794253819538572,261.7751245101638,81,0,0
605,435,83.8889696133498,1500,83.8889696133498,0,5.78982864988607,258.8510005320752,81,0,0
605,440,83.28860497226306,1500,83.28860497226306,0,5.785423574282615,255.9047695135871,81,0,0
605,445,82.70188869653666,1500,82.70188869653666,0,5.781038625965437,252.9366930085846,81,0,0
605,450,82.12842212167914,1500,82.12842212167914,0,5.776673834772804,249.9470303550078,81,0,0
605,455,81.56782170922794,1500,81.56782170922794,0,5.772329227197202,246.9360386437328,81,0,0
605,460,81.01971833876235,1500,81.01971833876235,0,5.768004826438925,243.9039726900323,81,0,0
605,465,80.48375663935231,1500,80.48375663935231,0,5.763700652460032,240.8510850075348,81,0,0
605,470,79.95959435790068,1500,79.95959435790068,0,5.759416722038593,237.7776257846015,81,0,0
605,475,79.44690176202324,1500,79.44690176202324,0,5.755153048823209,234.6838428630421,81,0,0
605,480,78.94536107528212,1500,78.94536107528212,0,5.75090964338774,231.569981719088,81,0,0
605,485,78.45466594274333,1500,78.45466594274333,0,5.746686513286212,228.4362854465455,81,0,0
605,490,77.97452092496988,1500,77.97452092496988,0,5.742483663107831,225.2829947420501,81,0,0
605,495,77.50464101870587,1500,77.50464101870587,0,5.7383010945321,222.1103478923451,81,0,0
605,500,77.04475120261618,1500,77.04475120261618,0,5.734138806383974,218.9185807635096,81,0,0
605,505,76.59458600656679,1500,76.59458600656679,0,5.729996794689008,215.7079267920578,81,0,0
605,510,76.15388910303155,1500,76.15388910303155,0,5.725875052728486,212.4786169778411,81,0,0
605,515,75.7224129193127,1500,75.7224129193127,0,5.721773571094467,209.2308798786742,81,0,0
605,520,75.29991826934275,1500,75.29991826934275,0,5.71769233774473,205.9649416066204,81,0,0
605,525,74.88617400392603,1500,74.88617400392603,0,5.713631338057579,202.6810258258621,81,0,0
605,530,74.48095667834167,1500,74.48095667834167,0,5.709590554886458,199.3793537520897,81,0,0
605,535,74.08405023632517,1500,74.08405023632517,0,5.705569968614387,196.0601441533432,81,0,0
605,540,73.69524570947557,1500,73.69524570947557,0,5.701569557208138,192.7236133522391,81,0,0
605,545,73.31434093122833,1500,73.31434093122833,0,5.697589296272154,189.3699752295212,81,0,0
605,550,72.94114026456882,1500,72.94114026456882,0,5.693629159102177,185.9994412288718,81,0,0
605,555,72.57545434272583,1500,72.57545434272583,0,5.689689116738551,182.6122203629229,81,0,0
605,560,72.21709982212414,1500,72.21709982212414,0,5.685769138019181,179.2085192204097,81,0,0
605,565,71.86589914692482,1500,71.86589914692482,0,5.681869189632124,175.7885419744066,81,0,0
605,570,71.52168032452683,1500,71.52168032452683,0,5.677989236167781,172.3524903915941,81,0,0
605,575,71.1842767114329,1500,71.1842767114329,0,5.674129240170682,168.9005638424977,81,0,0
605,580,70.85352680892763,1500,70.85352680892763,0,5.670289162190831,165.4329593126505,81,0,0
605,585,70.52927406804592,1500,70.52927406804592,0,5.666468960834592,161.949871414626,81,0,0
605,590,70.21136670334187,1500,70.21136670334187,0,5.662668592815111,158.4514924008932,81,0,0
605,595,69.89965751499834,1500,69.89965751499834,0,5.658888013002233,154.9380121774465,81,0,0
605,600,69.59400371883925,1500,69.59400371883925,0,5.65512717447193,151.409618318162,81,0,0
605,605,69.29426678384611,1500,69.29426678384611,0,5.651386028555182,147.86649607984,81,0,0
605,610,69.00031227678444,1500,69.00031227678444,0,5.647664524886344,144.3088284178857,81,0,0
605,615,68.71200971358718,1500,68.71200971358718,0,5.643962611450947,140.7367960025908,81,0,0
605,620,68.42923241714855,1500,68.42923241714855,0,5.640280234632941,137.1505772359727,81,0,0
605,625,68.15185738121083,1500,68.15185738121083,0,5.636617339261362,133.5503482691353,81,0,0
605,630,67.87976514004015,1500,67.87976514004015,0,5.632973868656417,129.936283020112,81,0,0
605,635,67.61283964360457,1500,67.61283964360457,0,5.62934976467497,126.3085531921578,81,0,0
605,640,67.35096813798653,1500,67.35096813798653,0,5.625744967755425,122.667328292453,81,0,0
605,645,67.09404105077247,1500,67.09404105077247,0,5.622159416962001,119.0127756511878,81,0,0
605,650,66.84195188118359,1500,66.84195188118359,0,5.618593050028381,115.3450604409953,81,0,0
605,655,66.59459709471375,1500,66.59459709471375,0,5.615045803400743,111.6643456967023,81,0,0
605,660,66.35187602206661,1500,66.35187602206661,0,5.611517612280156,107.9707923353687,81,0,0
605,665,66.1136907621821,1500,66.1136907621821,0,5.608008410664337,104.2645591765883,81,0,0
605,670,65.87994608916581,1500,65.87994608916581,0,5.60451813138878,100.5458029630227,81,0,0
605,675,65.65054936293492,1500,65.65054936293492,0,5.601046706167223,96.8146783811444,81,0,0
605,680,65.42541044340828,1500,65.42541044340828,0,5.597594065631482,93.07133808216349,81,0,0
605,685,65.20444160808461,1500,65.20444160808461,0,5.594160139370637,89.31593270311396,81,0,0
605,690,64.98755747283946,1500,64.98755747283946,0,5.590744855969553,85.54861088807945,81,0,0
605,695,64.77467491581042,1500,64.77467491581042,0,5.587348143046766,81.76951930953476,81,0,0
605,700,64.5657130042204,1500,64.5657130042204,0,5.583969927291704,77.97880268978372,81,0,0
605,705,64.36059292401127,1500,64.36059292401127,0,5.580610134501271,74.17660382247493,81,0,0
605,710,64.15923791216233,1500,64.15923791216233,0,5.577268689615755,70.3630635941746,81,0,0
605,715,63.96157319157334,1500,63.96157319157334,0,5.573945516754113,66.53832100598243,81,0,0
605,720,63.76752590840234,1500,63.76752590840234,0,5.570640539248591,62.70251319516899,81,0,0
605,725,63.57702507174582,1500,63.57702507174582,0,5.56735367967869,58.85577545682509,81,0,0
605,730,63.39000149556558,1500,63.39000149556558,0,5.564084859904511,54.99824126550106,81,0,0
605,735,63.20638774275988,1500,63.20638774275988,0,5.560834001099433,51.13004229682883,81,0,0
605,740,63.02611807128933,1500,63.02611807128933,0,5.557601023782165,47.25130844910643,81,0,0
605,745,62.8491283822726,1500,62.8491283822726,0,5.55438584784816,43.3621678648384,81,0,0
605,750,62.6753561699612,1500,62.6753561699612,0,5.551188392600399,39.46274695221553,81,0,0
605,755,62.5047404735226,1500,62.5047404735226,0,5.548008576779541,35.55317040652506,81,0,0
605,760,62.33722183054942,1500,62.33722183054942,0,5.544846318593457,31.63356123147923,81,0,0
605,765,62.17274223222647,1500,62.17274223222647,0,5.541701535746144,27.70404076045395,81,0,0
605,770,62.01124508008635,1500,62.01124508008635,0,5.53857414546602,23.76472867762516,81,0,0
605,775,61.85267514428757,1500,61.85267514428757,0,5.53546406453362,19.81574303899743,81,0,0
605,780,61.6969785233535,1500,61.6969785233535,0,5.532371209308685,15.85720029331378,81,0,0
605,785,61.5441026053136,1500,61.5441026053136,0,5.529295495756651,11.8892153028404,81,0,0
605,790,61.39399603018713,1500,61.39399603018713,0,5.526236839474553,7.911901364017808,81,0,0
605,795,61.2466086537609,1500,61.2466086537609,0,5.523195155716341,3.92537022797319,81,0,0
605,800,61.10189151260554,1500,61.10189151260554,0.07447030256712843,5.520170359417622,-0.07026787911365773,81,0,0
605,805,60.95979679027768,1500,60.95979679027768,3.508392011810129,5.517162365219821,-4.074904235796566,81,0,0
605,810,60.82027778467339,1500,60.82027778467339,7.01810668491935,5.514171087493786,-8.088431605306027,81,0,0
605,815,60.6832888764726,1500,60.6832888764726,10.59505801696111,5.511196440362836,-12.11074421565536,81,0,0
605,820,60.54878549864262,1500,60.54878549864262,14.24158539154547,5.508238337725245,-16.14173773991274,81,0,0
605,825,60.41672410695634,1500,60.41672410695634,17.9604336664744,5.505296693276196,-20.18130927664595,81,0,0
605,830,60.2870621514834,1500,60.2870621514834,21.75459577962831,5.502371420529188,-24.22935733054101,81,0,0
605,835,60.15975804902406,1500,60.15975804902406,25.62731021218874,5.499462432836922,-28.28578179320129,81,0,0
605,840,60.03477115643876,1500,60.03477115643876,29.58208115594769,5.496569643411651,-32.35048392412591,81,0,0
605,845,59.91206174485323,1500,59.91206174485323,33.62270703167508,5.493692965345033,-36.42336633187642,81,0,0
605,850,59.79159097469216,1500,59.79159097469216,37.75331511225376,5.490832311627454,-40.50433295542825,81,0,0
610,250,120.824804765395,1500,120.824804765395,0,5.964768095609544,345.3477563808101,81,0,0
610,255,119.1935249816179,1500,119.1935249816179,0,5.959650680958654,343.4214192528353,81,0,0
610,260,117.6148996557029,1500,117.6148996557029,0,5.954549764213869,341.4627532809682,81,0,0
610,265,116.0865798248979,1500,116.0865798248979,0,5.949465529875362,339.4720460596653,81,0,0
610,270,114.6063534915064,1500,114.6063534915064,0,5.944398157788901,337.4495864034748,81,0,0
610,275,113.1721357820131,1500,113.1721357820131,0,5.939347823145606,335.3956641901525,81,0,0
610,280,111.7819599429765,1500,111.7819599429765,0,5.934314696484353,333.3105702071088,81,0,0
610,285,110.4339690918375,1500,110.4339690918375,0,5.929298943696753,331.1945960012791,81,0,0
610,290,109.1264086498084,1500,109.1264086498084,0,5.924300726034665,329.0480337325077,81,0,0
610,295,107.8576193919404,1500,107.8576193919404,0,5.919320200120163,326.8711760305195,81,0,0
610,300,106.6260310564254,1500,106.6260310564254,0,5.914357517957932,324.664315855546,81,0,0
610,305,105.43015646132,1500,105.43015646132,0,5.909412826949992,322.427746362663,81,0,0
610,310,104.2685860822982,1500,104.2685860822982,0,5.904486269912725,320.1617607698861,81,0,0
610,315,103.139983049827,1500,103.139983049827,0,5.899577985096117,317.8666522300618,81,0,0
610,320,102.043078528381,1500,102.043078528381,0,5.894688106205158,315.5427137065853,81,0,0
610,325,100.9766674440968,1500,100.9766674440968,0,5.889816762423343,313.1902378529647,81,0,0
610,330,99.93960453057555,1500,99.93960453057555,0,5.884964078438193,310.8095168962436,81,0,0
610,335,98.93080066553769,1500,98.93080066553769,0,5.880130174468749,308.4008425242907,81,0,0
610,340,97.94921947366262,1500,97.94921947366262,0,5.875315166294951,305.9645057769503,81,0,0
610,345,96.99387417331954,1500,96.99387417331954,0,5.870519165288854,303.5007969410484,81,0,0
610,350,96.06382464698828,1500,96.06382464698828,0,5.865742278447597,301.0100054492364,81,0,0
610,355,95.15817471708323,1500,95.15817471708323,0,5.860984608428076,298.4924197826524,81,0,0
610,360,94.27606961055817,1500,94.27606961055817,0,5.856246253583238,295.9483273773719,81,0,0
610,365,93.41669359720017,1500,93.41669359720017,0,5.851527307999923,293.3780145346154,81,0,0
610,370,92.57926778788898,1500,92.57926778788898,0,5.846827861538221,290.7817663346747,81,0,0
610,375,91.76304808031561,1500,91.76304808031561,0,5.842147999872228,288.159866554515,81,0,0
610,380,90.96732324075542,1500,90.96732324075542,0,5.837487804532176,285.5125975890074,81,0,0
610,385,90.19141311150611,1500,90.19141311150611,0,5.832847352947848,282.8402403757378,81,0,0
610,390,89.43466693447319,1500,89.43466693447319,0,5.828226718493213,280.1430743233407,81,0,0
610,395,88.69646178222443,1500,88.69646178222443,0,5.823625970532233,277.4213772432973,81,0,0
610,400,87.97620108854751,1500,87.97620108854751,0,5.81904517446575,274.6754252851382,81,0,0
610,405,87.2733132712284,1500,87.2733132712284,0,5.81448439177942,271.9054928749861,81,0,0
610,410,86.58725044036183,1500,86.58725044036183,0,5.809943680092595,269.1118526573722,81,0,0
610,415,85.91748718605756,1500,85.91748718605756,0,5.805423093208135,266.2947754402585,81,0,0
610,420,85.26351943990331,1500,85.26351943990331,0,5.800922681163041,263.4545301431943,81,0,0
610,425,84.62486340499741,1500,84.62486340499741,0,5.796442490279889,260.5913837485361,81,0,0
610,430,84.00105454978009,1500,84.00105454978009,0,5.791982563218977,257.7056012556566,81,0,0
610,435,83.39164666126437,1500,83.39164666126437,0,5.787542939031148,254.797445638068,81,0,0
610,440,82.79621095361206,1500,82.79621095361206,0,5.783123653211214,251.8671778033863,81,0,0
610,445,82.21433522831565,1500,82.21433522831565,0,5.778724737751936,248.9150565560564,81,0,0
610,450,81.64562308253076,1500,81.64562308253076,0,5.774346221198507,245.9413385627655,81,0,0
610,455,81.0896931623622,1500,81.0896931623622,0,5.769988128703471,242.9462783204646,81,0,0
610,460,80.54617845816111,1500,80.54617845816111,0,5.765650482082041,239.9301281269218,81,0,0
610,465,80.01472563908419,1500,80.01472563908419,0,5.761333299867756,236.8931380537327,81,0,0
610,470,79.49499442439887,1500,79.49499442439887,0,5.757036597368429,233.835555921706,81,0,0
610,475,78.9866569891754,1500,78.9866569891754,0,5.752760386722339,230.757627278552,81,0,0
610,480,78.48939740219488,1500,78.48939740219488,0,5.748504676954617,227.6595953787961,81,0,0
610,485,78.0029110940503,1500,78.0029110940503,0,5.744269474033788,224.5417011658417,81,0,0
610,490,77.52690435356257,1500,77.52690435356257,0,5.740054780928408,221.4041832561077,81,0,0
610,495,77.06109385076847,1500,77.06109385076847,0,5.735860597663773,218.2472779251674,81,0,0
610,500,76.60520618485467,1500,76.60520618485467,0,5.731686921378648,215.0712190958135,81,0,0
