x,y,worst_lower,worst_upper,normal_lower,no_signal_upper,worst_theta,safe_margin,calls,interval_splits,angle_bound_complete,angle_samples_per_interval
970.1643422245979,496.2752464413643,49.0380788025767,1500.0,49.0380788025767,49.02424991634486,5.48713310890473,-85.31996080078534,117.0,0.0,0.0,12
969.9736523628235,496.6534733772278,49.03772157749732,1500.0,49.0362540088889,49.03772197749733,5.486951281732389,-85.32344380453014,117.0,0.0,0.0,12
970.8295004069805,495.2119879424572,49.05218260982341,1500.0,49.03482706209861,49.05218300982342,5.4875233018561,-85.4259264857883,117.0,0.0,0.0,12
967.8805765509605,500.2928981184959,49.04261084829668,1500.0,49.03608786151339,49.04261124829668,5.485454413617832,-85.13629369119758,117.0,0.0,0.0,12
969.5934008061886,497.2796593606472,49.03747092138978,1500.0,49.03747092138978,49.02766354103492,5.486711555877599,-85.27220202937292,117.0,0.0,0.0,12
971.4957867562771,494.0184615552425,49.0439838142099,1500.0,49.0365294419739,49.04398421420991,5.488038891093653,-85.47503145856285,117.0,0.0,0.0,12
968.9273964986205,498.440618775785,49.03725591778366,1500.0,49.03725591778366,49.0295155896748,5.486231588482727,-85.21313195712378,117.0,0.0,0.0,12
968.5471449419856,499.0668047592044,49.0385486703359,1500.0,49.0385486703359,49.02032632797533,5.485993189064764,-85.1632828518425,117.0,0.0,0.0,12
969.617025507614,497.2568062227219,49.0367901109009,1500.0,49.0367901109009,49.03294908263972,5.486711104925847,-85.28272689033975,117.0,0.0,0.0,12
968.951021200046,498.4177656378597,49.03657431183768,1500.0,49.03657431183768,49.03478067597549,5.486231117172347,-85.22361844442003,117.0,0.0,0.0,12
968.6298313969746,498.986818776466,49.03871681731431,1500.0,49.03616166132763,49.03871721731431,5.485991504150319,-85.19991602867822,117.0,0.0,0.0,12
969.6406502090394,497.2339530847967,49.03823462314563,1500.0,49.03610930259072,49.03823502314564,5.486710653934305,-85.2932526447239,117.0,0.0,0.0,12
969.1057099262252,498.1389523530379,49.03695988829585,1500.0,49.03695988829585,49.03158939106711,5.486351191639482,-85.23299295278343,117.0,0.0,0.0,12
969.4623367814347,497.5356195075437,49.0363865701699,1500.0,49.0363865701699,49.03594915212459,5.486590724220308,-85.2730533028282,117.0,0.0,0.0,12
968.7963324738666,498.6965789226815,49.03803209641384,1500.0,49.03619457282991,49.03803249641384,5.486111141133659,-85.21433753744873,117.0,0.0,0.0,12
969.4118522491772,497.6167493977118,49.03662713085961,1500.0,49.03662713085961,49.03406885750342,5.486560873168209,-85.26539270292983,117.0,0.0,0.0,12
969.0015057323035,498.3366357476916,49.03661008895907,1500.0,49.03632938077836,49.03661048895907,5.486260891522843,-85.23119801902135,117.0,0.0,0.0,12
969.1040923615219,498.1566641601967,49.03640029797792,1500.0,49.03640029797792,49.03593729732389,5.486335826778858,-85.2396874762942,117.0,0.0,0.0,12
969.6154079429107,497.2745180298807,49.03728434589438,1500.0,49.03622872214481,49.03728474589439,5.486695713209909,-85.28940594845221,117.0,0.0,0.0,12
969.1171178857621,498.131953735865,49.03647927901662,1500.0,49.03647927901662,49.03531145733567,5.486347117166016,-85.23991465414178,117.0,0.0,0.0,12
969.4493112571945,497.5603299318755,49.03656313001133,1500.0,49.03630647496,49.03656353001134,5.486579415060369,-85.27280841072456,117.0,0.0,0.0,12
969.2001662286202,497.9890477848676,49.03643391858002,1500.0,49.03643391858002,49.03560066883877,5.486405154377921,-85.24810042699823,117.0,0.0,0.0,12
969.3662629143364,497.7032358828728,49.03634751540019,1500.0,49.03634751540019,49.03622670989122,5.486521303309544,-85.26454730586033,117.0,0.0,0.0,12
969.7245073342492,497.0821912302199,49.03645691366673,1500.0,49.03635385388885,49.03645731366673,5.486776545776658,-85.29825837475755,117.0,0.0,0.0,12
969.2591961047037,497.8880459277025,49.03638097619119,1500.0,49.03638097619119,49.03598320852435,5.486445873945196,-85.25419751516097,117.0,0.0,0.0,12
969.1631222376054,498.0556623030316,49.03634615593995,1500.0,49.03634615593995,49.03630667554295,5.486376525683431,-85.24576378621532,117.0,0.0,0.0,12
969.0135149656908,498.3156837007755,49.03656388195789,1500.0,49.03633320111826,49.03656428195789,5.486269550927784,-85.23224315888069,117.0,0.0,0.0,12
969.2701890472381,497.8708522582019,49.03652569945598,1500.0,49.03631048390161,49.03652609945598,5.486451917056558,-85.25607563543235,117.0,0.0,0.0,12
969.2619443403373,497.8837475103273,49.0363633514499,1500.0,49.0363633514499,49.03611890976354,5.486447384692794,-85.2546670095569,117.0,0.0,0.0,12
969.2674408116045,497.8751506755771,49.03638995522952,1500.0,49.03632810530505,49.03639035522952,5.486450406248474,-85.2556060696927,117.0,0.0,0.0,12
969.2633184581541,497.8815983016398,49.03635453949659,1500.0,49.03635453949659,49.03618676575662,5.486448140074153,-85.25490176567291,117.0,0.0,0.0,12
969.2660666937877,497.8772998842646,49.03633691642391,1500.0,49.03633691642391,49.03632248848955,5.486449650851993,-85.25537129574082,117.0,0.0,0.0,12
969.0629260170567,498.2297263044234,49.03644974424221,1500.0,49.03633993650695,49.03645014424222,5.486304948460731,-85.23666289918037,117.0,0.0,0.0,12
969.2904286900165,497.8348584882605,49.0363437655872,1500.0,49.0363437655872,49.03626236801244,5.48646718272732,-85.2575443775379,117.0,0.0,0.0,12
969.3933731461989,497.6564960694935,49.03633733341751,1500.0,49.03633733341751,49.03630878988497,5.48654035615214,-85.26720014745024,117.0,0.0,0.0,12
969.3690111499701,497.6989374654977,49.03636262775103,1500.0,49.03632994262708,49.03636302775104,5.486522814978147,-85.26501779888463,117.0,0.0,0.0,12
969.310074305005,497.8008782325697,49.03634018673645,1500.0,49.03634018673645,49.03628618710935,5.486481088671625,-85.25941060833566,117.0,0.0,0.0,12
969.3493655349816,497.7329177211884,49.03633611704203,1500.0,49.03633327524088,49.03633651704203,5.486508904796829,-85.2631473190163,117.0,0.0,0.0,12
969.36901114997,497.6989374654977,49.03636262775098,1500.0,49.03632994262718,49.03636302775099,5.486522814978147,-85.26501779888463,117.0,0.0,0.0,12
969.2220590825705,497.9537215359595,49.03636292934457,1500.0,49.03633406344446,49.03636332934457,5.486418220199757,-85.25133913413674,117.0,0.0,0.0,12
969.3505446302918,497.73080243611,49.03633592456804,1500.0,49.03633592456804,49.03631598868366,5.486509812004393,-85.26322474912513,117.0,0.0,0.0,12
969.4338434714857,497.5864202730338,49.03634605227322,1500.0,49.03633379245282,49.03634645227323,5.486569091883431,-85.27102668985708,117.0,0.0,0.0,12
969.3080108882123,497.8045799814569,49.0363355695761,1500.0,49.0363355695761,49.03632231565991,5.486479501385026,-85.25927542468253,117.0,0.0,0.0,12
969.3091899835224,497.8024646963786,49.03633820782798,1500.0,49.03633820782798,49.03630166946909,5.486480408403819,-85.25935267045998,117.0,0.0,0.0,12
969.3393216471168,497.750304464986,49.03633447611452,1500.0,49.03633447611452,49.03632745280341,5.486501780143485,-85.26219810086604,117.0,0.0,0.0,12
969.2967879050373,497.8240820103329,49.03633449788946,1500.0,49.03633422395691,49.03633489788946,5.486471471290234,-85.25825053832,117.0,0.0,0.0,12
969.3280986639418,497.7698064938618,49.03633881246822,1500.0,49.03633305488326,49.03633921246822,5.48649374874988,-85.26117191814501,117.0,0.0,0.0,12
969.3130328321447,497.7958866095581,49.03633493283601,1500.0,49.03633493283601,49.03632645177049,5.486483063087483,-85.25974940904484,117.0,0.0,0.0,12
969.3230767200093,497.7784998657606,49.03633450017564,1500.0,49.03633367548949,49.03633490017565,5.486490186769907,-85.26069765577631,117.0,0.0,0.0,12
969.3205657480432,497.78284655171,49.03633398780919,1500.0,49.03633398780919,49.03633276605169,5.486488405814612,-85.26046055934262,117.0,0.0,0.0,12
969.3630994901227,497.7090690063631,49.03633445709492,1500.0,49.03633445709492,49.03632768501632,5.486518718398774,-85.26441184898727,117.0,0.0,0.0,12
969.3443435910492,497.7416110930871,49.03633387298783,1500.0,49.03633387298783,49.03633195556185,5.486505342423896,-85.26267266360696,117.0,0.0,0.0,12
969.3468545630154,497.7372644071377,49.03633382896169,1500.0,49.03633357344197,49.0363342289617,5.486507123598797,-85.26290997972819,117.0,0.0,0.0,12
969.304320820936,497.8110419524846,49.03634052644621,1500.0,49.03633325271744,49.03634092644621,5.486476813566791,-85.25896123805683,117.0,0.0,0.0,12
969.3484048228261,497.7345622428934,49.03633408638981,1500.0,49.03633408638981,49.03633023785772,5.486508240994851,-85.2630480020996,117.0,0.0,0.0,12
969.3190154882327,497.7855487159542,49.03633645854583,1500.0,49.0363334842076,49.03633685854583,5.486487288578949,-85.26032269663142,117.0,0.0,0.0,12
969.3410574891777,497.7473088611587,49.0363339184421,1500.0,49.0363339184421,49.03633170364905,5.4865030025919,-85.26236637719353,117.0,0.0,0.0,12
969.3673463041498,497.7017267165863,49.03633402525892,1500.0,49.03633361967265,49.03633442525893,5.486521722362527,-85.2648177822739,117.0,0.0,0.0,12
969.3322608870699,497.7625665929291,49.03633385175329,1500.0,49.03633385175329,49.03633270148489,5.486496734195107,-85.26154910922105,117.0,0.0,0.0,12
969.3380579609075,497.752522138908,49.03633470771189,1500.0,49.03633349582147,49.0363351077119,5.486500855014126,-85.26209252396143,117.0,0.0,0.0,12
969.3403076071102,497.748612180596,49.0363338126043,1500.0,49.0363338126043,49.03633255268483,5.486502465694325,-85.26229791076707,117.0,0.0,0.0,12
969.3549012830558,497.7233099948045,49.03633395451357,1500.0,49.0363335594873,49.03633435451358,5.486512855530965,-85.2636592138781,117.0,0.0,0.0,12
969.3379209860664,497.752752443398,49.03633376837836,1500.0,49.03633376837836,49.03633300247887,5.48650076435192,-85.26207645836462,117.0,0.0,0.0,12
969.3313740301611,497.7641002168564,49.03633402007608,1500.0,49.03633402007608,49.03633146277019,5.486496106662896,-85.26146460477298,117.0,0.0,0.0,12
969.3429844298018,497.7439733595673,49.03633368028483,1500.0,49.03633368028483,49.03633348495219,5.486504369282057,-85.26254855325715,117.0,0.0,0.0,12
969.340597808758,497.7481136223693,49.03633363468835,1500.0,49.03633363468835,49.03633391982247,5.486502667916104,-85.2623270773222,117.0,0.0,0.0,12
969.340742909582,497.747864343256,49.03633420346375,1500.0,49.03633354573677,49.03633460346376,5.486502769027106,-85.26234166071458,117.0,0.0,0.0,12
969.3456612524935,497.7393345385386,49.03633403394011,1500.0,49.03633354949945,49.03633443394011,5.48650627289616,-85.26279922212007,117.0,0.0,0.0,12
969.3398560526732,497.7493979671831,49.03633371245461,1500.0,49.03633371245461,49.03633334722882,5.486502141467288,-85.26225712862038,117.0,0.0,0.0,12
969.3437261858867,497.7426890147535,49.03633366295946,1500.0,49.03633360301539,49.03633406295946,5.486504895739408,-85.26261851049799,117.0,0.0,0.0,12
969.3413395648429,497.7468292775554,49.0363340936978,1500.0,49.0363335570395,49.03633449369781,5.486503194366938,-85.26239702804651,117.0,0.0,0.0,12
969.3425732135621,497.7446873390644,49.03633364941866,1500.0,49.03633364941866,49.03633373654446,5.486504075552338,-85.26251067101816,117.0,0.0,0.0,12
969.3394448364334,497.7501119466802,49.03633368186517,1500.0,49.03633368186517,49.03633360183048,5.486501847742322,-85.26221925112532,117.0,0.0,0.0,12
969.3426558485233,497.7445447477352,49.03633362235912,1500.0,49.03633362235912,49.03633394366335,5.486504133733804,-85.26251868932559,117.0,0.0,0.0,12
969.3406804437194,497.74797103104,49.03633372656177,1500.0,49.03633360759399,49.03633412656178,5.486502726096971,-85.26233509503027,117.0,0.0,0.0,12
969.3421000211015,497.7455082620583,49.03633363889062,1500.0,49.03633363889062,49.03633383326334,5.486503738187256,-85.26246677578297,117.0,0.0,0.0,12
969.34115363618,497.7471501080461,49.03633362827196,1500.0,49.03633361797781,49.03633402827197,5.486503063459573,-85.2623789877889,117.0,0.0,0.0,12
969.3432116759454,497.743581233412,49.03633365478488,1500.0,49.03633360589404,49.03633405478488,5.486504529281489,-85.26257060400553,117.0,0.0,0.0,12
969.3412512755549,497.74698052513,49.03633362735233,1500.0,49.03633362735233,49.03633395206664,5.486503133255088,-85.26238795663335,117.0,0.0,0.0,12
950.0,500.0,50.22134589563186,1500.0,50.22134589563186,39.92367347289883,5.502257871463731,-69.164958707589,117.0,0.0,0.0,12
970.0,500.0,50.02745068629984,1500.0,48.90940767153839,50.02745108629985,5.483736397495087,-86.88257847348427,117.0,0.0,0.0,12
950.0,520.0,49.46668021806683,1500.0,49.46668021806683,45.94166231362193,5.483612212234135,-78.66454442958684,117.0,0.0,0.0,12
970.0,520.0,56.05112646938553,1500.0,48.20647510542625,56.05112686938553,5.465086123145224,-96.22863941353808,117.0,0.0,0.0,12
955.0,505.0,49.69778258416863,1500.0,49.69778258416863,43.92405856885726,5.492966601913701,-75.92499235019386,117.0,0.0,0.0,12
935.0,525.0,50.24466513785217,1500.0,50.24466513785217,39.91444851604731,5.492513840540986,-67.99721403385865,117.0,0.0,0.0,12
961.25,506.25,49.24470448383753,1500.0,49.24470448383753,47.45378122534159,5.486023067821797,-82.03185805127669,117.0,0.0,0.0,12
956.25,521.25,49.48799035441177,1500.0,49.02612091699017,49.48799075441178,5.476752523362962,-84.74446395619884,117.0,0.0,0.0,12
955.9375,517.1875,49.18885218271262,1500.0,49.18885218271262,48.0766104122006,5.480764253197605,-82.52332846278978,117.0,0.0,0.0,12
967.1875,503.4375,49.61871920244425,1500.0,48.96459221586632,49.61871960244425,5.483127981302815,-85.97579926744538,117.0,0.0,0.0,12
954.296875,515.859375,49.34108033268452,1500.0,49.34108033268452,46.84061388452332,5.483493972324795,-80.44756234409124,117.0,0.0,0.0,12
962.890625,507.578125,49.09003686430657,1500.0,49.09003686430657,48.67926323026163,5.48325190127117,-84.10334081573092,117.0,0.0,0.0,12
957.578125,518.515625,49.31412833462069,1500.0,49.03769831463925,49.3141287346207,5.478032957970568,-84.5992298954659,117.0,0.0,0.0,12
960.33203125,509.31640625,49.19125593073058,1500.0,49.19125593073058,47.90747640657609,5.484003356495836,-82.66007694434506,117.0,0.0,0.0,12
958.49609375,515.44921875,49.08777234269125,1500.0,49.08777234269125,48.83759899296185,5.480008448785115,-83.9437790010627,117.0,0.0,0.0,12
965.44921875,505.83984375,49.4533717375415,1500.0,48.98872934560634,49.45337213754151,5.482494386658339,-85.55349982112148,117.0,0.0,0.0,12
958.3154296875,514.3505859375,49.13850418723613,1500.0,49.13850418723613,48.41121082482229,5.481190533159355,-83.26269198662021,117.0,0.0,0.0,12
963.0712890625,508.6767578125,49.099630481192,1500.0,49.03843992267161,49.09963088119201,5.482055539193635,-84.77780305644319,117.0,0.0,0.0,12
961.88232421875,510.09521484375,49.06337614044745,1500.0,49.06337614044745,48.92513578242517,5.48183771309106,-84.39448518159202,117.0,0.0,0.0,12
957.48779296875,517.96630859375,49.0994216851804,1500.0,49.06275100598533,49.09942208518041,5.478620746004615,-84.25732576652945,117.0,0.0,0.0,12
961.5399169921875,510.1751708984375,49.08244504165595,1500.0,49.08244504165595,48.77618496054169,5.482081356174813,-84.12998303566201,117.0,0.0,0.0,12
964.9261474609375,504.8211669921875,49.05979806805604,1500.0,49.05979806805604,48.88622538968605,5.483941881808803,-84.61614974776035,117.0,0.0,0.0,12
968.1411743164062,499.5071411132812,49.04848720789685,1500.0,49.04848720789685,48.94404059460174,5.485956157499527,-85.0055097690065,117.0,0.0,0.0,12
968.4835815429688,499.4271850585938,49.09361932214073,1500.0,49.02920443512794,49.09361972214074,5.485710088655591,-85.27266720765442,117.0,0.0,0.0,12
963.2758331298828,507.4881744384766,49.06852251457934,1500.0,49.06852251457934,48.84700707544247,5.482977299278376,-84.40161175195794,117.0,0.0,0.0,12
966.7476654052734,502.1141815185547,49.04189624800446,1500.0,49.04189624800446,49.00575688821996,5.484791573408283,-84.97296123258275,117.0,0.0,0.0,12
973.0065155029297,491.5261077880859,49.09069552196694,1500.0,49.0325846748407,49.09069592196695,5.489008188252493,-85.68954759800317,117.0,0.0,0.0,12
964.6633720397949,505.452938079834,49.05355530065216,1500.0,49.05355530065216,48.94118138315089,5.483592950543593,-84.6778983543777,117.0,0.0,0.0,12
970.2254676818848,496.168384552002,49.03812289396042,1500.0,49.03812289396042,49.02412555084082,5.487177672804712,-85.32545363781242,117.0,0.0,0.0,12
968.831958770752,498.7754249572754,49.0790588264625,1500.0,49.03092103327985,49.0790592264625,5.48600249546358,-85.28221821862894,117.0,0.0,0.0,12
968.3138704299927,499.3242120742798,49.04409493005232,1500.0,49.04409493005232,48.97775663624022,5.485967730299649,-85.07460600931495,117.0,0.0,0.0,12
968.6592626571655,498.9583539962769,49.04526556193852,1500.0,49.03531184239063,49.04526596193853,5.485990899273808,-85.21296024443654,117.0,0.0,0.0,12
968.4002184867859,499.2327475547791,49.04189897456766,1500.0,49.04189897456766,48.99462431419473,5.485973519619975,-85.10917435071497,117.0,0.0,0.0,12
968.5729146003723,499.0498185157776,49.0375074306928,1500.0,49.0375074306928,49.02837897826488,5.485985104106072,-85.17835146956463,117.0,0.0,0.0,12
972.0507168769836,493.1040215492249,49.06089438372799,1500.0,49.03499067776413,49.060894783728,5.488393052887339,-85.55340913224063,117.0,0.0,0.0,12
968.073428273201,499.8616415262222,49.03964479029844,1500.0,49.03964479029844,49.0136222172708,5.485682819875784,-85.1086587172781,117.0,0.0,0.0,12
970.7249540090561,495.3565615415573,49.04120919820267,1500.0,49.03618758088421,49.04120959820268,5.487483499034453,-85.39888518444013,117.0,0.0,0.0,12
968.7363097071648,498.735371530056,49.03864895420287,1500.0,49.03864895420287,49.01904045461481,5.486130705120034,-85.1788618562448,117.0,0.0,0.0,12
970.0620725750923,496.4828315377235,49.03691979649874,1500.0,49.03691979649874,49.03283644914745,5.487031037127049,-85.32397540449733,117.0,0.0,0.0,12
968.4095194935799,499.3642655014992,49.0377942968784,1500.0,49.03637395634067,49.03779469687841,5.485839634509496,-85.17795680087602,117.0,0.0,0.0,12
968.8635065406561,498.5652952641249,49.03674149036519,1500.0,49.03674149036519,49.03363270674937,5.486172955021709,-85.21366566699044,117.0,0.0,0.0,12
970.3526645153761,495.9983082860708,49.0390553344774,1500.0,49.03623973536444,49.0390557344774,5.48722038106925,-85.36082951448566,117.0,0.0,0.0,12
969.0178520791233,498.2869409583509,49.03712925637846,1500.0,49.03712925637846,49.03036994484775,5.486292864673627,-85.22289580535562,117.0,0.0,0.0,12
969.9077270366251,496.7611858434975,49.03649523415083,1500.0,49.03649523415083,49.03570903885576,5.486910500789198,-85.31413491820285,117.0,0.0,0.0,12
968.7091610021889,498.8436495698988,49.0369554242594,1500.0,49.03635954248737,49.0369558242594,5.486053143461038,-85.20452879995901,117.0,0.0,0.0,12
969.7238446818665,497.0730360457674,49.03674204324776,1500.0,49.03674204324776,49.03346046535802,5.486785918365807,-85.29347542701316,117.0,0.0,0.0,12
969.0473888954148,498.253445061855,49.0364619993077,1500.0,49.0364619993077,49.0355198209775,5.486296972637327,-85.23375208961511,117.0,0.0,0.0,12
970.0916093913838,496.4493356412277,49.03803259085752,1500.0,49.03625517448845,49.03803299085752,5.487035200387412,-85.33491477450752,117.0,0.0,0.0,12
969.170532253338,498.0363053584006,49.03659023072996,1500.0,49.03659023072996,49.03440670481577,5.48638800468335,-85.24346214783122,117.0,0.0,0.0,12
969.7845836787019,496.978325546952,49.03660668557185,1500.0,49.03634701411954,49.03660708557185,5.486819126575265,-85.30408673040188,117.0,0.0,0.0,12
969.324045109679,497.7718104055384,49.0365220027722,1500.0,49.0365220027722,49.0348752967632,5.486495657187228,-85.25848934622695,117.0,0.0,0.0,12
969.6310708223609,497.2428204998141,49.03640038713311,1500.0,49.03640038713311,49.03597551697903,5.486711218034318,-85.28880164111388,117.0,0.0,0.0,12
968.7707326811505,498.7350797181716,49.03641859809684,1500.0,49.03641859809684,49.03634480074145,5.486098572982932,-85.20929855588679,117.0,0.0,0.0,12
969.3544146080967,497.7244551561307,49.03642167202081,1500.0,49.03632223640194,49.03642207202082,5.486512221431286,-85.26375204517399,117.0,0.0,0.0,12
969.2776581799262,497.8567026325618,49.03635532483192,1500.0,49.03635532483192,49.03617611865042,5.486458377289557,-85.25621981777635,117.0,0.0,0.0,12
970.1379963211366,496.3644434142043,49.03682452948708,1500.0,49.03643071926305,49.03682492948709,5.487072630681285,-85.33732900693326,117.0,0.0,0.0,12
969.1125485911471,498.1424206421798,49.03638403777135,1500.0,49.03638403777135,49.03605543709028,5.486341441406277,-85.24066060915993,117.0,0.0,0.0,12
968.7591359487124,498.7563027749275,49.03668499221941,1500.0,49.03637839168667,49.03668539221942,5.486089277824428,-85.20875509115876,117.0,0.0,0.0,12
969.4130871039488,497.6211910685925,49.03637955265764,1500.0,49.03637955265764,49.03598607227138,5.486555469544893,-85.2685270078382,117.0,0.0,0.0,12
969.5781966927279,497.3354730589745,49.03636145239657,1500.0,49.03636145239657,49.0362224698308,5.486672587886583,-85.28426876116669,117.0,0.0,0.0,12
969.4427677687054,497.5709846229438,49.03635984536222,1500.0,49.03633241602411,49.03636024536222,5.486575413031698,-85.27187914312435,117.0,0.0,0.0,12
