time_s,mean_T,mean_C,steps,iterations,cumulative_heat_per_2piL,cumulative_water_per_rhod_2piL,heat_balance_per_2piL,water_balance_per_rhod_2piL
76,28.017496625998529,2.535642656670547,1457,4931,11.583759092874722,2.871468665892315e-06,7.2073938718073863e-10,9.5926611815989932e-19
77,28.017969829256536,2.5354602603953094,1461,4947,11.896363135557051,2.9079479209398596e-06,7.9130954800686085e-10,1.0943612558020598e-18
78,28.018450067077826,2.5352779866733872,1465,4963,12.213593561448459,2.944402665323661e-06,7.6160714080640049e-10,1.0464493003617633e-18
79,28.018937328222634,2.5350958346116319,1469,4979,12.535442642008434,2.9808330776745863e-06,7.7828170531333599e-10,1.0774586471651512e-18
80,28.019431601642587,2.5349138033338643,1473,4995,12.861902766408893,3.0172393332296077e-06,7.5540289535567553e-10,1.1436777639224713e-18
81,28.019932876468083,2.5347318919803166,1477,5011,13.192966434358764,3.0536216039384104e-06,7.9344409054958079e-10,1.204462304055318e-18
82,28.020441141996059,2.5345500997071873,1481,5027,13.528626249759048,3.0899800585653546e-06,8.0823838134201112e-10,1.2269698885228859e-18
83,28.020956387680208,2.5343684256860723,1485,5043,13.86887491504975,3.1263148627870575e-06,8.7171876895517955e-10,1.2746800118937194e-18
84,28.021478603121327,2.5341868691035807,1489,5059,14.213705226146882,3.1626261792858336e-06,9.0558064059518586e-10,1.2504403112234655e-18
85,28.022007778059791,2.5340054291608136,1493,5075,14.563110067878416,3.1989141678392189e-06,9.4632819870064425e-10,1.3060814423074574e-18
86,28.022543902368138,2.5338241050729837,1497,5091,14.917082409849085,3.235178985405782e-06,9.7250695230997366e-10,1.2517671089260005e-18
87,28.023086966044122,2.5336428960689759,1501,5107,15.275615302677878,3.2714207862074303e-06,9.7524538678915065e-10,1.3944342578954714e-18
88,28.023636959205486,2.5334618013909758,1505,5123,15.638701874558302,3.3076397218083823e-06,9.4947427931888797e-10,1.4915700772275735e-18
89,28.024193872084243,2.5332808202940575,1509,5139,16.006335328100359,3.3438359411909821e-06,1.0352044661573277e-09,1.5757853353915972e-18
90,28.024757695021194,2.5330999520458697,1513,5155,16.378508937423828,3.3800095908285216e-06,1.0644547905421607e-09,1.5810246973915081e-18
91,28.025328418462347,2.532919195926238,1517,5171,16.755216045470014,3.4161608147552111e-06,1.1264007527907825e-09,1.6119678697458918e-18
92,28.025906032954385,2.532738551226847,1521,5187,17.13645006151015,3.4522897546334513e-06,1.257914705296773e-09,1.7575963253083025e-18
93,28.026490529140201,2.5325580172509206,1525,5203,17.52220445882843,3.4883965498185299e-06,1.2913450471248953e-09,1.820936853533938e-18
94,28.027081897756325,2.5323775933129125,1529,5219,17.91247277256176,3.5244813374208757e-06,1.3049347598133952e-09,1.9705705176223305e-18
95,28.02768012962915,2.5321972787381855,1533,5235,18.307248597679536,3.5605442523659835e-06,1.3153475138057789e-09,2.121997509278738e-18
96,28.028285215671858,2.5320170728627547,1537,5251,18.706525587092706,3.5965854274521188e-06,1.3158204688142692e-09,2.1048053874274359e-18
97,28.028897146881516,2.5318369750329852,1541,5267,19.110297449876747,3.6326049934059138e-06,1.3358644630564274e-09,2.1180270423384835e-18
98,28.029515914336429,2.5316569846053341,1545,5283,19.518557949599835,3.6686030789359484e-06,1.3905667057919433e-09,2.1844678434999677e-18
99,28.030141509193555,2.5314771009460939,1549,5299,19.931300902747033,3.7045798107844079e-06,1.4546688738100531e-09,2.0926077821147289e-18
100,28.030773922686045,2.5312973234311271,1553,5315,20.348520177231283,3.7405353137769076e-06,1.4089255480161742e-09,2.1741562099838817e-18
101,28.031413146121498,2.5311176514456588,1557,5331,20.770209690985268,3.7764697108705697e-06,1.4201202320848015e-09,2.2204154585602972e-18
102,28.032059170879037,2.5309380843840095,1561,5347,21.196363410625672,3.8123831232004232e-06,1.4358463191840119e-09,2.3050856660612251e-18
103,28.032711988408181,2.5307586216493907,1565,5363,21.626975350187337,3.848275670124209e-06,1.475254684643804e-09,2.2504206081000457e-18
104,28.033371590226192,2.5305792626536898,1569,5379,22.062039569918511,3.8841474692656549e-06,1.536968110679918e-09,2.2551768966222257e-18
105,28.034037967916568,2.5304000068172323,1573,5395,22.501550175134707,3.9199986365562917e-06,1.5120170833245825e-09,2.2972936246909756e-18
106,28.034711113127642,2.530220853568637,1577,5411,22.945501315126233,3.955829286275866e-06,1.5292033218679922e-09,2.268909749151831e-18
107,28.035391017570447,2.5300418023445617,1581,5427,23.393887182115382,3.9916395310914181e-06,1.4904813795487502e-09,2.3713709572675495e-18
108,28.036077673017594,2.5298628525895426,1585,5443,23.846702010261239,4.027429482095075e-06,1.4189824616513778e-09,2.2906993408477029e-18
109,28.036771071301683,2.529684003755809,1589,5459,24.303940074706528,4.0631992488406143e-06,1.3669468497209212e-09,2.3249843228768008e-18
110,28.037471204313562,2.5295052553031212,1593,5475,24.765595690665542,4.098948939378852e-06,1.3475527939151664e-09,2.3952946749438081e-18
111,28.038178064001457,2.5293266066985569,1597,5491,25.231663212551076,4.1346786602918948e-06,1.3107201875058681e-09,2.3945981888680385e-18
112,28.038891642369467,2.5291480574163829,1601,5507,25.702137033134957,4.1703885167263199e-06,1.321765560455471e-09,2.4514271513116566e-18
113,28.039611931476394,2.5289696069378902,1605,5523,26.177011582743315,4.2060786124253022e-06,1.3857802845326037e-09,2.4556490811581272e-18
114,28.040338923434174,2.5287912547512175,1609,5539,26.656281328483139,4.2417490497597504e-06,1.380308744644768e-09,2.5234630021364495e-18
115,28.041072610407348,2.5286130003512239,1613,5555,27.139940773497475,4.2773999297584832e-06,1.2370431508120592e-09,2.5393597591484936e-18
116,28.041812984611873,2.5284348432393227,1617,5571,27.627984456248875,4.3130313521374822e-06,1.1590196881213575e-09,2.5651413244805464e-18
117,28.042560038313937,2.5282567829233726,1621,5587,28.120406949830095,4.3486434153282598e-06,1.1422047775463216e-09,2.5337101155647565e-18
118,28.043313763828721,2.5280788189174919,1625,5603,28.617202861297706,4.3842362165053784e-06,1.2189750343646142e-09,2.5766143195766569e-18
119,28.044074153519336,2.5279009507419525,1629,5619,29.118366831030759,4.4198098516131492e-06,1.1533151401762285e-09,2.660086769550608e-18
120,28.044841199796952,2.5277231779230589,1633,5635,29.623893532110952,4.4553644153915409e-06,1.2012157680848321e-09,2.7073485610294378e-18
121,28.045613780074781,2.5275454999671738,1637,5651,30.133069855030396,4.4909000065680617e-06,1.1268542788963418e-09,2.7192765054624525e-18
122,28.0463908122295,2.5273679163891702,1641,5667,30.645196834180339,4.5264167221686306e-06,1.1255949806750851e-09,2.7220541779594055e-18
123,28.04717232402902,2.5271904267365852,1645,5683,31.160283109109152,4.5619146526863835e-06,1.0321722944214105e-09,2.7543754332143025e-18
124,28.047958331347417,2.5270130305623084,1649,5699,31.678333675604744,4.5973938875419865e-06,9.8045324870863795e-10,2.839662717452195e-18
125,28.048748844935105,2.5268357274245483,1653,5715,32.199351844436151,4.6328545150935239e-06,1.0208726942769562e-09,2.8785071190176852e-18
126,28.04954387254168,2.5266585168867532,1657,5731,32.723339885088635,4.6682966226530782e-06,1.109806915375525e-09,2.9063070050443673e-18
127,28.050343419922974,2.5264813985174888,1661,5747,33.250299343541272,4.7037202965048514e-06,1.1213305862819243e-09,3.0266915626728848e-18
128,28.051147491407615,2.5263043718903999,1665,5763,33.780231227698096,4.739125621923707e-06,1.1011145907376761e-09,3.0904704966231734e-18
129,28.051956090278363,2.5261274365775779,1667,5771,34.313136128705729,4.774512684488547e-06,1.1382314003634906e-09,3.1683379707664652e-18
130,28.052769218901975,2.5259505921690844,1669,5779,34.849014290173507,4.8098815661870119e-06,1.2156503604950717e-09,3.2666732019867692e-18
131,28.053586879024778,2.5257738382531341,1671,5787,35.387865690408638,4.8452323493768163e-06,1.2988020127254561e-09,3.2866016373043967e-18
132,28.054409071839391,2.5255971744226238,1673,5795,35.929690075369379,4.8805651154789972e-06,1.4670072957608613e-09,3.1885741172719625e-18
133,28.055235798076243,2.5254206002750448,1675,5803,36.474486993396965,4.9158799449951374e-06,1.5354036399047675e-09,3.1208214076589691e-18
134,28.056067058075161,2.5252441154124012,1677,5811,37.022255822684329,4.9511769175242763e-06,1.5301575585576575e-09,3.1246959216481675e-18
135,28.056902851841283,2.5250677194411191,1679,5819,37.57299579342093,4.986456111779456e-06,1.5664345399764943e-09,3.0891800948675907e-18
136,28.057743179089879,2.5248914119720047,1681,5827,38.126706005943191,5.0217176056038751e-06,1.5987406977254568e-09,3.1965415209320733e-18
137,28.058588039283016,2.5247151926200857,1683,5835,38.683385445820107,5.0569614759866749e-06,1.6299605022448236e-09,3.2205959331451153e-18
138,28.059437431660427,2.5245390610046266,1685,5843,39.243032996543498,5.0921877990783408e-06,1.6853506946775485e-09,3.2160894531679264e-18
139,28.06029135526461,2.5243630167489877,1687,5851,39.805647450317181,5.1273966502057423e-06,1.6001361925562594e-09,3.2126152945952037e-18
140,28.06114980896303,2.5241870594805849,1689,5859,40.371227517313152,5.1625881038868148e-06,1.6597764852607031e-09,3.3368379702659672e-18
141,28.062012791465119,2.5240111888307908,1691,5867,40.939771833678009,5.1977622338448859e-06,1.6316226171349899e-09,3.291660673930771e-18
142,28.06288030133982,2.5238354044349038,1693,5875,41.511278968509153,5.2329191130226612e-06,1.6065144793438822e-09,3.1416034933687514e-18
143,28.063752337027804,2.523659705932046,1695,5883,42.085747429970866,5.2680588135958801e-06,1.5699347956173813e-09,3.1374841339182373e-18
144,28.064628896854508,2.5234840929650839,1697,5891,42.663175670689576,5.3031814069866451e-06,1.5017190847595816e-09,3.120397891185342e-18
145,28.065509979040058,2.5233085651806428,1699,5899,43.243562092538042,5.3382869638764356e-06,1.5462721682043355e-09,3.1707930428245226e-18
146,28.066395581708349,2.5231331222289262,1701,5907,43.826905050898695,5.3733755542188125e-06,1.5330490789141425e-09,3.1672758708599472e-18
147,28.067285702895919,2.5229577637637641,1703,5915,44.41320285847825,5.4084472472518302e-06,1.4970072427319212e-09,3.1809044986323708e-18
148,28.068180340558722,2.5227824894424669,1705,5923,45.002453788733582,5.4435021115101537e-06,1.5308864199733239e-09,3.2553077403702906e-18
149,28.069079492578727,2.522607298925835,1707,5931,45.594656078964285,5.478540214836897e-06,1.4711374364347694e-09,3.2799014743427172e-18
150,28.069983156770061,2.5224321918780426,1709,5939,46.189807933109208,5.5135616243951863e-06,1.4502698509973686e-09,3.4391469771489759e-18
151,28.07089133088391,2.5222571679666252,1711,5947,46.78790752428398,5.5485664066794568e-06,1.375341898266139e-09,3.4260709060257376e-18
152,28.071804012613988,2.5220822268623881,1713,5955,47.388952997093597,5.5835546275264937e-06,1.3505803721033192e-09,3.3800035633514344e-18
153,28.072721199599616,2.5219073682393924,1715,5963,47.99294246974307,5.6185263521262201e-06,1.2336247047302993e-09,3.5822062097287969e-18
154,28.073642889431348,2.5217325917748616,1717,5971,48.599874035966685,5.6534816450322376e-06,1.2407925266218842e-09,3.6282900960153512e-18
155,28.074569079653116,2.5215578971491568,1719,5979,49.209745766801397,5.6884205701721369e-06,1.3037870251283255e-09,3.5799099563483497e-18
156,28.075499767766004,2.5213832840457413,1721,5987,49.822555712213749,5.7233431908575727e-06,1.3219400042482153e-09,3.5256568343322217e-18
157,28.076434951231491,2.5212087521510522,1723,5995,50.43830190260055,5.7582495697941145e-06,1.3455450665974343e-09,3.6345998297279057e-18
158,28.077374627474278,2.5210343011545686,1725,6003,51.05698235017401,5.7931397690908809e-06,1.3736760086176889e-09,3.7361743002269673e-18
159,28.078318793884307,2.5208599307486712,1727,6011,51.678595050243217,5.8280138502699621e-06,1.3640817943057857e-09,3.7988051074870323e-18
160,28.079267447819532,2.5206856406286455,1729,6019,52.303137982398816,5.8628718742756369e-06,1.3418254863980326e-09,4.0259886083634962e-18
161,28.080220586608121,2.5205114304926051,1731,6027,52.930609111615126,5.8977139014833888e-06,1.3719413406528634e-09,3.9751434704710867e-18
162,28.081178207550273,2.5203373000414837,1733,6035,53.561006389271867,5.9325399917087238e-06,1.4356982293103147e-09,4.1027344255961661e-18
163,28.082140307919847,2.5201632489789492,1735,6043,54.194327754106247,5.9673502042158062e-06,1.4789759440555304e-09,4.1417641156188682e-18
164,28.083106884966924,2.5199892770113954,1737,6051,54.83057113310096,6.0021445977259026e-06,1.5599800918893823e-09,4.1635983750678179e-18
165,28.084077935918124,2.5198153838478965,1739,6059,55.469734442310418,6.0369232304256514e-06,1.5197735315860359e-09,4.1446857175424055e-18
166,28.085053457979633,2.5196415692001479,1741,6067,56.111815587634467,6.0716861599751544e-06,1.4858612696984994e-09,4.0503176445399059e-18
167,28.086033448337776,2.5194678327824436,1743,6075,56.756812465541046,6.1064334435158998e-06,1.5762411954641596e-09,4.0196888008182924e-18
168,28.087017904159673,2.5192941743116317,1745,6083,57.404722963743488,6.1411651376785223e-06,1.6569385331651563e-09,4.0590030409717127e-18
169,28.088006822595787,2.5191205935070742,1747,6091,58.055544961834819,6.1758812985903982e-06,1.7385907181784819e-09,4.1565243264692644e-18
170,28.089000200779992,2.5189470900906032,1749,6099,58.709276331883693,6.2105819818830844e-06,1.7960309929373284e-09,4.0914582994858433e-18
171,28.089998035831478,2.5187736637865261,1751,6107,59.365914938992823,6.2452672426996066e-06,1.7890284277429589e-09,4.2086929533417588e-18
172,28.091000324854971,2.5186003143215139,1753,6115,60.025458641825153,6.2799371357015986e-06,1.6754608834853389e-09,4.3159915136796873e-18
173,28.092007064942784,2.5184270414246455,1755,6123,60.687905293097018,6.314591715076295e-06,1.6821272731478518e-09,4.23179776221159e-18
174,28.093018253174268,2.518253844827302,1757,6131,61.353252740045662,6.3492310345433825e-06,1.7611157555693455e-09,4.1629829526920785e-18
175,28.094033886617456,2.5180807242632119,1759,6139,62.021498824865759,6.3838551473617187e-06,1.7532529895754965e-09,4.1058644770340668e-18
176,28.095053962329985,2.5179076794683453,1761,6147,62.692641385124034,6.4184641063359083e-06,1.7753040727571477e-09,4.199024866342239e-18
177,28.096078477359317,2.5177347101809104,1763,6155,63.366678254149498,6.453057963822758e-06,1.7279543930245143e-09,4.2653846038036931e-18
178,28.097107428744064,2.5175618161413387,1765,6163,64.043607261402272,6.4876367717375955e-06,1.7794317709404015e-09,4.3568012963806035e-18
179,28.098140813514085,2.5173889970922199,1767,6171,64.723426232820884,6.5222005815604718e-06,1.8103593092485357e-09,4.2754232677176366e-18
180,28.099178628691028,2.517216252778312,1769,6179,65.406132991151637,6.5567494443422391e-06,1.7311946899441853e-09,4.3354798889114367e-18
181,28.100219958960047,2.5170435829735318,1771,6187,66.091153609186534,6.5912834052984247e-06,1.7106513451411263e-09,4.3590810061487996e-18
182,28.101263921917738,2.5168709874554902,1773,6195,66.777925141286758,6.6258025089072989e-06,1.8016397286354322e-09,4.3743639951463294e-18
183,28.102310545418021,2.5166984659778238,1775,6203,67.466456798947576,6.6603068044405106e-06,1.843047550251423e-09,4.1640417438761463e-18
184,28.103359846880434,2.5165260182962039,1777,6211,68.156754710826604,6.6947963407640886e-06,1.9258048512634605e-09,4.3339611853067893e-18
185,28.104411839223065,2.516353644168281,1779,6219,68.848823596204625,6.7292711663484879e-06,2.0185296235682802e-09,4.3223608043963456e-18
186,28.105466532686439,2.5161813433536535,1781,6227,69.542667296736553,6.7637313292746739e-06,2.0998950379743451e-09,4.4474437479041643e-18
187,28.106523935705873,2.5160091156138309,1783,6235,70.238289037698152,6.7981768772394412e-06,2.1749161384173408e-09,4.4467621510794206e-18
188,28.107584055405052,2.5158369607122242,1785,6243,70.935691580389246,6.83260785756045e-06,2.1699675968408303e-09,4.5793261160471688e-18
189,28.108646897907601,2.5156648784141229,1787,6251,71.634877320476008,6.867024317181108e-06,2.114877608713964e-09,4.5858674603312381e-18
190,28.109712468545936,2.5154928684866524,1789,6259,72.335848355899159,6.9014263026753551e-06,2.0763232268047136e-09,4.5453356103161398e-18
191,28.110780772009758,2.5153209306987701,1791,6267,73.038606536131709,6.9358138602523604e-06,2.0449523764428466e-09,4.6613294932532257e-18
192,28.111851812454695,2.515149064821228,1793,6275,73.743153499267848,6.9701870357611432e-06,2.014066527009287e-09,4.7450666410231938e-18
193,28.112925593585462,2.5149772706265523,1795,6283,74.449490700787138,7.0045458746951233e-06,1.9673796504223549e-09,4.7866771345570613e-18
194,28.114002118720144,2.514805547889047,1797,6291,75.157619436402769,7.0388904221965962e-06,1.9989281364681619e-09,4.7732238690744989e-18
195,28.115081390841226,2.514633896384721,1799,6299,75.86754086056942,7.0732207230611424e-06,2.0552514713530843e-09,4.8664173456071732e-18
196,28.116163412637032,2.5144623158913175,1801,6307,76.579256001731011,7.1075368217419659e-06,2.1163333331438526e-09,4.8614708055441061e-18
197,28.117248186535406,2.5142908061882623,1803,6315,77.292765775058399,7.1418387623541629e-06,2.0742811935955206e-09,4.7902207763012385e-18
198,28.118335714732812,2.5141193670566291,1805,6323,78.008070993224976,7.1761265886789241e-06,2.015978442079994e-09,4.9647757378846286e-18
199,28.119425999217267,2.5139479982791872,1807,6331,78.725172375616992,7.210400344167671e-06,2.1324350086922937e-09,5.0292395773821112e-18
