time_s,mean_T,mean_C,steps,iterations,cumulative_heat_per_2piL,cumulative_water_per_rhod_2piL,heat_balance_per_2piL,water_balance_per_rhod_2piL
51,28.007923688806645,2.5402445889390814,1357,4147,5.2535413095318653,1.9510822121838871e-06,-8.3476055127704392e-11,-5.4667332707863908e-20
52,28.008231007360255,2.5400587684380973,1361,4163,5.4569822398863543,1.9882463123805534e-06,-8.7084855885930175e-11,-6.1916743596278642e-20
53,28.008543984912706,2.5398731004979513,1365,4179,5.6641541964287452,2.0253799004095295e-06,-9.1890019097704219e-11,-7.1689055352980111e-20
54,28.008862612900703,2.5396875835191719,1369,4195,5.8750511040475288,2.0624832961649145e-06,-8.9322441003123139e-11,-7.0741106370994342e-20
55,28.009186882848571,2.5395022159469702,1373,4211,6.0896669503497858,2.0995568106055667e-06,-8.878856944505042e-11,-6.8767453429442817e-20
56,28.009516786365946,2.5393169962691791,1377,4227,6.3079957839137748,2.1366007461638627e-06,-8.9465292011922877e-11,-8.2784856089766424e-20
57,28.009852315145395,2.5391319230143572,1381,4243,6.5300317126207794,2.1736153971287449e-06,-9.0212985585644496e-11,-9.592213857833361e-20
58,28.0101934609601,2.5389469947499723,1385,4259,6.7557689020610834,2.2106010500051075e-06,-9.0571039449980013e-11,-9.7232392668617606e-20
59,28.010540215661852,2.5387622100807414,1389,4275,6.9852015740098121,2.2475579838513689e-06,-9.0750611085319228e-11,-9.7740281564725165e-20
60,28.010892571178978,2.5385775676470135,1393,4291,7.2183240049682649,2.2844864705968941e-06,-9.3348213773822515e-11,-7.441544265195489e-20
61,28.011251386479675,2.5383930662023966,1397,4307,7.4556903085102313,2.3213867595203224e-06,-9.4095407747183053e-11,-7.2330947508321261e-20
62,28.01161749163165,2.5382087045304158,1401,4323,7.6978435737790205,2.3582590939163127e-06,-9.7216348752812927e-11,-7.2459987683879533e-20
63,28.011990854283976,2.538024481366012,1405,4339,7.9447673658623845,2.3951037267970016e-06,-9.8383852346614837e-11,-6.2859729494589094e-20
64,28.012371450637655,2.5378403954746207,1409,4355,8.1964481731673455,2.4319209050751817e-06,-9.7734031871407829e-11,-6.5364432389399662e-20
65,28.012759260492388,2.5376564456508399,1413,4371,8.4528738718618524,2.4687108698317212e-06,-1.0048029342290842e-10,-6.0287197789549178e-20
66,28.013154265755201,2.5374726307172462,1417,4387,8.7140332212812339,2.5054738565504503e-06,-1.0248636928389143e-10,-6.3231960770237956e-20
67,28.013556449749874,2.5372889495233184,1421,4403,8.9799156143078669,2.5422100953360983e-06,-1.0337173051266657e-10,-5.3241273331822488e-20
68,28.013965796834402,2.5371054009444038,1425,4419,9.2505109312151426,2.5789198111189496e-06,-1.0528216066007811e-10,-5.8103440972409185e-20
69,28.014382292164573,2.5369219838807582,1429,4435,9.5258094450380835,2.61560322384799e-06,-1.0605779022065686e-10,-5.5373744950984193e-20
70,28.014805921537125,2.5367386972566304,1433,4451,9.8058017559858239,2.6522605486736652e-06,-1.0899691138932265e-10,-6.034510043242789e-20
71,28.015236671279172,2.5365555400193922,1437,4467,10.090478743670174,2.6888919961211278e-06,-1.1351587992203005e-10,-7.6668682640549338e-20
72,28.01567452816748,2.5363725111387279,1441,4483,10.379831530965159,2.7254977722546769e-06,-1.1425970159295328e-10,-6.261819275572361e-20
73,28.016119479367106,2.5361896096058296,1445,4499,10.673851455832297,2.7620780788340154e-06,-1.1155224233616334e-10,-4.3028901489242808e-20
74,28.016571512383877,2.5360068344326852,1449,4515,10.972530048813223,2.7986331134628653e-06,-1.1219790641392191e-10,-3.5867171745758695e-20
75,28.017030615026332,2.5358241846513478,1453,4531,11.275859014681858,2.8351630697304394e-06,-1.1126104471459197e-10,-2.9851914331273078e-20
76,28.01749677537498,2.535641659313268,1457,4547,11.583830217229657,2.8716681373462195e-06,-1.146744115260142e-10,-2.3042563528736554e-20
77,28.017969981756963,2.5354592574886565,1461,4563,11.896435666463281,2.9081485022684482e-06,-1.1253867549354279e-10,-3.0171206047718546e-20
78,28.01845022272445,2.5352769782658644,1465,4579,12.213667507695122,2.944604346826716e-06,-1.1184406445818606e-10,-2.627353100136868e-20
79,28.018937487037103,2.5350948207508037,1469,4595,12.535518012143497,2.9810358498389915e-06,-1.0939362183159684e-10,-9.8970092340438379e-21
80,28.019431763646274,2.534912784066381,1473,4611,12.861979568754418,3.0174431867234194e-06,-1.1132507682753722e-10,-1.9791743721403155e-20
81,28.019933041681796,2.5347308673519717,1477,4627,13.193044677024449,3.0538265296051854e-06,-1.1111727083290301e-10,-2.1596651817993861e-20
82,28.020441310440319,2.5345490697629045,1481,4643,13.528705940653376,3.090186047418726e-06,-1.0780836213031019e-10,-3.4186340741050943e-20
83,28.020956559375048,2.5343673904699711,1485,4659,13.868956061891703,3.1265219060055397e-06,-1.0283810181588048e-10,-3.9374417542983532e-20
84,28.02147877808655,2.5341858286589591,1489,4675,14.21378783647531,3.1628342682078511e-06,-9.968164061235651e-11,-3.3747935016397838e-20
85,28.022007956314884,2.5340043835302066,1493,4691,14.56319414906045,3.1991232939583374e-06,-1.0045434195970781e-10,-3.5703389984473195e-20
86,28.0225440839322,2.5338230542981686,1497,4707,14.917167969088426,3.235389140366141e-06,-9.8460561818722532e-11,-4.1318291982483147e-20
87,28.023087150936068,2.5336418401910028,1501,4723,15.275702347021888,3.2716319617993572e-06,-9.6163579769712122e-11,-4.4104236285561744e-20
88,28.0236371474439,2.5334607404501779,1505,4739,15.638790410904244,3.3078519099641878e-06,-9.4615512539750419e-11,-3.4482471400344926e-20
89,28.024194063687208,2.5332797543300951,1509,4755,16.00642536320218,3.34404913398092e-06,-8.9882340352229413e-11,-3.0025622259909213e-20
90,28.024757890006835,2.5330988810977155,1513,4771,16.378600477897329,3.3802237804569071e-06,-9.2819157808119108e-11,-2.6387681925900998e-20
91,28.025328616848427,2.5329181200322153,1517,4787,16.755309097798175,3.4163759935566926e-06,-8.9514898164441909e-11,-2.4614206692587306e-20
92,28.025906234758168,2.5327374704246508,1521,4803,17.136544632047887,3.4525059150694249e-06,-9.0271320866694644e-11,-2.0906783187124636e-20
93,28.026490734379173,2.5325569315776306,1525,4819,17.522300553806961,3.4886136844736905e-06,-8.7820212106290647e-11,-3.7981445391444233e-20
94,28.02708210644759,2.5323765028049987,1529,4835,17.912570398092612,3.5246994389998967e-06,-9.0533902489806302e-11,-3.8755686444793867e-20
95,28.027680341789541,2.5321961834315481,1533,4851,18.307347759759146,3.5607633136903213e-06,-9.0560547842397305e-11,-4.1847687574517085e-20
96,28.028285431318015,2.5320159727927147,1537,4867,18.706626291605708,3.5968054414569359e-06,-9.0372739739994152e-11,-5.1661358361846205e-20
97,28.028897366029806,2.531835870234314,1541,4883,19.110399702599494,3.6328259531371132e-06,-9.1704410624668604e-11,-4.2590495764589704e-20
98,28.029516137002997,2.5316558751122638,1545,4899,19.518661756203748,3.6688249775473152e-06,-9.339361495663578e-11,-4.4765980775604166e-20
99,28.030141735394412,2.5314759867923247,1549,4915,19.931406268801442,3.704802641534852e-06,-8.9402612983288883e-11,-7.3292131380107879e-20
100,28.030774152437129,2.5312962046498586,1553,4931,20.348627108206497,3.7407590700278075e-06,-8.9575044496800977e-11,-6.0738838404003131e-20
101,28.031413379438352,2.5311165280695804,1557,4947,20.770318192255054,3.776694386083204e-06,-9.6124028074459851e-11,-5.9155614711576636e-20
102,28.032059407777215,2.5309369564453337,1561,4963,21.196473487470545,3.8126087109334966e-06,-9.3296831264464082e-11,-5.0002034053064832e-20
103,28.032712228902874,2.5307574891798406,1565,4979,21.62708700779654,3.84850216403146e-06,-9.5659705049985995e-11,-3.7650573146423022e-20
104,28.033371834332442,2.5305781256845301,1569,4995,22.062152813392441,3.8843748630935451e-06,-9.7756555521019912e-11,-4.8575974677023412e-20
105,28.034038215649492,2.5303988653792904,1573,5011,22.501665009487073,3.9202269241417738e-06,-9.8771229976588266e-11,-3.9768155514558773e-20
106,28.034711364501963,2.5302197076922779,1577,5027,22.945617745286174,3.9560584615442272e-06,-9.9983926586386325e-11,-3.9116337191866987e-20
107,28.035391272600911,2.5300406520597281,1581,5043,23.394005212929841,3.9918695880541924e-06,-9.8568308963262403e-11,-2.6020413733927453e-20
108,28.036077931718705,2.5298616979257584,1585,5059,23.846821646496494,4.0276604148480242e-06,-9.8118210671291557e-11,-2.2726580534741297e-20
109,28.036771333687625,2.5296828447421897,1589,5075,24.304061321050327,4.0634310515617751e-06,-9.9102492771560797e-11,-2.7883224473396872e-20
110,28.037471470398582,2.5295040919683647,1593,5091,24.765718551729215,4.0991816063266473e-06,-1.0232025216383189e-10,-2.2521439742828146e-20
111,28.03817833379955,2.5293254390709827,1597,5107,25.231787692870633,4.1349121858033062e-06,-1.0113386783971745e-10,-1.6645148671251438e-20
112,28.038891915894521,2.5291468855239234,1601,5123,25.702263137173109,4.1706228952151109e-06,-1.0083922852676974e-10,-4.6576472341329606e-21
113,28.039612208741978,2.5289684308080975,1605,5139,26.177139314891026,4.2063138383803037e-06,-1.017184141399704e-10,-7.4435915372115578e-21
114,28.04033920445406,2.5287900744112823,1609,5155,26.656410693060828,4.2419851177432006e-06,-9.7595864615993229e-11,-4.6940431810852938e-21
115,28.04107289519516,2.528611815827976,1613,5171,27.140071774756699,4.277636834404409e-06,-9.3810947791592376e-11,-2.0537860633925986e-20
116,28.041813273180978,2.5284336545592487,1617,5187,27.628117098374091,4.3132690881501378e-06,-9.2986065962083693e-11,-3.6366788835740723e-20
117,28.042560330677336,2.5282555901125967,1621,5203,28.120541236939481,4.3488819774806151e-06,-9.2474502947912036e-11,-2.6091551266607014e-20
118,28.043314059999425,2.5280776220018106,1625,5219,28.617338797444933,4.3844755996376449e-06,-9.2927043730537058e-11,-2.4250247223063974e-20
119,28.044074453510532,2.5278997497468416,1629,5235,29.11850442020609,4.4200500506313539e-06,-8.9000004481196377e-11,-2.2804335512321282e-20
120,28.044841503621292,2.527721972873668,1633,5251,29.62403277824242,4.4556054252661418e-06,-9.148060354069198e-11,-3.0880927013289044e-20
121,28.045614087599461,2.5275442908882049,1637,5267,30.133210719020017,4.4911418223585232e-06,-9.3018234674222207e-11,-9.2104493256248249e-21
122,28.046391123364771,2.5273667033048732,1641,5283,30.645339285962201,4.5266593390248903e-06,-9.0820076352191243e-11,-1.0907823942583638e-20
123,28.047172638730778,2.5271892096709152,1645,5299,31.160427131610813,4.5621580658167091e-06,-9.1503585157301721e-11,-1.5631025240261426e-20
124,28.047958649586128,2.5270118095389353,1649,5315,31.678479256264065,4.5976380922127259e-06,-8.7956200549019421e-11,-2.2554526967330267e-20
125,28.048749166688914,2.5268345024668579,1653,5331,32.199498973250414,4.6330995066282607e-06,-8.8803411739110878e-11,-2.8874186847235399e-20
126,28.049544197793974,2.5266572880178413,1657,5347,32.723488553752105,4.6685423964316382e-06,-9.2117732778948742e-11,-2.8857643234984338e-20
127,28.050343748660843,2.5264801657601867,1661,5363,33.250449544972753,4.7039668479622793e-06,-9.3055288367669071e-11,-3.6712550331787889e-20
128,28.051147823620674,2.526303135267252,1665,5379,33.780382955748429,4.7393729465492346e-06,-9.6850780066379478e-11,-4.3947071969176669e-20
129,28.051956425958096,2.5261261961108716,1667,5387,34.313289377970243,4.7747607778253344e-06,-9.3055982257059462e-11,-5.0392463302189861e-20
130,28.052769558041486,2.5259493478808528,1669,5395,34.849169055836001,4.8101304238296381e-06,-8.5120940744307312e-11,-5.7787457978413928e-20
131,28.053587221618393,2.5257725901651433,1671,5403,35.388021968149801,4.8454819669710246e-06,-7.6501724292629909e-11,-5.0700174490059587e-20
132,28.054409417882422,2.5255959225563966,1673,5411,35.929847861289446,4.8808154887207626e-06,-6.9150715601981822e-11,-5.5726123891931783e-20
133,28.055236147565171,2.5254193446518491,1675,5419,36.474646283955146,4.916131069629726e-06,-6.405062858261001e-11,-5.4296755793440151e-20
134,28.056067411007202,2.5252428560532714,1677,5427,37.022416614650048,4.9514287893453352e-06,-5.9248303378442664e-11,-4.451286350816294e-20
135,28.056903208214127,2.5250664563668579,1679,5435,37.573158083834585,4.9867087266281162e-06,-5.3064749709339161e-11,-4.2702992327896915e-20
136,28.057743538901754,2.524890145203158,1681,5443,38.126869792083447,5.0219709593678814e-06,-5.1934820226026908e-11,-5.0461946473644315e-20
137,28.058588402532823,2.5247139221770021,1683,5451,38.683550725176602,5.0572155645995339e-06,-3.9794364918297127e-11,-4.8089592476842232e-20
138,28.0594377983474,2.5245377869074059,1685,5459,39.243199766794362,5.0924426185184908e-06,-3.8093392222268925e-11,-3.6459433064346663e-20
139,28.060291725388513,2.5243617390175195,1687,5467,39.8058157093094,5.1276521964957437e-06,-3.8886202484153749e-11,-3.7779613321981295e-20
140,28.061150182523523,2.524185778134536,1689,5475,40.371397263045793,5.1628443730925585e-06,-3.6672861862261037e-11,-3.9437283269537562e-20
141,28.062013168462741,2.524009903889624,1691,5483,40.939943064287633,5.1980192220748232e-06,-3.4045130496426985e-11,-3.2482348679191706e-20
142,28.062880681774956,2.5238341159178632,1693,5491,41.511451682256435,5.233176816427051e-06,-3.3772126654671659e-11,-2.8948633102365171e-20
143,28.063752720901388,2.5236584138581701,1695,5499,42.085921625229581,5.2683172283660557e-06,-3.0755650696765109e-11,-2.2867201238875312e-20
144,28.064629284167506,2.5234827973532288,1697,5507,42.663351345937073,5.3034405293542951e-06,-2.8504395958581448e-11,-1.8909969188421627e-20
145,28.065510369793564,2.5233072660494358,1699,5515,43.243739246346678,5.3385467901129039e-06,-2.304531832419709e-11,-2.38201133045364e-20
146,28.066395975903927,2.5231318195968289,1701,5523,43.827083681927576,5.3736360806344176e-06,-1.984393472153922e-11,-1.9115109980334778e-20
147,28.067286100535046,2.5229564576490242,1703,5531,44.41338296546575,5.4087084701951971e-06,-1.6426390695986832e-11,-1.6239830171100454e-20
148,28.068180741643129,2.522781179863161,1705,5539,45.002635370492001,5.4437640273675635e-06,-1.489222900940856e-11,-8.5470504743572967e-21
149,28.069079897110338,2.5226059858998413,1707,5547,45.594839134373437,5.478802820031649e-06,-1.3979237105108062e-11,-9.1591641276465372e-21
150,28.069983564750888,2.5224308754230633,1709,5555,46.189992461110947,5.5138249153869792e-06,-9.6434831270394382e-12,-2.1229383626020317e-20
151,28.070891742316203,2.5222558481001789,1711,5563,46.78809352387853,5.5488303799637807e-06,-1.0303455204027863e-11,-1.4883253966513489e-20
152,28.07180442749971,2.5220809036018288,1713,5571,47.389140467335103,5.583819279634038e-06,-8.1498445808599839e-12,-7.7926617557089355e-21
153,28.072721617941351,2.5219060416018868,1715,5579,47.993131409734843,5.6187916796222917e-06,-6.0137754814811827e-12,-1.0823451520103229e-20
154,28.073643311231283,2.5217312617774192,1717,5587,48.600064444858582,5.6537476445161973e-06,-1.8807482277091125e-12,-1.6971057832597331e-20
155,28.074569504913697,2.5215565638086135,1719,5595,49.209937643785466,5.6886872382768467e-06,1.1149110484857162e-12,-1.9287163547745808e-20
156,28.075500196489855,2.5213819473787544,1721,5603,49.822749056521808,5.7236105242488517e-06,2.7106346017794537e-12,-6.2938104857628493e-21
157,28.076435383421362,2.5212074121741495,1723,5611,50.438496713501642,5.7585175651702114e-06,4.8284960435544023e-12,3.8573499914879063e-21
158,28.077375063132763,2.5210329578840893,1725,5619,51.057178626971826,5.793408423181958e-06,1.244790115040562e-11,1.0974411981894156e-20
159,28.07831923301428,2.5208585842008131,1727,5627,51.678792792272979,5.8282831598375895e-06,1.5941495453144832e-11,1.5158084725034232e-22
160,28.079267890423857,2.5206842908194376,1729,5635,52.303337189025882,5.8631418361122975e-06,2.2262494732696929e-11,6.2363214331904139e-21
161,28.0802210326896,2.5205100774379399,1731,5643,52.930809782232323,5.8979845124119933e-06,2.661795516945265e-11,4.8168795020494184e-21
162,28.08117865711181,2.5203359437570878,1733,5651,53.561208523298106,5.932811248582139e-06,3.0308280992155439e-11,4.3470409141192987e-21
163,28.082140760964496,2.5201618894804168,1735,5659,54.194531350984917,5.967622103916391e-06,2.5530436205681077e-11,1.0593908900119764e-20
164,28.083107341497538,2.5199879143141719,1737,5667,54.830776192297435,6.0024171371650547e-06,2.732144798900638e-11,2.0185895283284673e-20
165,28.084078395938082,2.5198140179672848,1739,5675,55.469940963310961,6.0371964065433635e-06,2.6632443579924008e-11,3.3347993190228449e-20
166,28.085053921491976,2.5196402001513025,1741,5683,56.112023569944633,6.0719599697395805e-06,2.6416893779693034e-11,3.1769732581477272e-20
167,28.086033915345332,2.519466460580384,1743,5691,56.757021908684607,6.1067078839229316e-06,2.4230254021542557e-11,1.8670500401087526e-20
168,28.087018374665757,2.5192927989712426,1745,5699,57.404933867261072,6.1414402057513701e-06,2.3044813386999046e-11,2.0010532993423431e-20
169,28.088007296603475,2.5191192150431032,1747,5707,58.055757325282997,6.1761569913791851e-06,2.7132043941005328e-11,1.4461805444417721e-20
170,28.089000678292706,2.5189457085176783,1749,5715,58.709490154833411,6.2108582964644473e-06,3.0706184924181095e-11,1.6116166669523776e-20
171,28.089998516852404,2.5187722791191169,1751,5723,59.366130221028698,6.2455441761763047e-06,3.416197613293182e-11,3.0753954789262154e-20
172,28.091000809387609,2.5185989265739877,1753,5731,60.025675382544101,6.280214685202132e-06,3.4349659335244702e-11,2.4679140370672719e-20
173,28.092007552990136,2.5184256506112273,1755,5739,60.688123492108211,6.314869877754527e-06,3.7349926036991725e-11,2.2005692630901333e-20
174,28.093018744739584,2.5182524509621067,1757,5747,61.353472396968449,6.349509807578175e-06,4.077174442118892e-11,1.9325627446229524e-20
175,28.094034381704134,2.5180793273602156,1759,5755,62.021719939329756,6.3841345279565695e-06,4.1438932947837408e-11,2.0702055985517762e-20
176,28.095054460941284,2.5179062795414064,1761,5763,62.692863956768207,6.4187440917185999e-06,4.1575046290656452e-11,1.908409070736404e-20
177,28.096078979498689,2.5177333072437746,1763,5771,63.366902282621254,6.4533385512450114e-06,3.6560390933029545e-11,3.3682174157699872e-20
178,28.097107934414794,2.5175604102076257,1765,5779,64.04383274635633,6.4879179584747318e-06,3.4601457917229688e-11,3.5736890799281593e-20
179,28.098141322719457,2.5173875881754477,1767,5787,64.72365317391899,6.5224823649110777e-06,3.6823791345621864e-11,3.3189174512618268e-20
180,28.099179141434643,2.5172148408918589,1769,5795,65.40636138806218,6.557031821627843e-06,3.9612060960816713e-11,2.1307552193906578e-20
181,28.100220475124427,2.517042168130617,1771,5803,66.091383426911278,6.5915663738762416e-06,3.7215755584465775e-11,2.643607199173535e-20
182,28.101264441419215,2.5168695696691028,1773,5811,66.778156352150418,6.6260860661796201e-06,3.413594140300436e-11,2.0619337924262459e-20
183,28.102311068210941,2.5166970452608348,1775,5819,67.466689385841562,6.6605909478327178e-06,3.5049432907665938e-11,1.5083845265057598e-20
184,28.10336037293191,2.5165245946613846,1777,5827,68.156988660371411,6.6950810677232794e-06,3.6449535164020723e-11,1.1444250569824276e-20
185,28.104412368506889,2.5163522176282842,1779,5835,68.849058897148026,6.7295564743430164e-06,3.5953876094676822e-11,1.0686553128725703e-20
186,28.105467065181269,2.5161799139210297,1781,5843,69.542903939250408,6.7640172157938192e-06,3.5551253714796509e-11,1.9474519956489069e-20
187,28.106524471393353,2.5160076833010319,1783,5851,70.238527012993259,6.7984633397931086e-06,3.8407691023703343e-11,1.6112857947073564e-20
188,28.107584594269365,2.5158355255316054,1785,5859,70.935930880477258,6.8328948936788895e-06,3.5638961333741897e-11,2.4083570329634539e-20
189,28.108647439934778,2.5156634403779266,1787,5867,71.635117938009188,6.8673119244146454e-06,4.4493323022034907e-11,2.8765412596684676e-20
190,28.109713013723447,2.5154914276070297,1789,5875,72.336090284057605,6.9017144785941247e-06,4.8669204884557509e-11,3.402297257007172e-20
191,28.110781320326172,2.5153194869877695,1791,5883,73.038849768539265,6.9361026024460462e-06,5.2911866662011313e-11,2.099653228358664e-20
192,28.111852363899647,2.5151476182908059,1793,5891,73.7433980299285,6.9704763418387261e-06,5.6822682777404658e-11,6.0411068086278994e-21
193,28.112926148149509,2.514975821288576,1795,5899,74.449736524035245,7.0048357422846315e-06,5.1287332821228553e-11,-2.7600949089363151e-21
194,28.114002676394552,2.5148040957552733,1797,5907,75.157866546862039,7.0391808489448588e-06,5.2432527871129402e-11,2.9706123748310606e-21
195,28.115081951617896,2.5146324414668322,1799,5915,75.867789253120833,7.0735117066335519e-06,5.5271812234305777e-11,5.1378255797199931e-21
196,28.116163976508442,2.5144608582008883,1801,5923,76.579505671485308,7.1078283598222386e-06,5.8247876074115972e-11,2.7203695600184559e-20
