t,x,y,expected_radius,normal_lower,no_signal_radius,worst_lower,worst_upper
0.19,918.5378056362681,558.5285184930929,25.0883732381129,50.11297247157097,42.56536969525498,50.11297247157097,50.11299213495067
0.195,918.8514631403758,558.1532267219749,25.08905524175757,50.10605023273526,42.59575482537824,50.10605023273526,50.10606975680714
0.2,919.1651206444836,557.7779349508569,25.08975539864504,50.09913112899216,42.62626449455338,50.09913112899216,50.09915051367326
0.205,919.4787781485915,557.402643179739,25.09047374680759,50.09221516537109,42.65689858460841,50.09221516537109,50.09223441057976
0.21,919.7924356526993,557.027351408621,25.09121033749895,50.08530234691549,42.68765697763384,50.08530234691549,50.08532145256753
0.215,920.106093156807,556.652059637503,25.09196520653131,50.07839267868018,42.71853955598263,50.07839267868018,50.07841164469227
0.22,920.4197506609148,556.2767678663852,25.09273838863266,50.07148616573242,42.74954620226846,50.07148616573242,50.07150499202191
0.225,920.7334081650226,555.9014760952672,25.0935299327272,50.06458281315221,42.78067679936575,50.06458281315221,50.064601499636
0.23,921.0470656691305,555.5261843241492,25.09433991453658,50.05768262603211,42.81193123040823,50.05768262603211,50.05770117262742
0.235,921.3607231732382,555.1508925530313,25.09516834269627,50.05078560947681,42.84330937878904,50.05078560947681,50.0508040161006
0.24,921.674380677346,554.7756007819133,25.0960152665497,50.04389176860451,42.87481112815887,50.04389176860451,50.04391003517189
0.245,921.9880381814538,554.4003090107954,25.09688074620474,50.03700110854466,42.90643636242608,50.03700110854466,50.03701923497434
0.25,922.3016956855615,554.0250172396775,25.09776482332131,50.03011363444084,42.93818496575575,50.03011363444084,50.0301316206476
0.255,922.6153531896693,553.6497254685595,25.09866751571096,50.02322935144809,42.97005682256868,50.02322935144809,50.02324719734992
0.26,922.9290106937772,553.2744336974415,25.09959398620387,50.01634826473504,43.00205181754078,50.01634826473504,50.01636597024776
0.265,923.242668197885,552.8991419263235,25.10054358356247,50.00947037948328,43.03416983560234,50.00947037948328,50.00948794452442
0.27,923.5563257019927,552.5238501552057,25.10151187873216,50.00259570088637,43.06641076193753,50.00259570088637,50.00261312537096
0.275,923.8699832061005,552.1485583840877,25.10249892068166,49.99572423415135,43.0987744819832,49.99572423415135,49.99574151799707
0.28,924.1836407102084,551.7732666129697,25.10350472908805,49.98885598449789,43.13126088142832,49.98885598449789,49.988873127621
0.285,924.4972982143162,551.3979748418518,25.10452933179812,49.98199095715925,43.16386984621359,49.98199095715925,49.98200797182842
0.29,924.8109557184239,551.0226830707338,25.10557278574177,49.97512915738099,43.19660126253002,49.97512915738099,49.97514616351936
0.295,925.1246132225317,550.6473912996158,25.10663513971992,49.96827059042234,43.22945501681905,49.96827059042234,49.96828758802278
0.3,925.4382707266395,550.272099528498,25.10771641791758,49.9614152615548,43.26243099577108,49.9614152615548,49.96143225061179
0.305,925.7519282307474,549.89680775738,25.10881666443413,49.95456317606364,43.29552908632512,49.95456317606364,49.95458015657133
0.31,926.0655857348551,549.521515986262,25.10993594978988,49.94771433924748,43.32874917566799,49.94771433924748,49.94773131119805
0.315,926.3792432389629,549.1462242151441,25.11107430083992,49.94086875641769,43.36209115123381,49.94086875641769,49.94088571980524
0.32,926.6929007430707,548.7709324440261,25.11223175488804,49.93402643289883,43.39555490070274,49.93402643289883,49.93404338771742
0.325,927.0065582471784,548.3956406729081,25.1134083776197,49.92718737402927,43.4291403120008,49.92718737402927,49.9272043202708
0.33,927.3202157512862,548.0203489017902,25.11460423970466,49.9203515851607,43.4628472732993,49.9203515851607,49.92036852282035
0.335,927.6338732553941,547.6450571306723,25.11581934928355,49.9135190716578,43.49667567301335,49.9135190716578,49.91353600072836
0.34,927.9475307595019,547.2697653595543,25.11705375382189,49.90668983889866,43.53062539980171,49.90668983889866,49.90670675937373
0.345,928.2611882636096,546.8944735884363,25.11830753572551,49.89986389227546,43.56469634256633,49.89986389227546,49.89988080414854
0.35,928.5748457677174,546.5191818173184,25.11958070896221,49.89304123719375,43.59888839045098,49.89304123719375,49.89305814045812
0.355,928.8885032718252,546.1438900462005,25.12087330219216,49.88622187907195,43.63320143284124,49.88622187907195,49.88623877372123
0.36,929.2021607759331,545.7685982750825,25.12218536162395,49.87940582334274,43.667635359363,49.87940582334274,49.87942270937061
0.365,929.5158182800408,545.3933065039646,25.12351691916198,49.87259307545275,43.70219005988287,49.87259307545275,49.87260995285261
0.37,929.8294757841486,545.0180147328466,25.12486800465711,49.86578364086153,43.73686542450636,49.86578364086153,49.86580050962583
0.375,930.1431332882564,544.6427229617286,25.12623862232563,49.85897752504294,43.77166134357812,49.85897752504294,49.85899438516635
0.38,930.4567907923641,544.2674311906108,25.12762882947976,49.85217473348439,43.80657770768043,49.85217473348439,49.85219158496093
0.385,930.770448296472,543.8921394194928,25.12903866511089,49.84537527168742,43.84161440763337,49.84537527168742,49.8453921145101
0.39,931.0841058005798,543.5168476483748,25.13046815854227,49.8385791451669,43.87677133449332,49.8385791451669,49.83859597932875
0.395,931.3977633046876,543.1415558772568,25.13191738986106,49.83178635945281,43.91204837955303,49.83178635945281,49.83180318494772
0.4,931.7114208087953,542.7662641061389,25.1333864128613,49.82499692008756,43.94744543434039,49.82499692008756,49.82501373690946
0.405,932.0250783129031,542.3909723350209,25.1348752724354,49.81821083262845,43.98296239061798,49.81821083262845,49.81822764076999
0.41,932.338735817011,542.0156805639029,25.13638401937473,49.81142810264724,44.01859914038261,49.81142810264724,49.81144490210261
0.415,932.6523933211188,541.6403887927851,25.13791278980773,49.80464873572899,44.05435557586421,49.80464873572899,49.80466552649125
0.42,932.9660508252265,541.2650970216671,25.13946149921258,49.79787273747336,44.09023158952544,49.79787273747336,49.79788951953692
0.425,933.2797083293343,540.8898052505491,25.14103024800091,49.79110011349462,44.12622707406123,49.79110011349462,49.79111688685143
0.43,933.5933658334421,540.5145134794312,25.14261908405168,49.7843308694199,44.16234192239756,49.7843308694199,49.78434763406526
0.435,933.9070233375498,540.1392217083132,25.144228053215,49.7775650108926,44.19857602769136,49.7775650108926,49.77758176681868
0.44,934.2206808416577,539.7639299371953,25.14585717596747,49.77080254356892,44.23492928332954,49.77080254356892,49.77081929076945
0.445,934.5343383457655,539.3886381660774,25.14750648526017,49.76404347312051,44.27140158292868,49.76404347312051,49.76406021158903
0.45,934.8479958498733,539.0133463949594,25.14918562210316,49.75728780523217,44.30799282033357,49.75728780523217,49.75730453496244
0.455,935.161653353981,538.6380546238414,25.1508858793022,49.7505355456053,44.34470288961781,49.7505355456053,49.75055226659095
0.46,935.4753108580888,538.2627628527234,25.15260638805205,49.74378669995357,44.38153168508212,49.74378669995357,49.74380341218757
0.465,935.7889683621967,537.8874710816056,25.15434720041559,49.7370412740065,44.41847910125408,49.7370412740065,49.73705797748278
0.47,936.1026258663045,537.5121793104876,25.15610836736208,49.73029927350835,44.45554503288778,49.73029927350835,49.73031596822096
0.475,936.4162833704122,537.1368875393696,25.15788995718419,49.72356070421786,44.49272937496247,49.72356070421786,49.72357739015879
0.48,936.72994087452,536.7615957682517,25.15969202728563,49.71682557190772,44.53003202268277,49.71682557190772,49.71684224907219
0.485,937.0435983786278,536.3863039971337,25.16151464722227,49.71009388236709,44.56745287147727,49.71009388236709,49.71011055074818
0.49,937.3572558827357,536.0110122260157,25.16335788298507,49.70336564139884,44.6049918169986,49.70336564139884,49.70338230098884
0.495,937.6709133868434,535.6357204548979,25.1652217544548,49.69664085482045,44.64264875512231,49.69664085482045,49.69665750561447
0.5,937.9845708909512,535.2604286837799,25.16710631524393,49.68991952846557,44.68042358194624,49.68991952846557,49.68993617045672
0.505,938.298228395059,534.8851369126619,25.16901161682557,49.68320166818165,44.71831619379038,49.68320166818165,49.6832183013626
0.51,938.6118858991667,534.509845141544,25.17093768222556,49.67648727983168,44.75632648719567,49.67648727983168,49.67650390419738
0.515,938.9255434032746,534.134553370426,25.17288455906894,49.66977636929406,44.79445435892381,49.66977636929406,49.66979298483661
0.52,939.2392009073824,533.759261599308,25.17485229454721,49.66306894246175,44.83269970595656,49.66306894246175,49.66308554917542
0.525,939.5528584114902,533.3839698281902,25.1768409147321,49.65636500524342,44.87106242549469,49.65636500524342,49.6563848930836
0.53,939.8665159155979,533.0086780570722,25.17885045888963,49.64966456356275,44.90954241495815,49.64966456356275,49.64968416148625
0.535,940.1801734197057,532.6333862859542,25.18088098203989,49.64296762335867,44.94813957198487,49.64296762335867,49.64298693119398
0.54,940.4938309238136,532.2580945148362,25.18293252670595,49.63627419058548,44.9868537944304,49.63627419058548,49.63629320816066
0.545,940.8074884279214,531.8828027437183,25.18500514721865,49.6295842712133,45.02568498036707,49.6295842712133,49.62960299835598
0.55,941.1211459320291,531.5075109726004,25.18709889215084,49.62289787122715,45.0646330280838,49.62289787122715,49.62291630776463
0.555,941.4348034361369,531.1322192014824,25.18921382430237,49.61621499662773,45.10369783608513,49.61621499662773,49.61623314238841
0.5600000000000001,941.7484609402447,530.7569274303645,25.19134997464382,49.60953565343141,45.14287930309077,49.60953565343141,49.60955350824282
0.5650000000000001,942.0621184443526,530.3816356592465,25.19350740740159,49.60285984767046,45.18217732803517,49.60285984767046,49.60287741135908
0.5700000000000001,942.3757759484603,530.0063438881285,25.195686172642,49.59618758539224,45.2215918100662,49.59618758539224,49.59620485778697
0.5750000000000001,942.6894334525681,529.6310521170107,25.19788629582754,49.58951887266021,45.26112264854618,49.58951887266021,49.58953585358726
0.5800000000000001,943.0030909566759,529.2557603458927,25.200107835104,49.58285371555355,45.30076974304895,49.58285371555355,49.5828704048409
0.585,943.3167484607836,528.8804685747747,25.20235083553525,49.57619212016729,45.3405329933615,49.57619212016729,49.5762086115151
0.59,943.6304059648915,528.5051768036568,25.20461533118017,49.56953409261199,45.38041229948222,49.56953409261199,49.56955057504077
0.595,943.9440634689993,528.1298850325388,25.20690140435713,49.56287963901474,45.42040756162046,49.56287963901474,49.56289611251741
0.6,944.2577209731071,527.7545932614208,25.20920907778696,49.55622876551838,45.46051868019576,49.55622876551838,49.55624523008925
0.605,944.5713784772148,527.3793014903029,25.21153841376025,49.54958147828169,45.50074555583824,49.54958147828169,49.5495979339131
0.61,944.8850359813226,527.004009719185,25.21388947589841,49.54293778348004,45.54108808938685,49.54293778348004,49.54295423016602
0.615,945.1986934854305,526.628717948067,25.21626228138754,49.53629768730368,45.58154618188939,49.53629768730368,49.53631412503783
0.62,945.5123509895382,526.253426176949,25.21865690123346,49.5296611959605,45.6221197346019,49.5296611959605,49.52967762473645
0.625,945.826008493646,525.8781344058311,25.22107336891273,49.52302831567453,45.66280864898789,49.52302831567453,49.5230447354863
0.63,946.1396659977538,525.5028426347131,25.22351173476791,49.51639905268489,45.70361282671835,49.51639905268489,49.51641546352494
0.635,946.4533235018616,525.1275508635952,25.22597205860043,49.50977341324851,45.74453216967013,49.50977341324851,49.50978981511117
0.64,946.7669810059693,524.7522590924773,25.22845437818819,49.50315140363817,45.78556657992639,49.50315140363817,49.50316779651686
0.645,947.0806385100772,524.3769673213593,25.23095875485458,49.49653303014296,45.8267159597757,49.49653303014296,49.49654941403123
0.65,947.394296014185,524.0016755502413,25.23348523913478,49.48991829906846,45.86798021171115,49.48991829906846,49.48993467395916
0.655,947.7079535182928,523.6263837791234,25.23603386887823,49.48330721673753,45.90935923843034,49.48330721673753,49.4833235826253
0.66,948.0216110224005,523.2510920080055,25.23860469887364,49.4766997894893,45.95085294283441,49.4766997894893,49.47671614636668
0.665,948.3352685265083,522.8758002368875,25.24120466379767,49.47009602367928,45.9924612280278,49.47009602367928,49.47011237153995
0.67,948.6489260306162,522.5005084657696,25.24383061440571,49.46349592568055,46.03418399731739,49.46349592568055,49.46351226451873
0.675,948.962583534724,522.1252166946516,25.2464789125784,49.45689950188196,46.07602115421223,49.45689950188196,49.45691583169101
0.68,949.2762410388317,521.7499249235336,25.24914961960827,49.45030675869005,46.11797260242267,49.45030675869005,49.45032307946412
0.6850000000000001,949.5898985429395,521.3746331524156,25.25184274403079,49.443717702529,46.16003824586026,49.443717702529,49.44373401425948
0.6900000000000001,949.9035560470473,520.9993413812978,25.2545583351434,49.43713233983784,46.20221798863692,49.43713233983784,49.43714864252026
0.6950000000000001,950.2172135511551,520.6240496101798,25.25729643657357,49.43055067707477,46.24451173506421,49.43055067707477,49.43057014046345
0.7000000000000001,950.5308710552629,520.2487578390618,25.26005711456371,49.42397272071393,46.28691938965342,49.42397272071393,49.42399159246266
0.7050000000000001,950.8445285593707,519.8734660679439,25.26284040800089,49.41739847724727,46.32944085711429,49.41739847724727,49.41741675700353
0.71,951.1581860634785,519.4981742968259,25.26564639616354,49.41082795318379,46.37207604235508,49.41082795318379,49.41084564059617
0.715,951.4718435675862,519.122882525708,25.26847512921637,49.40426115504993,46.41482485048156,49.40426115504993,49.40427824976734
0.72,951.7855010716941,518.7475907545901,25.27132666731849,49.39769808938908,46.45768718679683,49.39769808938908,49.39771459105838
0.725,952.0991585758019,518.3722989834721,25.27420108078774,49.39113876276215,46.50066295680075,49.39113876276215,49.39115500192428
0.73,952.4128160799097,517.9970072123541,25.27709841866386,49.38458318174804,46.54375206618912,49.38458318174804,49.38459941181002
0.735,952.7264735840174,517.6217154412362,25.28001875350606,49.37803135294309,46.58695442085359,49.37803135294309,49.3780475738982
0.74,953.0401310881252,517.2464236701182,25.28296210899363,49.37148328296094,46.63026992688072,49.37148328296094,49.37149949480346
0.745,953.3537885922331,516.8711318990003,25.28592851834068,49.36493897843244,46.67369849055178,49.36493897843244,49.36495518115466
0.75,953.6674460963409,516.4958401278823,25.28891801839629,49.35839844600782,46.71724001834207,49.35839844600782,49.35841463960471
0.755,953.9811036004486,516.1205483567644,25.29193065854422,49.35186169235318,46.76089441692034,49.35186169235318,49.35187787681776
0.76,954.2947611045564,515.7452565856464,25.29496650682068,49.34532872415363,46.80466159314856,49.34532872415363,49.34534489947862
0.765,954.6084186086642,515.3699648145284,25.29802561390554,49.33879954811213,46.84854145408106,49.33879954811213,49.338815714292
0.77,954.9220761127719,514.9946730434106,25.30110804912163,49.33227417094913,46.89253390696416,49.33227417094913,49.33229032797758
0.775,955.2357336168798,514.6193812722926,25.30421385005304,49.3257525994036,46.93663885923595,49.3257525994036,49.32577209398863
0.78,955.5493911209876,514.2440895011746,25.30734309281551,49.3192348402325,46.98085621852497,49.3192348402325,49.31925314024512
0.785,955.8630486250954,513.8687977300567,25.31049581509702,49.31272090021051,47.02518589265087,49.31272090021051,49.31273800494072
0.79,956.1767061292031,513.4935059589387,25.31367211932509,49.30621078613137,47.06962778962277,49.30621078613137,49.30622690648962
0.795,956.4903636333109,513.1182141878207,25.31687198806917,49.2997045048066,47.11418181763962,49.2997045048066,49.2997206159807
0.8,956.8040211374188,512.7429224167029,25.32009552236534,49.29320206306632,47.1588478850891,49.29320206306632,49.29321816504979
0.805,957.1176786415266,512.3676306455849,25.32334277094098,49.2867034677587,47.20362590054746,49.2867034677587,49.28671956054553
0.8100000000000001,957.4313361456343,511.9923388744669,25.32661380056763,49.28020872575078,47.24851577277872,49.28020872575078,49.28022480933411
0.8150000000000001,957.7449936497421,511.617047103349,25.32990866066925,49.27371784392813,47.29351741073489,49.27371784392813,49.27373722013194
0.8200000000000001,958.05865115385,511.241755332231,25.33322738278184,49.26723082919478,47.33863072355449,49.26723082919478,49.26724780490456
0.8250000000000001,958.3723086579578,510.8664635611131,25.33656998573804,49.26074768847361,47.38385562056274,49.26074768847361,49.26076374440937
0.8300000000000001,958.6859661620655,510.4911717899951,25.33993651428891,49.25426842870621,47.42919201127068,49.25426842870621,49.25428447541289
0.8350000000000001,958.9996236661733,510.1158800188772,25.34332703783549,49.24779305685271,47.47463980537508,49.24779305685271,49.24781194920072
0.84,959.3132811702811,509.7405882477592,25.34674163869029,49.24132157989277,47.52019891275776,49.24132157989277,49.24133760812229
0.845,959.6269386743888,509.3652964766413,25.35018040321729,49.23485400482432,47.56586924348477,49.23485400482432,49.23487118136647
0.85,959.9405961784967,508.9900047055233,25.35364339791916,49.22839033866492,47.61165070780652,49.22839033866492,49.22840634839201
0.855,960.2542536826045,508.6147129344054,25.35713070041297,49.22193058845044,47.65754321615688,49.22193058845044,49.22194658891653
0.86,960.5679111867123,508.2394211632874,25.36064232820062,49.215474761237,47.70354667915294,49.215474761237,49.21549075243614
0.865,960.88156869082,507.8641293921694,25.36417836396743,49.20902286409893,47.74966100759401,49.20902286409893,49.20903884602418
0.87,961.1952261949278,507.4888376210515,25.36773884564351,49.20257490413064,47.79588611246206,49.20257490413064,49.20259087677593
0.875,961.5088836990357,507.1135458499335,25.37132384787682,49.19613088844526,47.84222190492047,49.19613088844526,49.19614685180348
0.88,961.8225412031434,506.7382540788156,25.37493341324674,49.18969082417575,47.88866829631364,49.18969082417575,49.18970677824122
0.885,962.1361987072512,506.3629623076977,25.37856761086688,49.18325471847417,47.93522519816717,49.18325471847417,49.18327066324036
0.89,962.449856211359,505.9876705365797,25.38222646736395,49.17682257851342,47.98189252218638,49.17682257851342,49.17683851397322
