x,y,J,J_lower,P_H,P_N,P_A,P_loc,E_radius_loss,safe_margin,angle_calls
925,610,2106.3193621772,2106.3193621772,0,0.000786158678387769,0.999213853029927,0,25.1402563723927,-103.905733520336,594
925,615,2107.62259151515,2107.62259151515,0,0.000853725792821606,0.999146272034418,0,25.1522754281906,-106.676891020768,594
925,620,2109.31300295622,2109.31300295621,0,0.000925796945049672,0.9990742067818,0,25.1657526932511,-109.463660396191,594
925,625,2111.40962357247,2111.40962357246,0,0.00100260030065392,0.998997402324618,0,25.1807083756704,-112.265924300496,594
925,630,2113.93414030981,2113.93414030981,0,0.0010843730876067,0.998915626885687,0,25.1971675762491,-115.08356591798,630
925,635,2116.91132752616,2116.91132752616,0,0.00117136193230523,0.998828642361598,0,25.2151620504133,-117.91646897283,630
925,640,2120.37414663433,2120.37414663433,0,0.00126382321090244,0.998736174919433,0,25.2347696976198,-120.764517738228,630
925,645,2124.34750464501,2124.34750464501,0,0.00136202341687346,0.998637984852059,0,25.2559814284368,-123.62759704509,630
930,535,2124.32602877494,2124.32602877494,0,0.000218964719170685,0.999781071530119,0,25.1429785882594,-68.6181669845805,630
930,540,2120.89496888742,2120.89496888742,0,0.00024383179284404,0.999756172590136,0,25.133385383704,-71.1305520009253,630
930,545,2117.78066694735,2117.78066694735,0,0.000270806000346751,0.99972920068088,0,25.1253388105903,-73.6603429623956,630
930,550,2114.97992360763,2114.97992360763,0,0.000300014764898431,0.999700005487508,0,25.1188146024674,-76.2074171229497,630
930,555,2112.49048573517,2112.49048573517,0,0.000331590934634898,0.999668403196386,0,25.1137902925595,-78.7716520611636,630
930,560,2110.31169849052,2110.31169849051,0,0.000365672968131227,0.999634344885261,0,25.1102509468271,-81.3529256959055,594
930,565,2108.44940710678,2108.44940710678,0,0.000402405126797335,0.999597598364504,0,25.1082287532134,-83.9511163015684,630
930,570,2106.89915919851,2106.89915919851,0,0.00044193767449204,0.999558047970637,0,25.1076625365074,-86.5661025228692,630
930,575,2105.66369679328,2105.66369679327,0,0.000484427084723494,0.999515589080447,0,25.1085438913748,-89.1977633892111,630
930,580,2104.74661445441,2104.74661445441,0,0.000530036255827553,0.999469961058603,0,25.1108626937267,-91.8459783286203,630
930,585,2104.15348521997,2104.15348521996,0,0.000578934734541053,0.999421047498684,0,25.1146169169828,-94.5106271812549,630
930,590,2103.89135455342,2103.89135455341,0,0.000631298948414418,0.999368710826205,0,25.1198070848952,-97.1915902124958,630
930,595,2103.96845497448,2103.96845497448,0,0.000687312447537553,0.999312682234183,0,25.1264326616361,-99.8887481256218,666
930,600,2104.3952519815,2104.39525198149,0,0.000747166156084928,0.999252824549079,0,25.1345009764511,-102.601982074071,594
930,605,2105.18391935059,2105.18391935059,0,0.000811058634220205,0.999188947354726,0,25.1440211367835,-105.331173673298,594
930,610,2106.35303946338,2106.35303946338,0,0.000879196350938095,0.999120797983016,0,25.1550414467656,-108.076205012233,594
930,615,2107.91640353028,2107.91640353028,0,0.00095179396846146,0.999048203760997,0,25.1675570644183,-110.836958664337,594
930,620,2109.89072690755,2109.89072690754,0,0.00102907463885547,0.998970926958746,0,25.1815715642391,-113.613317698274,594
930,625,2112.29712268971,2112.2971226897,0,0.00111127031356806,0.998888725337049,0,25.1971079265441,-116.405165688192,630
930,630,2115.15950560851,2115.1595056085,0,0.00119862206665744,0.998801375293119,0,25.2141940584504,-119.212386723628,630
930,635,2118.50462021498,2118.50462021498,0,0.00129138043252358,0.998708614610528,0,25.2328611307993,-122.03486541904,594
930,640,2122.3624235097,2122.36242350969,0,0.0013898057590213,0.998610192416761,0,25.2531452723778,-124.87248692296,594
935,535,2123.01696228229,2123.01696228229,0,0.000260225121895572,0.999739773958718,0,25.1574557552244,-72.9491108271291,630
935,540,2119.65742025625,2119.65742025624,0,0.000288013265757652,0.999711997848648,0,25.1479273405327,-75.4513782803242,630
935,545,2116.62400941452,2116.62400941452,0,0.000318038155274482,0.999681976176593,0,25.1399879918819,-77.9710291401022,630
935,550,2113.91124666679,2113.91124666678,0,0.000350430246626408,0.999649561149751,0,25.133588965864,-80.5079417966776,630
935,555,2111.51814822612,2111.51814822612,0,0.0003853254632982,0.999614690935643,0,25.1287133648464,-83.0619949504344,630
935,560,2109.44423043796,2109.44423043795,0,0.000422865382453328,0.999577128793134,0,25.1253411779528,-85.6330676275188,630
935,565,2107.69078162468,2107.69078162467,0,0.000463197428219233,0.999536781985423,0,25.1234604142899,-88.2210391950059,630
935,570,2106.26029983346,2106.26029983345,0,0.000506475072231413,0.999493534970426,0,25.1230613848477,-90.8257893756363,630
935,575,2105.15611073345,2105.15611073345,0,0.000552858041806269,0.999447130262908,0,25.1241325934218,-93.4471982621301,630
935,580,2104.3835520493,2104.38355204929,0,0.000602512536136408,0.999397462979428,0,25.1266709668431,-96.0851463310796,630
935,585,2103.95505449242,2103.95505449242,0,0.000655611450927678,0.999344393228989,0,25.1307224717867,-98.7395144564275,630
935,590,2103.87396496478,2103.87396496478,0,0.000712334611924795,0.999287657309562,0,25.1362470773682,-101.410183922533,630
935,595,2104.14937995228,2104.14937995227,0,0.000772869017802123,0.999227119737344,0,25.143241968108,-104.09703643683,666
935,600,2104.79314798059,2104.79314798059,0,0.000837409092928283,0.999162597800025,0,25.1517149806779,-106.79995414208,558
935,605,2105.81888269319,2105.81888269319,0,0.000906156950547924,0.999093840061641,0,25.1616752845397,-109.518819628236,558
935,610,2107.24261822533,2107.24261822532,0,0.000979322666961496,0.999020674700754,0,25.173138468152,-112.253515943894,558
935,615,2109.08253587884,2109.08253587883,0,0.00105712456732446,0.998942879718224,0,25.1861224059601,-115.003926607381,558
935,620,2111.35920061084,2111.35920061083,0,0.00113978952373135,0.99886020511574,0,25.2006480804902,-117.769935617432,558
935,625,2114.09599408056,2114.09599408056,0,0.00122755326629785,0.998772441929203,0,25.2167420598783,-120.551427463515,594
935,630,2117.32009686983,2117.32009686983,0,0.00132066070800585,0.998679335810644,0,25.2344424768443,-123.348287135758,594
935,635,2121.06522600478,2121.06522600478,0,0.00141936628413276,0.998580626831194,0,25.2538195850682,-126.16040013453,594
940,535,2122.42639732788,2122.42639732787,0,0.00030636502092134,0.999693642687113,0,25.1751456962241,-77.2858497353288,630
940,540,2119.14029314858,2119.14029314857,0,0.000337231673900317,0.999662772534114,0,25.1656757532024,-79.778067317674,630
940,545,2116.18476850358,2116.18476850358,0,0.000370465782692603,0.999629523013506,0,25.1577884262198,-82.2876453515548,630
940,550,2113.55846906769,2113.55846906769,0,0.000406200828883606,0.999593814366754,0,25.1514646316575,-84.8144633534966,630
940,555,2111.26062796665,2111.26062796665,0,0.000444575803772053,0.999555415723589,0,25.1466829690909,-87.3584011361006,630
940,560,2109.29604154257,2109.29604154256,0,0.000485735395596583,0.999514248835999,0,25.1434615680596,-89.9193388235567,630
940,565,2107.66643028928,2107.66643028927,0,0.00052983018371175,0.999470187014413,0,25.1417849271601,-92.4971568667356,630
940,570,2106.37161926922,2106.37161926921,0,0.000577016840063185,0.999422978177995,0,25.1416132616608,-95.0917360578621,594
940,575,2105.41668552603,2105.41668552602,0,0.000627458338333869,0.99937252667183,0,25.1429422704643,-97.7029575447741,594
940,580,2104.80807309145,2104.80807309144,0,0.000681324171157378,0.999318689854207,0,25.1457693900944,-100.33070284477,594
940,585,2104.55341280194,2104.55341280193,0,0.000738790575819659,0.999261208437099,0,25.1500913368104,-102.974853858051,594
940,590,2104.66253491763,2104.66253491763,0,0.00080004076889865,0.999199950482244,0,25.1559125991187,-105.635292880754,594
940,595,2105.14695691005,2105.14695691005,0,0.000865265190320893,0.999134741300994,0,25.1632396955098,-108.311902617594,594
940,600,2106.01992579167,2106.01992579166,0,0.000934661757346614,0.999065334389964,0,25.172080390306,-111.004566194106,558
940,605,2107.3005795409,2107.30057954089,0,0.00100843612902956,0.998991556834874,0,25.18247735884,-113.713167168493,594
940,610,2109.00659421429,2109.00659421429,0,0.0010868019817356,0.998913201521365,0,25.1944463259076,-116.437589543096,594
940,615,2111.15460378935,2111.15460378935,0,0.00116998129634496,0.998830012389284,0,25.207978538603,-119.177717775474,558
940,620,2113.76745800784,2113.76745800783,0,0.00125820465780706,0.998741791713492,0,25.2230990855506,-121.933436789118,558
940,625,2116.87065230469,2116.87065230469,0,0.00135171156776515,0.998648292257623,0,25.2398357394907,-124.704631983777,594
940,630,2120.49265942807,2120.49265942807,0,0.00145075077101968,0.998549245236428,0,25.2582201546761,-127.491189245435,594
940,635,2124.66534187222,2124.66534187222,0,0.00155558059665645,0.998444425500487,0,25.2782899799992,-130.292994955912,594
945,535,2122.55012399984,2122.55012399983,0,0.000357658761011168,0.999642337435731,0,25.1959114423196,-81.6283140040352,630
945,540,2119.34362566304,2119.34362566304,0,0.000391760732424649,0.999608231823961,0,25.1865209926471,-84.1105489181136,630
945,545,2116.47770969193,2116.47770969193,0,0.000428361966678786,0.999571657458414,0,25.178745633099,-86.6101209246374,594
945,550,2113.95022530654,2113.95022530654,0,0.000467598963279158,0.999532395446451,0,25.1725534415244,-89.1269106565026,594
945,555,2111.76199275122,2111.76199275121,0,0.000509613773873384,0.999490381787789,0,25.1679304184676,-91.6607990289378,594
945,560,2109.9148135308,2109.9148135308,0,0.000554554190331101,0.99944547285328,0,25.1648628179243,-94.2116672549332,594
945,565,2108.4114655971,2108.41146559709,0,0.000602573939811763,0.999397426632977,0,25.1633365491854,-96.7793968602541,594
945,570,2107.25676282363,2107.25676282363,0,0.000653832887171911,0.999346154623433,0,25.163346113445,-99.363869698047,594
945,575,2106.45682832011,2106.45682832011,0,0.000708497245085893,0.9992915139705,0,25.1648873423635,-101.964967963041,630
945,580,2106.02178928081,2106.0217892808,0,0.000766739792278048,0.999233252790461,0,25.1679786468057,-104.582574205346,630
945,585,2105.96277726777,2105.96277726776,0,0.000828740100290216,0.999171241904037,0,25.1726362673159,-107.21657134385,594
945,590,2106.28658688591,2106.28658688591,0,0.000894684769236304,0.999105313434921,0,25.1788292128575,-109.866842679225,594
945,595,2107.00608935675,2107.00608935674,0,0.000964767673025698,0.999035224562942,0,25.1865637331514,-112.533271906541,558
945,600,2108.13646698682,2108.13646698682,0,0.00103919021456975,0.998960799029758,0,25.1958519610944,-115.215743127488,558
945,605,2109.69508463938,2109.69508463937,0,0.0011181615915206,0.99888184402385,0,25.2067093456193,-117.914140862221,558
945,610,2111.70145815734,2111.70145815733,0,0.00120189907312954,0.99879809916929,0,25.2191530084193,-120.628350060822,558
945,615,2114.17792138741,2114.17792138741,0,0.00129062828885314,0.998709376424087,0,25.2332065723624,-123.358256114389,558
945,620,2117.14936779954,2117.14936779953,0,0.00138458352937982,0.998615431597535,0,25.2488960387917,-126.103744865758,558
945,625,2120.64736258846,2120.64736258845,0,0.00148400806079782,0.998515996126251,0,25.2662814876931,-128.864702619851,594
945,630,2124.70221466886,2124.70221466885,0,0.00158915445267793,0.998410860366512,0,25.2853920667546,-131.641016153677,594
950,535,2123.43271394427,2123.43271394427,0,0.000414381044470622,0.999585622814607,0,25.2200119660568,-85.9764349517229,594
950,540,2120.30576122748,2120.30576122748,0,0.000451874518237752,0.999548147812733,0,25.2106603382831,-88.4487539111685,594
950,545,2117.52785165533,2117.52785165532,0,0.000492000157252577,0.999507989868635,0,25.2029349757382,-90.9383862121167,630
950,550,2115.09950247696,2115.09950247695,0,0.000534897471526103,0.999465093283431,0,25.1968204517119,-93.4452135939046,630
950,555,2113.02213397997,2113.02213397997,0,0.00058071156565909,0.999419300936176,0,25.1923009052793,-95.9691180648026,630
950,560,2111.30477032409,2111.30477032408,0,0.000629593327776484,0.999370387223438,0,25.1894150377406,-98.5099819173529,594
950,565,2109.94642248488,2109.94642248488,0,0.000681699625488055,0.999318273011933,0,25.1881102275565,-101.067687743303,594
950,570,2108.95192195079,2108.95192195078,0,0.000737193509228816,0.999262808491783,0,25.1883726628401,-103.642118448144,594
950,575,2108.32827175817,2108.32827175817,0,0.000796244423355201,0.999203746672787,0,25.1901962530461,-106.233157265243,594
950,580,2108.08463765247,2108.08463765247,0,0.000859028425397188,0.999140958721867,0,25.1935824655001,-108.840687769596,594
950,585,2108.23185483414,2108.23185483414,0,0.000925728413892517,0.999074281424748,0,25.1985349957477,-111.464593891174,594
950,590,2108.78241610718,2108.78241610718,0,0.000996534365257181,0.99900347598554,0,25.2050585647741,-114.104759927896,594
950,595,2109.75108265356,2109.75108265356,0,0.00107164358017658,0.998928363518101,0,25.2131635737156,-116.761070558209,558
950,600,2111.15909790725,2111.15909790725,0,0.00115126094003435,0.998848763190979,0,25.2228989547682,-119.433410853293,558
950,605,2113.02390059289,2113.02390059289,0,0.00123559917393112,0.998764413688876,0,25.2342670344565,-122.121666288892,558
950,610,2115.36463378335,2115.36463378335,0,0.00132487913688352,0.998675131449523,0,25.2472680896427,-124.825722756766,558
950,615,2118.20560544608,2118.20560544607,0,0.00141933009983512,0.998580678401384,0,25.2619263914616,-127.545466575785,558
950,620,2121.57396561411,2121.57396561411,0,0.00151919005215562,0.998480795967864,0,25.2782699498144,-130.28078450265,558
955,540,2122.03256193797,2122.03256193797,0,0.000517847465696208,0.999482130089236,0,25.2380018563865,-92.7926141340897,594
955,545,2119.35777444641,2119.35777444641,0,0.000561654166040309,0.999438330208457,0,25.2303945362095,-95.2723725751232,594
955,550,2117.04463237155,2117.04463237155,0,0.000608369541076977,0.999391637415631,0,25.2244242130524,-97.7693030626524,594
955,555,2115.09534865976,2115.09534865976,0,0.000658141741033074,0.999341839330401,0,25.2200744555146,-100.28328868841,594
955,560,2113.51412854029,2113.51412854028,0,0.000711124742981052,0.99928885801774,0,25.2173369157103,-102.814212815244,594
955,565,2112.30639026638,2112.30639026637,0,0.00076747854769349,0.999232539296148,0,25.2162038102208,-105.361959091965,594
955,570,2111.47880558144,2111.47880558143,0,0.000827369383917671,0.99917264106495,0,25.2166675713284,-107.926411467814,594
955,575,2111.04201672668,2111.04201672668,0,0.000890969920448245,0.99910903703664,0,25.2187430197429,-110.507454206531,594
955,580,2111.01010334242,2111.01010334241,0,0.000958459486400278,0.999041567816384,0,25.2224616399667,-113.104971900042,594
