x,y,J,J_lower,P_H,P_N,P_A,P_loc,E_radius_loss,safe_margin,angle_calls,x_global,y_global,C1,level
-1400.0,-600.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,1500.0,-1400.0,27633.9434909301,2
-1400.0,-500.0,1755924.75062822,1755924.75062822,0.0,0.99999898189067,8.15956933300044e-07,0.0,747.614636051447,0.0,108.0,1400.0,-1400.0,27633.9434909301,2
-1400.0,-400.0,1755869.80640951,1755869.80640951,0.0,0.999967665747997,3.73847494903486e-05,0.0,747.591940011002,0.0,108.0,1300.0,-1400.0,27633.9434909301,2
-1400.0,-300.0,1755674.57617624,1755674.57617624,0.0,0.999856275614399,0.000137552834326728,0.0,747.51210694575,0.0,108.0,1200.0,-1400.0,27633.9434909301,2
-1400.0,-200.0,1755495.47640415,1755495.47640415,0.0,0.999753774163804,0.0002684350767179,0.0,747.44170659287,0.0,108.0,1100.0,-1400.0,27633.9434909301,2
-1400.0,-100.0,1755245.3304601,1755245.3304601,0.0,0.999610688031333,0.000376519953265529,0.0,747.341201833325,0.0,108.0,1000.0,-1400.0,27633.9434909301,2
-1400.0,0.0,1755161.75759644,1755161.75759644,0.0,0.99956277263598,0.00041804718649305,0.0,747.308352379094,0.0,108.0,900.0,-1400.0,27633.9434909301,2
-1400.0,100.0,1755245.3304601,1755245.3304601,0.0,0.999610688031333,0.000376519953265525,0.0,747.341201833325,0.0,108.0,800.0,-1400.0,27633.9434909301,2
-1400.0,200.0,1755495.47640415,1755495.47640415,0.0,0.999753774163804,0.000268435076717897,0.0,747.44170659287,0.0,108.0,700.0,-1400.0,27633.9434909301,2
-1400.0,300.0,1755674.57617624,1755674.57617624,0.0,0.999856275614399,0.000137552834326726,0.0,747.51210694575,0.0,108.0,600.0,-1400.0,27633.9434909301,2
-1400.0,400.0,1755869.80640951,1755869.80640951,0.0,0.999967665747997,3.73847494903472e-05,0.0,747.591940011002,0.0,108.0,500.0,-1400.0,27633.9434909301,2
-1400.0,500.0,1755924.75062822,1755924.75062822,0.0,0.99999898189067,8.15956933299947e-07,0.0,747.614636051447,0.0,108.0,400.0,-1400.0,27633.9434909301,2
-1400.0,600.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,300.0,-1400.0,27633.9434909301,2
-1400.0,700.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,200.0,-1400.0,27633.9434909301,2
-1400.0,800.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,99.9999999999999,-1400.0,27633.9434909301,2
-1400.0,900.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,-1.13686837721616e-13,-1400.0,27633.9434909301,2
-1400.0,1000.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,-100.0,-1400.0,27633.9434909301,2
-1400.0,1100.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,-200.0,-1400.0,27633.9434909301,2
-1400.0,1200.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,-300.0,-1400.0,27633.9434909301,2
-1400.0,1300.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,-400.0,-1400.0,27633.9434909301,2
-1400.0,1400.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,-500.0,-1400.0,27633.9434909301,2
-1400.0,1500.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,-600.0,-1400.0,27633.9434909301,2
-1400.0,1600.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,-700.0,-1400.0,27633.9434909301,2
-1300.0,-1600.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,2500.0,-1300.0,27633.9434909301,2
-1300.0,-1500.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,2400.0,-1300.0,27633.9434909301,2
-1300.0,-1400.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,2300.0,-1300.0,27633.9434909301,2
-1300.0,-1300.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,2200.0,-1300.0,27633.9434909301,2
-1300.0,-1200.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,2100.0,-1300.0,27633.9434909301,2
-1300.0,-1100.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,2000.0,-1300.0,27633.9434909301,2
-1300.0,-1000.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,1900.0,-1300.0,27633.9434909301,2
-1300.0,-900.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,1800.0,-1300.0,27633.9434909301,2
-1300.0,-800.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,1700.0,-1300.0,27633.9434909301,2
-1300.0,-700.0,1755914.50247601,1755914.50247601,0.0,0.999993144349696,6.39204074981158e-06,0.0,747.610334062616,0.0,108.0,1600.0,-1300.0,27633.9434909301,2
-1300.0,-600.0,1755649.03796801,1755649.03796801,0.0,0.999841699186775,0.000158934486472507,0.0,747.501743261361,0.0,108.0,1500.0,-1300.0,27633.9434909301,2
-1300.0,-500.0,1754877.33593048,1754877.33593048,0.0,0.999400347011321,0.000586859267373827,0.0,747.192568852583,0.0,108.0,1400.0,-1300.0,27633.9434909301,2
-1300.0,-400.0,1753702.19189908,1753702.19189908,0.0,0.998725850672005,0.00124818932481853,0.0,746.731988508886,0.0,108.0,1300.0,-1300.0,27633.9434909301,2
-1300.0,-300.0,1752406.35459622,1752406.35459622,0.0,0.997977895564009,0.00200852143646792,0.0,746.238700743368,0.0,108.0,1200.0,-1300.0,27633.9434909301,2
-1300.0,-200.0,1751453.44604463,1751453.44604463,0.0,0.997420684088406,0.00270453427001253,0.0,745.901363445576,0.0,108.0,1100.0,-1300.0,27633.9434909301,2
-1300.0,-100.0,1750417.38651091,1750417.38651091,0.0,0.996814740196951,0.00318923544394252,0.0,745.522854330867,0.0,108.0,1000.0,-1300.0,27633.9434909301,2
-1300.0,0.0,1750077.06335991,1750077.06335991,0.0,0.996611787837795,0.0033625705148556,0.0,745.40928041193,0.0,300.0,900.0,-1300.0,27633.9434909301,2
-1300.0,100.0,1750417.38651091,1750417.38651091,0.0,0.996814740196951,0.00318923544394249,0.0,745.522854330867,0.0,108.0,800.0,-1300.0,27633.9434909301,2
-1300.0,200.0,1751453.44604463,1751453.44604463,0.0,0.997420684088406,0.00270453427001249,0.0,745.901363445576,0.0,108.0,700.0,-1300.0,27633.9434909301,2
-1300.0,300.0,1752406.35459622,1752406.35459622,0.0,0.997977895564009,0.0020085214364679,0.0,746.238700743368,0.0,108.0,600.0,-1300.0,27633.9434909301,2
-1300.0,400.0,1753702.19189908,1753702.19189908,0.0,0.998725850672005,0.00124818932481852,0.0,746.731988508886,0.0,108.0,500.0,-1300.0,27633.9434909301,2
-1300.0,500.0,1754877.33593048,1754877.33593048,0.0,0.999400347011321,0.000586859267373815,0.0,747.192568852583,0.0,108.0,400.0,-1300.0,27633.9434909301,2
-1300.0,600.0,1755649.03796801,1755649.03796801,0.0,0.999841699186775,0.0001589344864725,0.0,747.501743261361,0.0,108.0,300.0,-1300.0,27633.9434909301,2
-1300.0,700.0,1755914.50247601,1755914.50247601,0.0,0.999993144349696,6.39204074981163e-06,0.0,747.610334062616,0.0,108.0,200.0,-1300.0,27633.9434909301,2
-1300.0,800.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,99.9999999999999,-1300.0,27633.9434909301,2
-1300.0,900.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,-1.13686837721616e-13,-1300.0,27633.9434909301,2
-1300.0,1000.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,-100.0,-1300.0,27633.9434909301,2
-1300.0,1100.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,-200.0,-1300.0,27633.9434909301,2
-1300.0,1200.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,-300.0,-1300.0,27633.9434909301,2
-1300.0,1300.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,-400.0,-1300.0,27633.9434909301,2
-1300.0,1400.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,-500.0,-1300.0,27633.9434909301,2
-1300.0,1500.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,-600.0,-1300.0,27633.9434909301,2
-1300.0,1600.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,-700.0,-1300.0,27633.9434909301,2
-1200.0,-1600.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,2500.0,-1200.0,27633.9434909301,2
-1200.0,-1500.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,2400.0,-1200.0,27633.9434909301,2
-1200.0,-1400.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,2300.0,-1200.0,27633.9434909301,2
-1200.0,-1300.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,2200.0,-1200.0,27633.9434909301,2
-1200.0,-1200.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,2100.0,-1200.0,27633.9434909301,2
-1200.0,-1100.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,2000.0,-1200.0,27633.9434909301,2
-1200.0,-1000.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,1900.0,-1200.0,27633.9434909301,2
-1200.0,-900.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,1800.0,-1200.0,27633.9434909301,2
-1200.0,-800.0,1755716.05864291,1755716.05864291,0.0,0.999879984435306,0.000114113974824899,0.0,747.528623020855,0.0,108.0,1700.0,-1200.0,27633.9434909301,2
-1200.0,-700.0,1754675.76998532,1754675.76998532,0.0,0.999285290039748,0.000749137354121373,0.0,747.111528638706,0.0,108.0,1600.0,-1200.0,27633.9434909301,2
-1200.0,-600.0,1752385.81482407,1752385.81482407,0.0,0.997973534533255,0.00204438079671187,0.0,746.204027898593,0.0,108.0,1500.0,-1200.0,27633.9434909301,2
-1200.0,-500.0,1749019.11722558,1749019.11722558,0.0,0.996038914402066,0.00387859691847526,0.0,744.890147126763,0.0,108.0,1400.0,-1200.0,27633.9434909301,2
-1200.0,-400.0,1745810.07869664,1745810.07869664,0.0,0.994177128167329,0.00599124072282858,0.0,743.701871494325,0.0,108.0,1300.0,-1200.0,27633.9434909301,2
-1200.0,-300.0,1741816.63602385,1741816.63602385,0.0,0.991839144045169,0.00806864952859992,0.0,742.238984991722,0.0,108.0,1200.0,-1200.0,27633.9434909301,2
-1200.0,-200.0,1738887.66287255,1738887.66287255,0.0,0.990067762436707,0.00980698571965467,0.0,741.271157530238,0.0,132.0,1100.0,-1200.0,27633.9434909301,2
-1200.0,-100.0,1737223.10285947,1737223.10285947,0.0,0.988993959777556,0.0109579460320535,0.0,740.835452826076,0.0,132.0,1000.0,-1200.0,27633.9434909301,2
-1200.0,0.0,1736739.78336398,1736739.78336398,0.0,0.988634153264461,0.0113602058470676,0.0,740.786466546679,0.0,300.0,900.0,-1200.0,27633.9434909301,2
-1200.0,100.0,1737223.10285947,1737223.10285947,0.0,0.988993959777556,0.0109579460320535,0.0,740.835452826076,0.0,132.0,800.0,-1200.0,27633.9434909301,2
-1200.0,200.0,1738887.66287255,1738887.66287255,0.0,0.990067762436707,0.00980698571965439,0.0,741.271157530238,0.0,132.0,700.0,-1200.0,27633.9434909301,2
-1200.0,300.0,1741816.63602385,1741816.63602385,0.0,0.991839144045168,0.00806864952859982,0.0,742.238984991721,0.0,108.0,600.0,-1200.0,27633.9434909301,2
-1200.0,400.0,1745810.07869664,1745810.07869664,0.0,0.994177128167329,0.00599124072282843,0.0,743.701871494325,0.0,108.0,500.0,-1200.0,27633.9434909301,2
-1200.0,500.0,1749019.11722558,1749019.11722558,0.0,0.996038914402066,0.00387859691847519,0.0,744.890147126763,0.0,108.0,400.0,-1200.0,27633.9434909301,2
-1200.0,600.0,1752385.81482407,1752385.81482407,0.0,0.997973534533255,0.00204438079671181,0.0,746.204027898593,0.0,108.0,300.0,-1200.0,27633.9434909301,2
-1200.0,700.0,1754675.76998532,1754675.76998532,0.0,0.999285290039748,0.000749137354121352,0.0,747.111528638706,0.0,108.0,200.0,-1200.0,27633.9434909301,2
-1200.0,800.0,1755716.05864291,1755716.05864291,0.0,0.999879984435306,0.000114113974824894,0.0,747.528623020855,0.0,108.0,99.9999999999999,-1200.0,27633.9434909301,2
-1200.0,900.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,-1.13686837721616e-13,-1200.0,27633.9434909301,2
-1200.0,1000.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,-100.0,-1200.0,27633.9434909301,2
-1200.0,1100.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,-200.0,-1200.0,27633.9434909301,2
-1200.0,1200.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,-300.0,-1200.0,27633.9434909301,2
-1200.0,1300.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,-400.0,-1200.0,27633.9434909301,2
-1200.0,1400.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,-500.0,-1200.0,27633.9434909301,2
-1200.0,1500.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,-600.0,-1200.0,27633.9434909301,2
-1200.0,1600.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,-700.0,-1200.0,27633.9434909301,2
-1100.0,-1600.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,2500.0,-1100.0,27633.9434909301,2
-1100.0,-1500.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,2400.0,-1100.0,27633.9434909301,2
-1100.0,-1400.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,2300.0,-1100.0,27633.9434909301,2
-1100.0,-1300.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,2200.0,-1100.0,27633.9434909301,2
-1100.0,-1200.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,2100.0,-1100.0,27633.9434909301,2
-1100.0,-1100.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,2000.0,-1100.0,27633.9434909301,2
-1100.0,-1000.0,1755924.19746397,1755924.19746397,0.0,0.999998666785276,1.49301284282621e-06,0.0,747.61440617438,0.0,108.0,1900.0,-1100.0,27633.9434909301,2
-1100.0,-900.0,1755317.97637534,1755317.97637534,0.0,0.999652771820131,0.000331923188022796,0.0,747.366366747121,0.0,108.0,1800.0,-1100.0,27633.9434909301,2
-1100.0,-800.0,1752935.34399682,1752935.34399682,0.0,0.998291147808167,0.00169368202276781,0.0,746.407448181043,0.0,108.0,1700.0,-1100.0,27633.9434909301,2
-1100.0,-700.0,1748350.93681967,1748350.93681967,0.0,0.995667453394034,0.00428665558247726,0.0,744.581589461417,0.0,108.0,1600.0,-1100.0,27633.9434909301,2
-1100.0,-600.0,1741884.4398817,1741884.4398817,0.0,0.991957902426944,0.00792801713382769,0.0,742.042389004803,0.0,108.0,1500.0,-1100.0,27633.9434909301,2
-1100.0,-500.0,1735086.23839434,1735086.23839433,0.0,0.988035108972952,0.0122212762033338,0.0,739.466352094431,0.0,108.0,1400.0,-1100.0,27633.9434909301,2
-1100.0,-400.0,1726685.33557513,1726685.33557512,0.0,0.9831542181166,0.0166724189757356,0.0,736.333426906332,0.0,108.0,1300.0,-1100.0,27633.9434909301,2
-1100.0,-300.0,1720036.54782906,1720036.54782906,0.0,0.979178052892371,0.0207743953258194,0.0,734.101756857583,0.0,108.0,1200.0,-1100.0,27633.9434909301,2
-1100.0,-200.0,1715652.10946422,1715652.10946422,0.0,0.97629129283458,0.0240704078253034,0.0,733.006040147837,0.0,132.0,1100.0,-1100.0,27633.9434909301,2
-1100.0,-100.0,1712708.89119484,1712708.89119484,0.0,0.973993682243412,0.0262010446343198,0.0,732.584253381174,0.0,132.0,1000.0,-1100.0,27633.9434909301,2
-1100.0,0.0,1712068.51009837,1712068.51009837,0.0,0.973161804369376,0.0269374243656366,0.0,732.839205487758,0.0,348.0,900.0,-1100.0,27633.9434909301,2
-1100.0,100.0,1712708.89119484,1712708.89119483,0.0,0.973993682243412,0.0262010446343199,0.0,732.584253381174,0.0,132.0,800.0,-1100.0,27633.9434909301,2
-1100.0,200.0,1715652.10946422,1715652.10946422,0.0,0.97629129283458,0.0240704078253034,0.0,733.006040147837,0.0,132.0,700.0,-1100.0,27633.9434909301,2
-1100.0,300.0,1720036.54782906,1720036.54782906,0.0,0.979178052892371,0.0207743953258191,0.0,734.101756857583,0.0,108.0,600.0,-1100.0,27633.9434909301,2
-1100.0,400.0,1726685.33557513,1726685.33557512,0.0,0.9831542181166,0.0166724189757354,0.0,736.333426906332,0.0,108.0,500.0,-1100.0,27633.9434909301,2
-1100.0,500.0,1735086.23839434,1735086.23839433,0.0,0.988035108972952,0.0122212762033336,0.0,739.466352094431,0.0,108.0,400.0,-1100.0,27633.9434909301,2
-1100.0,600.0,1741884.4398817,1741884.4398817,0.0,0.991957902426944,0.0079280171338276,0.0,742.042389004803,0.0,108.0,300.0,-1100.0,27633.9434909301,2
-1100.0,700.0,1748350.93681967,1748350.93681967,0.0,0.995667453394034,0.00428665558247718,0.0,744.581589461417,0.0,108.0,200.0,-1100.0,27633.9434909301,2
-1100.0,800.0,1752935.34399682,1752935.34399682,0.0,0.998291147808167,0.00169368202276778,0.0,746.407448181043,0.0,108.0,99.9999999999999,-1100.0,27633.9434909301,2
-1100.0,900.0,1755317.97637534,1755317.97637534,0.0,0.999652771820131,0.000331923188022786,0.0,747.366366747121,0.0,108.0,-1.13686837721616e-13,-1100.0,27633.9434909301,2
-1100.0,1000.0,1755924.19746397,1755924.19746397,0.0,0.999998666785276,1.49301284282595e-06,0.0,747.61440617438,0.0,108.0,-100.0,-1100.0,27633.9434909301,2
-1100.0,1100.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,-200.0,-1100.0,27633.9434909301,2
-1100.0,1200.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,-300.0,-1100.0,27633.9434909301,2
-1100.0,1300.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,-400.0,-1100.0,27633.9434909301,2
-1100.0,1400.0,1755926.53829928,1755926.53829928,0.0,0.999999999999998,0.0,0.0,747.615393469891,0.0,12.0,-500.0,-1100.0,27633.9434909301,2
