time_s,C_0,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8,C_9,C_10,C_11,C_12,C_13,C_14,C_15,C_16,C_17,C_18,C_19,C_20
12,2.5499999999999972,2.5499999999999901,2.5500000000000047,2.5500000000000114,2.5500000000000025,2.5500000000000034,2.5499999999999967,2.549999999999994,2.5499999999999989,2.5499999999999901,2.5499999999999923,2.5499999999999972,2.5500000000000074,2.5499999999999958,2.5499999999999883,2.5499999999999967,2.5500000000000012,2.5500000000000087,2.5499999998495859,2.5498483121583688,2.4401429867595534
13,2.549999999999998,2.5499999999999887,2.5500000000000052,2.5500000000000136,2.5500000000000025,2.5500000000000016,2.5499999999999963,2.5499999999999963,2.5499999999999994,2.5499999999999905,2.5499999999999918,2.5499999999999989,2.5500000000000083,2.5499999999999954,2.5499999999999887,2.5499999999999967,2.5500000000000029,2.5500000000000078,2.5499999993830236,2.5497676904962865,2.4357716568231891
14,2.5499999999999989,2.5499999999999892,2.5500000000000047,2.5500000000000123,2.5500000000000012,2.5500000000000029,2.5499999999999972,2.5499999999999918,2.5499999999999989,2.5499999999999901,2.5499999999999909,2.5499999999999976,2.5500000000000083,2.5499999999999958,2.5499999999999883,2.5499999999999967,2.5500000000000029,2.5500000000000087,2.5499999979163901,2.5496631705054158,2.431573769115305
15,2.5499999999999954,2.5499999999999892,2.5500000000000043,2.5500000000000127,2.5500000000000003,2.5500000000000007,2.5499999999999967,2.5499999999999945,2.5499999999999989,2.5499999999999896,2.5499999999999932,2.5499999999999976,2.5500000000000096,2.5499999999999958,2.5499999999999883,2.5499999999999967,2.5500000000000012,2.5500000000000087,2.5499999939796525,2.5495327749343297,2.4275310192944315
16,2.5499999999999967,2.5499999999999892,2.5500000000000047,2.5500000000000127,2.5500000000000025,2.550000000000002,2.5499999999999954,2.5499999999999927,2.5499999999999989,2.5499999999999896,2.5499999999999927,2.5499999999999976,2.5500000000000091,2.5499999999999954,2.5499999999999883,2.5499999999999963,2.5500000000000012,2.5500000000000087,2.5499999846816142,2.5493750398134365,2.4236281105540947
17,2.5499999999999976,2.5499999999999887,2.5500000000000043,2.5500000000000118,2.5500000000000025,2.5500000000000016,2.5499999999999967,2.5499999999999945,2.5499999999999976,2.5499999999999896,2.5499999999999936,2.549999999999998,2.5500000000000087,2.5499999999999958,2.5499999999999883,2.5499999999999967,2.5500000000000029,2.5500000000000083,2.5499999649102878,2.5491889671932593,2.4198521042235059
18,2.5499999999999958,2.5499999999999901,2.5500000000000047,2.5500000000000131,2.550000000000002,2.550000000000002,2.5499999999999963,2.5499999999999945,2.5499999999999989,2.5499999999999901,2.5499999999999927,2.5499999999999972,2.5500000000000087,2.5499999999999958,2.5499999999999878,2.5499999999999963,2.5500000000000029,2.5500000000000074,2.549999926379737,2.5489739666285147,2.4161919402421317
19,2.549999999999998,2.5499999999999892,2.5500000000000047,2.5500000000000131,2.550000000000002,2.550000000000002,2.5499999999999954,2.5499999999999927,2.5499999999999985,2.5499999999999901,2.5499999999999923,2.5499999999999976,2.5500000000000083,2.5499999999999958,2.5499999999999878,2.5499999999999967,2.5500000000000012,2.5499999999999519,2.5499998565895625,2.5487297940063423,2.4126380761617985
20,2.5499999999999972,2.5499999999999892,2.5500000000000034,2.5500000000000131,2.5500000000000012,2.5500000000000016,2.549999999999998,2.5499999999999949,2.5499999999999994,2.5499999999999896,2.5499999999999932,2.549999999999998,2.5500000000000083,2.5499999999999967,2.5499999999999878,2.5499999999999949,2.5500000000000029,2.5499999999996756,2.5499997377755026,2.5484564927902333,2.4091822107221712
21,2.5499999999999998,2.5499999999999896,2.5500000000000043,2.5500000000000109,2.5500000000000016,2.5500000000000007,2.5499999999999963,2.549999999999994,2.5499999999999994,2.5499999999999905,2.5499999999999909,2.5499999999999976,2.5500000000000091,2.5499999999999958,2.5499999999999883,2.5499999999999963,2.5500000000000025,2.5499999999987861,2.5499995459291234,2.548154340366485,2.4058170689748239
22,2.549999999999998,2.5499999999999887,2.5500000000000047,2.5500000000000131,2.5500000000000029,2.5500000000000029,2.5499999999999963,2.5499999999999918,2.5499999999999972,2.5499999999999892,2.5499999999999945,2.5499999999999958,2.5500000000000091,2.5499999999999958,2.5499999999999883,2.5499999999999963,2.5500000000000012,2.5499999999963552,2.5499992499533297,2.5478238006567446,2.402536232991614
23,2.5499999999999963,2.5499999999999896,2.5500000000000043,2.550000000000014,2.5500000000000025,2.5500000000000016,2.5499999999999967,2.5499999999999914,2.5499999999999985,2.5499999999999901,2.5499999999999918,2.5499999999999976,2.5500000000000087,2.5499999999999958,2.5499999999999878,2.5499999999999967,2.5500000000000012,2.5499999999903071,2.5499988110031393,2.5474654832379886,2.3993340068675622
24,2.5499999999999958,2.5499999999999887,2.5500000000000043,2.5500000000000136,2.5500000000000029,2.5500000000000025,2.5499999999999972,2.5499999999999914,2.5499999999999989,2.5499999999999892,2.5499999999999918,2.5499999999999963,2.5500000000000091,2.5499999999999958,2.5499999999999878,2.5499999999999967,2.5500000000000012,2.5499999999763738,2.5499981820417839,2.5470801086896366,2.3962053078912611
25,2.5499999999999967,2.5499999999999896,2.5500000000000038,2.5500000000000136,2.550000000000002,2.5500000000000016,2.5499999999999972,2.5499999999999923,2.5499999999999994,2.5499999999999887,2.5499999999999927,2.5499999999999976,2.5500000000000078,2.5499999999999958,2.5499999999999878,2.5499999999999954,2.5500000000000012,2.5499999999463787,2.5499973076234452,2.5466684796209993,2.3931455779380992
26,2.5499999999999967,2.5499999999999901,2.5500000000000043,2.5500000000000123,2.5500000000000034,2.550000000000002,2.5499999999999967,2.5499999999999918,2.5499999999999989,2.5499999999999905,2.5499999999999923,2.5499999999999976,2.5500000000000083,2.5499999999999958,2.5499999999999878,2.5499999999999958,2.5500000000000016,2.5499999998856442,2.5499961238980897,2.546231456722289,2.3901507106750537
27,2.5499999999999976,2.5499999999999892,2.5500000000000038,2.5500000000000118,2.5500000000000034,2.5500000000000038,2.549999999999998,2.5499999999999954,2.5499999999999985,2.5499999999999892,2.5499999999999901,2.5499999999999972,2.5500000000000083,2.5499999999999958,2.5499999999999883,2.5499999999999972,2.5500000000000012,2.5499999997690761,2.5499945588219695,2.5457699391651349,2.3872169912593346
28,2.5499999999999989,2.5499999999999887,2.5500000000000047,2.5500000000000136,2.550000000000002,2.5500000000000016,2.5499999999999963,2.549999999999994,2.5499999999999994,2.5499999999999892,2.5499999999999918,2.5499999999999967,2.5500000000000091,2.5499999999999958,2.5499999999999883,2.5499999999999958,2.5500000000000012,2.5499999995558054,2.5499925325486528,2.5452848487116295,2.3843410460060279
29,2.5499999999999967,2.5499999999999887,2.5500000000000043,2.550000000000014,2.5500000000000025,2.550000000000002,2.5499999999999963,2.5499999999999932,2.5499999999999989,2.5499999999999892,2.5499999999999909,2.5499999999999985,2.5500000000000087,2.5499999999999958,2.5499999999999883,2.5499999999999967,2.5500000000000012,2.5499999991819795,2.5499899579709795,2.5447771169493447,2.3815198000816271
30,2.5500000000000003,2.5499999999999887,2.5500000000000052,2.5500000000000083,2.5500000000000025,2.5500000000000025,2.5499999999999972,2.5499999999999949,2.5499999999999994,2.5499999999999901,2.5499999999999918,2.549999999999998,2.5500000000000087,2.5499999999999958,2.5499999999999883,2.5499999999999976,2.5500000000000012,2.5499999985514687,2.5499867413821931,2.5442476751380871,2.3787504417125351
31,2.5499999999999994,2.5499999999999887,2.5500000000000038,2.5500000000000109,2.550000000000002,2.5500000000000025,2.5499999999999963,2.5499999999999927,2.5499999999999994,2.5499999999999887,2.5499999999999909,2.5499999999999976,2.5500000000000083,2.5499999999999958,2.5499999999999883,2.5499999999999958,2.5500000000000012,2.5499999975243299,2.5499827832249871,2.5436974462231445,2.3760303917228041
32,2.549999999999998,2.5499999999999887,2.5500000000000047,2.5500000000000127,2.5500000000000016,2.550000000000002,2.5499999999999963,2.5499999999999954,2.5499999999999985,2.5499999999999905,2.5499999999999918,2.549999999999998,2.5500000000000069,2.5499999999999967,2.5499999999999883,2.5499999999999958,2.5500000000000012,2.5499999959028328,2.5499779788990393,2.5431273386350965,2.3733572774621932
33,2.5499999999999874,2.549999999999998,2.5499999999999976,2.550000000000002,2.5500000000000025,2.55000000000001,2.5500000000000136,2.5500000000000145,2.5500000000000083,2.5500000000000029,2.549999999999994,2.549999999999998,2.549999999999998,2.5499999999999892,2.5500000000000069,2.5499999999999963,2.5499999999999634,2.5499999934150099,2.5499722195983412,2.5425382415712705,2.3707289103381446
34,2.5499999999999998,2.5499999999999958,2.5499999999999985,2.550000000000014,2.5500000000000029,2.5500000000000052,2.5500000000000234,2.5500000000000154,2.5500000000000052,2.5500000000000047,2.5499999999999927,2.5499999999999972,2.5500000000000234,2.5499999999999936,2.5500000000000127,2.5500000000000016,2.5499999999998644,2.5499999896958898,2.5499653931662403,2.5419310214073771,2.3681432665396072
35,2.5499999999999901,2.5499999999999994,2.5499999999999998,2.550000000000014,2.5500000000000016,2.5500000000000136,2.5500000000000203,2.550000000000026,2.5500000000000029,2.5500000000000198,2.5499999999999972,2.5499999999999989,2.5500000000000251,2.5499999999999896,2.5500000000000127,2.549999999999998,2.5499999999996685,2.5499999842663184,2.5499573849274455,2.5413065191818873,2.3655984700712858
36,2.5500000000000016,2.5499999999999936,2.5499999999999861,2.5500000000000185,2.5500000000000038,2.5500000000000123,2.5500000000000225,2.550000000000038,2.5500000000000127,2.5500000000000251,2.5499999999999967,2.5499999999999998,2.5500000000000256,2.5499999999999909,2.5500000000000127,2.5500000000000029,2.5499999999992955,2.5499999765097958,2.5499480785026636,2.5406655487981493,2.3630927781057252
37,2.5499999999999989,2.5499999999999936,2.5499999999999852,2.5500000000000269,2.5500000000000065,2.5500000000000149,2.5500000000000216,2.5500000000000367,2.5500000000000038,2.5500000000000185,2.5499999999999954,2.5499999999999972,2.5500000000000207,2.5499999999999892,2.5500000000000171,2.5500000000000029,2.5499999999985996,2.5499999656475398,2.549937356583067,2.5400088958761198,2.3606245681170428
38,2.5499999999999856,2.5499999999999869,2.549999999999979,2.5500000000000269,2.5499999999999994,2.5500000000000145,2.5500000000000225,2.5500000000000447,2.5500000000000069,2.5500000000000234,2.5500000000000038,2.5499999999999976,2.5500000000000322,2.5499999999999932,2.5500000000000131,2.5500000000000025,2.5499999999973744,2.5499999507120776,2.5499251016577831,2.5393373171093301,2.3581923265698173
39,2.5499999999999923,2.5499999999999905,2.5499999999999767,2.5500000000000389,2.5500000000000012,2.5500000000000118,2.5500000000000229,2.5500000000000509,2.5499999999999998,2.5500000000000216,2.549999999999998,2.5500000000000007,2.5500000000000345,2.5499999999999901,2.5500000000000127,2.5500000000000003,2.549999999995253,2.5499999305198235,2.5499111966879275,2.5386515400235723,2.3557946389398645
40,2.5499999999999878,2.5499999999999945,2.5499999999999785,2.5500000000000327,2.5500000000000065,2.550000000000014,2.5500000000000185,2.550000000000054,2.550000000000002,2.5500000000000198,2.5500000000000025,2.5500000000000003,2.5500000000000496,2.5499999999999918,2.5500000000000127,2.5499999999999972,2.5499999999916967,2.5499999036430028,2.5498955257232674,2.5379522630516949,2.3534301808794997
41,2.5499999999999874,2.5499999999999887,2.5499999999999816,2.5500000000000322,2.5500000000000078,2.5500000000000176,2.5500000000000176,2.5500000000000549,2.5500000000000065,2.550000000000022,2.5499999999999954,2.5500000000000007,2.5500000000000398,2.5499999999999909,2.5500000000000131,2.5500000000000038,2.5499999999858787,2.5499998683815139,2.5498779744594375,2.5372401558549305,2.3510977103713069
42,2.5499999999999869,2.5499999999999958,2.5499999999999812,2.5500000000000314,2.5500000000000109,2.5500000000000105,2.5500000000000247,2.5500000000000567,2.5500000000000052,2.5500000000000229,2.5499999999999972,2.5500000000000012,2.5500000000000433,2.5499999999999887,2.5500000000000114,2.5499999999999985,2.5499999999765746,2.5499998227347715,2.5498584307353251,2.5365158598341222,2.3487960607383038
43,2.5499999999999887,2.5499999999999985,2.5499999999999776,2.5500000000000362,2.5500000000000012,2.55000000000001,2.5500000000000216,2.5500000000000544,2.5500000000000016,2.5500000000000189,2.5500000000000029,2.5500000000000074,2.5500000000000429,2.5499999999999901,2.5500000000000167,2.5500000000000016,2.5499999999620435,2.5499997643745629,2.5498367849713781,2.5357799887843768,2.3465241343989955
44,2.5499999999999954,2.5499999999999989,2.5499999999999865,2.550000000000034,2.5500000000000025,2.5500000000000052,2.5500000000000238,2.550000000000054,2.549999999999994,2.5500000000000216,2.5500000000000029,2.5500000000000091,2.5500000000000482,2.5499999999999909,2.5500000000000149,2.5500000000000029,2.5499999999398,2.5499996906186619,2.5498129305506332,2.5350331296558113,2.3442808972725087
45,2.5499999999999954,2.5499999999999949,2.5499999999999825,2.5500000000000327,2.5500000000000047,2.550000000000022,2.5500000000000211,2.5500000000000536,2.5500000000000034,2.5500000000000225,2.5499999999999976,2.5500000000000154,2.5500000000000438,2.5499999999999958,2.5500000000000118,2.5499999999999972,2.549999999906428,2.5499995984060502,2.5497867641451202,2.5342758433901693,2.3420653737530643
46,2.5499999999999909,2.5499999999999901,2.5499999999999834,2.5500000000000331,2.5499999999999994,2.5500000000000265,2.5500000000000247,2.5500000000000513,2.5500000000000029,2.5500000000000216,2.5500000000000038,2.55000000000001,2.550000000000042,2.5499999999999914,2.5500000000000171,2.5499999999999989,2.5499999998572078,2.5499994842738021,2.5497581859905805,2.5335086658089083,2.3398766421844246
47,2.5499999999999896,2.5499999999999972,2.5499999999999767,2.5500000000000345,2.5500000000000069,2.5500000000000265,2.550000000000026,2.5500000000000562,2.550000000000002,2.5500000000000229,2.5500000000000087,2.5500000000000167,2.5500000000000389,2.5499999999999932,2.5500000000000123,2.5499999999999985,2.5499999997858791,2.5499993443360056,2.5497271001128285,2.5327321085331067,2.3377138307748866
48,2.5499999999999994,2.5499999999999949,2.5499999999999794,2.5500000000000336,2.5500000000000065,2.550000000000022,2.5500000000000238,2.5500000000000553,2.5500000000000003,2.5500000000000225,2.5500000000000136,2.5500000000000176,2.5500000000000385,2.5499999999999914,2.5500000000000123,2.5500000000000007,2.549999999684144,2.5499991742649315,2.5496934145095804,2.5319466599198077,2.3355761139015705
49,2.5499999999999905,2.5499999999999905,2.5499999999999847,2.5500000000000318,2.5500000000000034,2.5500000000000274,2.550000000000022,2.5500000000000616,2.5500000000000043,2.550000000000026,2.5500000000000131,2.5500000000000114,2.5500000000000465,2.5499999999999887,2.5500000000000123,2.549999999999998,2.5499999995411322,2.5499989692746619,2.5496570412912494,2.5311527860023748,2.3334627087594488
50,2.5499999999999985,2.5499999999999958,2.5499999999999847,2.5500000000000336,2.5500000000000038,2.550000000000026,2.5500000000000234,2.5500000000000669,2.5500000000000047,2.5500000000000194,2.5500000000000087,2.5500000000000189,2.5500000000000398,2.5499999999999918,2.5500000000000118,2.549999999999994,2.5499999993429108,2.5499987241072244,2.5496178967843934,2.5303509314252537,2.3313728723168268
51,2.5499999999999887,2.549999999999998,2.5499999999999781,2.5500000000000349,2.5500000000000074,2.550000000000026,2.5500000000000265,2.5500000000000704,2.5500000000000069,2.5500000000000211,2.5500000000000185,2.5500000000000189,2.5500000000000442,2.5499999999999914,2.5500000000000136,2.5499999999999687,2.549999999071737,2.5499984330214649,2.5495759016015462,2.529541520365552,2.3293058985435136
52,2.5499999999999834,2.5499999999999989,2.5499999999999794,2.5500000000000367,2.5500000000000034,2.5500000000000318,2.5500000000000269,2.5500000000000682,2.5499999999999967,2.5500000000000234,2.5500000000000185,2.5500000000000211,2.5500000000000473,2.5499999999999976,2.550000000000014,2.5499999999999279,2.5499999987053488,2.5499980897845416,2.5495309806808097,2.5287249574358008,2.327261115882409
53,2.5499999999999949,2.549999999999998,2.5499999999999856,2.5500000000000349,2.5500000000000114,2.55000000000003,2.5500000000000238,2.5500000000000713,2.5500000000000034,2.550000000000022,2.5500000000000127,2.5500000000000163,2.550000000000042,2.5499999999999932,2.5500000000000163,2.5499999999998701,2.5499999982160015,2.5499976876662362,2.5494830632984851,2.5279016285635567,2.3252378849391975
54,2.5499999999999972,2.5499999999999998,2.5499999999999883,2.5500000000000345,2.550000000000002,2.5500000000000336,2.5500000000000309,2.5500000000000691,2.5500000000000029,2.5500000000000211,2.5500000000000123,2.5500000000000211,2.5500000000000442,2.5499999999999909,2.5500000000000145,2.5499999999997409,2.5499999975696075,2.5499972194358258,2.5494320830580888,2.5270719018446957,2.3232355963670321
55,2.5499999999999936,2.549999999999994,2.5499999999999869,2.5500000000000353,2.5500000000000074,2.5500000000000296,2.5500000000000522,2.550000000000074,2.5500000000000052,2.5500000000000203,2.5500000000000091,2.550000000000018,2.5500000000000473,2.5499999999999892,2.5500000000000145,2.5499999999995451,2.5499999967245781,2.5499966773617189,2.5493779778584287,2.5262361283682093,2.3212536689270524
56,2.5500000000000003,2.549999999999998,2.5499999999999843,2.550000000000038,2.5500000000000091,2.550000000000034,2.5500000000000536,2.5500000000000766,2.5500000000000109,2.5500000000000238,2.5500000000000123,2.5500000000000189,2.5500000000000376,2.5499999999999972,2.5500000000000123,2.5499999999992347,2.5499999956306727,2.5499960532135444,2.5493206898435874,2.5253946430109324,2.31929154770673
57,2.5500000000000025,2.5499999999999949,2.5499999999999745,2.5500000000000318,2.550000000000006,2.5500000000000229,2.550000000000054,2.5500000000000766,2.5500000000000163,2.5500000000000225,2.5500000000000211,2.550000000000018,2.5500000000000393,2.5499999999999914,2.550000000000014,2.5499999999987826,2.5499999942277101,2.5499953382667004,2.5492601653373654,2.5245477652016208,2.3173487024809796
58,2.549999999999998,2.5500000000000003,2.5499999999999861,2.5500000000000331,2.5500000000000043,2.5500000000000353,2.5500000000000531,2.5500000000000766,2.5500000000000096,2.5500000000000207,2.5500000000000127,2.5500000000000176,2.5500000000000442,2.5500000000000003,2.5500000000000123,2.5499999999981182,2.5499999924441656,2.5499945233092269,2.5491963547643883,2.5236957996537153,2.3154246262019407
59,2.5499999999999905,2.5499999999999954,2.5499999999999865,2.5500000000000362,2.5500000000000007,2.5500000000000376,2.5500000000000624,2.5500000000000744,2.5500000000000127,2.5500000000000247,2.550000000000014,2.5500000000000171,2.5500000000000425,2.5500000000000043,2.5500000000000131,2.5499999999971585,2.5499999901956776,2.5499935986508655,2.549129212559984,2.5228390370669675,2.3135188336057202
60,2.5499999999999856,2.5499999999999878,2.5499999999999785,2.550000000000034,2.5500000000000056,2.5500000000000322,2.5500000000000638,2.5500000000000753,2.5500000000000118,2.5500000000000194,2.5500000000000296,2.55000000000003,2.5500000000000425,2.5500000000000154,2.5500000000000127,2.5499999999957734,2.5499999873834418,2.5499925541340245,2.5490586970708025,2.5219777547981663,2.3116308599247426
61,2.5500000000000007,2.5499999999999945,2.5499999999999781,2.5500000000000349,2.5500000000000034,2.5500000000000269,2.5500000000000536,2.5500000000000762,2.5500000000000131,2.5500000000000216,2.5500000000000269,2.5500000000000287,2.550000000000042,2.5500000000000234,2.5500000000000145,2.5499999999938208,2.5499999838925187,2.5499913791467681,2.548984770447758,2.5211122175016336,2.3097602770355041
62,2.5500000000000029,2.5499999999999905,2.5499999999999781,2.5500000000000367,2.5500000000000043,2.5500000000000274,2.5500000000000567,2.550000000000074,2.5500000000000043,2.5500000000000242,2.5500000000000247,2.5500000000000305,2.5500000000000438,2.5500000000000171,2.550000000000014,2.5499999999911189,2.5499999795901216,2.5499900626372947,2.5489073985329656,2.5202426777398887,2.3079066545929399
63,2.549999999999994,2.5499999999999972,2.5499999999999847,2.5500000000000336,2.5500000000000074,2.5500000000000278,2.5500000000000669,2.5500000000000762,2.5500000000000091,2.5500000000000238,2.5500000000000287,2.5500000000000314,2.5500000000000442,2.5500000000000105,2.5500000000000114,2.5499999999873748,2.5499999743236597,2.5499885931301476,2.548826550741925,2.519369376565729,2.3060695774739912
64,2.5499999999999878,2.5499999999999949,2.5499999999999821,2.5500000000000389,2.5499999999999998,2.5500000000000251,2.5500000000000687,2.5500000000000806,2.5500000000000052,2.5500000000000207,2.5500000000000296,2.5500000000000269,2.5500000000000438,2.5500000000000145,2.5500000000000118,2.5499999999822878,2.5499999679188918,2.5499869587435233,2.5487421999422479,2.5184925440763091,2.3042486500247668
65,2.5499999999999901,2.5499999999999963,2.5499999999999843,2.550000000000038,2.5500000000000007,2.5500000000000265,2.5500000000000691,2.5500000000000855,2.5500000000000034,2.5500000000000225,2.5500000000000296,2.5500000000000389,2.55000000000005,2.5500000000000096,2.5500000000000149,2.5499999999754137,2.5499999601779195,2.5499851472079844,2.5486543223299072,2.5176123999404352,2.3024434926921358
66,2.5499999999999869,2.5499999999999896,2.549999999999979,2.550000000000042,2.5500000000000056,2.5500000000000305,2.5500000000000624,2.5500000000000864,2.5500000000000016,2.550000000000022,2.5500000000000305,2.5500000000000358,2.5500000000000411,2.5500000000000007,2.5500000000000176,2.5499999999662042,2.5499999508770901,2.5499831458860487,2.5485628973041385,2.5167291539001639,2.3006537407794747
67,2.5499999999999901,2.5499999999999741,2.5499999999999865,2.5500000000000362,2.5500000000000029,2.5500000000000376,2.5500000000000664,2.550000000000086,2.550000000000002,2.5500000000000207,2.550000000000038,2.5500000000000327,2.5500000000000429,2.5499999999999918,2.5500000000000118,2.5499999999539864,2.5499999397649979,2.5499809417926209,2.5484679073414949,2.5158430062478603,2.2988790435274824
68,2.549999999999998,2.5499999999999754,2.5499999999999785,2.5500000000000305,2.550000000000002,2.5500000000000411,2.5500000000000638,2.5500000000000917,2.5500000000000136,2.550000000000026,2.5500000000000305,2.5500000000000327,2.5500000000000456,2.5499999999999945,2.5500000000000149,2.549999999937917,2.5499999265603028,2.5499785216162492,2.5483693378702039,2.5149541482798687,2.2971190633276914
69,2.5500000000000016,2.5499999999999741,2.5499999999999829,2.5500000000000349,2.5499999999999998,2.5500000000000473,2.5500000000000647,2.550000000000094,2.5500000000000029,2.5500000000000216,2.5500000000000318,2.5500000000000331,2.5500000000000425,2.5499999999999945,2.5500000000000136,2.5499999999169503,2.549999910949587,2.5499758717407968,2.5482671771450556,2.5140627627274834,2.2953734750156354
70,2.5499999999999905,2.5499999999999727,2.5499999999999794,2.5500000000000322,2.5499999999999989,2.5500000000000518,2.5500000000000647,2.55000000000009,2.5500000000000029,2.5500000000000238,2.5500000000000274,2.5500000000000371,2.5500000000000429,2.5499999999999918,2.5500000000000176,2.5499999998898142,2.5499998925852303,2.5499729782675935,2.5481614161235941,2.5131690241660554,2.2936419652229865
71,2.5499999999999883,2.5499999999999781,2.5499999999999834,2.5500000000000371,2.5500000000000078,2.5500000000000473,2.550000000000066,2.5500000000000909,2.5500000000000038,2.5500000000000229,2.5500000000000318,2.5500000000000318,2.550000000000042,2.5499999999999887,2.5500000000000123,2.5499999998549421,2.5499998710831724,2.5499698270378839,2.5480520483439779,2.5122730994033642,2.2919242317779247
72,2.549999999999994,2.5499999999999758,2.5499999999999803,2.5500000000000358,2.5500000000000114,2.5500000000000429,2.55000000000007,2.5500000000000917,2.550000000000006,2.5500000000000189,2.5500000000000282,2.5500000000000362,2.5500000000000402,2.5499999999999883,2.5499999999999914,2.5499999998104506,2.5499998460208846,2.5499664036553882,2.5479390698048792,2.5113751478479456,2.2902199831471948
