x,y,J,J_lower,P_H,P_N,P_A,P_loc,E_radius_loss,safe_margin,angle_calls,x_global,y_global,C1,level
-1500.0,500.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,1200.0,-1500.0,6118.45869718926,2
-1500.0,600.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,1100.0,-1500.0,6118.45869718926,2
-1500.0,700.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,1000.0,-1500.0,6118.45869718926,2
-1500.0,800.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,900.0,-1500.0,6118.45869718926,2
-1500.0,900.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,800.0,-1500.0,6118.45869718926,2
-1500.0,1000.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,700.0,-1500.0,6118.45869718926,2
-1500.0,1100.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,600.0,-1500.0,6118.45869718926,2
-1500.0,1200.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,500.0,-1500.0,6118.45869718926,2
-1500.0,1300.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,400.0,-1500.0,6118.45869718926,2
-1500.0,1400.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,300.0,-1500.0,6118.45869718926,2
-1500.0,1500.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,200.0,-1500.0,6118.45869718926,2
-1500.0,1600.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,100.0,-1500.0,6118.45869718926,2
-1400.0,-1200.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,2900.0,-1400.0,6118.45869718926,2
-1400.0,-1100.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,2800.0,-1400.0,6118.45869718926,2
-1400.0,-1000.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,2700.0,-1400.0,6118.45869718926,2
-1400.0,-900.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,2600.0,-1400.0,6118.45869718926,2
-1400.0,-800.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,2500.0,-1400.0,6118.45869718926,2
-1400.0,-700.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,2400.0,-1400.0,6118.45869718926,2
-1400.0,-600.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,2300.0,-1400.0,6118.45869718926,2
-1400.0,-500.0,299014.498725673,299014.498725673,0.0,0.999997193562182,3.68525945859606e-06,0.0,308.510962973542,0.0,108.0,2200.0,-1400.0,6118.45869718926,2
-1400.0,-400.0,298964.887221835,298964.887221835,0.0,0.999830603236665,0.000168847761498081,0.0,308.462803456461,0.0,108.0,2100.0,-1400.0,6118.45869718926,2
-1400.0,-300.0,298828.22892174,298828.22892174,0.0,0.999368097722794,0.000621255685283657,0.0,308.335669434463,0.0,108.0,2000.0,-1400.0,6118.45869718926,2
-1400.0,-200.0,298655.324626984,298655.324626984,0.0,0.998776480933787,0.00121238372409279,0.0,308.181292299403,0.0,108.0,1900.0,-1400.0,6118.45869718926,2
-1400.0,-100.0,298505.646983728,298505.646983728,0.0,0.998259255307552,0.00170054774032,0.0,308.050937597819,0.0,108.0,1800.0,-1400.0,6118.45869718926,2
-1400.0,0.0,298456.362013914,298456.362013914,0.0,0.998085926469409,0.00188810497869312,0.0,308.010890367237,0.0,108.0,1700.0,-1400.0,6118.45869718926,2
-1400.0,100.0,298505.541766343,298505.541766343,0.0,0.998258903427992,0.00170054774031999,0.0,308.050829038818,0.0,108.0,1600.0,-1400.0,6118.45869718926,2
-1400.0,200.0,298655.115589356,298655.115589356,0.0,0.998775781847149,0.00121238372409277,0.0,308.181076622917,0.0,108.0,1500.0,-1400.0,6118.45869718926,2
-1400.0,300.0,298828.131688049,298828.131688049,0.0,0.999367772543184,0.000621255685283651,0.0,308.335569112712,0.0,108.0,1400.0,-1400.0,6118.45869718926,2
-1400.0,400.0,298964.858286785,298964.858286785,0.0,0.999830506468885,0.000168847761498075,0.0,308.462773602458,0.0,108.0,1300.0,-1400.0,6118.45869718926,2
-1400.0,500.0,299014.498456535,299014.498456535,0.0,0.999997192662099,3.68525945859563e-06,0.0,308.510962695856,0.0,108.0,1200.0,-1400.0,6118.45869718926,2
-1400.0,600.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,1100.0,-1400.0,6118.45869718926,2
-1400.0,700.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,1000.0,-1400.0,6118.45869718926,2
-1400.0,800.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,900.0,-1400.0,6118.45869718926,2
-1400.0,900.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,800.0,-1400.0,6118.45869718926,2
-1400.0,1000.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,700.0,-1400.0,6118.45869718926,2
-1400.0,1100.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,600.0,-1400.0,6118.45869718926,2
-1400.0,1200.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,500.0,-1400.0,6118.45869718926,2
-1400.0,1300.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,400.0,-1400.0,6118.45869718926,2
-1400.0,1400.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,300.0,-1400.0,6118.45869718926,2
-1400.0,1500.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,200.0,-1400.0,6118.45869718926,2
-1400.0,1600.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,100.0,-1400.0,6118.45869718926,2
-1300.0,-1300.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,3000.0,-1300.0,6118.45869718926,2
-1300.0,-1200.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,2900.0,-1300.0,6118.45869718926,2
-1300.0,-1100.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,2800.0,-1300.0,6118.45869718926,2
-1300.0,-1000.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,2700.0,-1300.0,6118.45869718926,2
-1300.0,-900.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,2600.0,-1300.0,6118.45869718926,2
-1300.0,-800.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,2500.0,-1300.0,6118.45869718926,2
-1300.0,-700.0,299007.014231261,299007.014231261,0.0,0.99997213075492,2.88695734684228e-05,0.0,308.503511937742,0.0,108.0,2400.0,-1300.0,6118.45869718926,2
-1300.0,-600.0,298808.347297646,298808.347297646,0.0,0.999300747538472,0.000717825654352931,0.0,308.317302357261,0.0,108.0,2300.0,-1300.0,6118.45869718926,2
-1300.0,-500.0,298256.461093844,298256.461093844,0.0,0.997405526685693,0.00265054266676458,0.0,307.826489794318,0.0,108.0,2200.0,-1300.0,6118.45869718926,2
-1300.0,-400.0,297414.492379797,297414.492379797,0.0,0.994450428365246,0.00563743174140621,0.0,307.112103058722,0.0,108.0,2100.0,-1300.0,6118.45869718926,2
-1300.0,-300.0,296410.749754963,296410.749754963,0.0,0.99082901686691,0.00907146237681948,0.0,306.292468733693,0.0,108.0,2000.0,-1300.0,6118.45869718926,2
-1300.0,-200.0,295652.062661294,295652.062661294,0.0,0.987906356905329,0.0122149957833573,0.0,305.74869174627,0.0,108.0,1900.0,-1300.0,6118.45869718926,2
-1300.0,-100.0,295101.408035715,295101.408035715,0.0,0.98564287568705,0.0144041426769223,0.0,305.386876849823,0.0,108.0,1800.0,-1300.0,6118.45869718926,2
-1300.0,0.0,294915.561959894,294915.561959894,0.0,0.984778977148394,0.0151870083938745,0.0,305.292686807794,0.0,300.0,1700.0,-1300.0,6118.45869718926,2
-1300.0,100.0,295101.188574542,295101.188574542,0.0,0.985642141740843,0.0144041426769221,0.0,305.386650418749,0.0,108.0,1600.0,-1300.0,6118.45869718926,2
-1300.0,200.0,295655.849995155,295655.849995155,0.0,0.987919022924039,0.0122149957833575,0.0,305.752599362651,0.0,108.0,1500.0,-1300.0,6118.45869718926,2
-1300.0,300.0,296408.919066581,296408.919066581,0.0,0.99082289447735,0.00907146237681938,0.0,306.290579904197,0.0,108.0,1400.0,-1300.0,6118.45869718926,2
-1300.0,400.0,297418.305843621,297418.305843621,0.0,0.994463181770653,0.00563743174140614,0.0,307.116037634932,0.0,108.0,1300.0,-1300.0,6118.45869718926,2
-1300.0,500.0,298258.811225198,298258.811225198,0.0,0.997413386253609,0.00265054266676453,0.0,307.828914563856,0.0,108.0,1200.0,-1300.0,6118.45869718926,2
-1300.0,600.0,298808.152285331,298808.152285331,0.0,0.999300095356825,0.0007178256543529,0.0,308.31710115152,0.0,108.0,1100.0,-1300.0,6118.45869718926,2
-1300.0,700.0,299007.007442458,299007.007442458,0.0,0.999972108051057,2.88695734684231e-05,0.0,308.503504933332,0.0,108.0,1000.0,-1300.0,6118.45869718926,2
-1300.0,800.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,900.0,-1300.0,6118.45869718926,2
-1300.0,900.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,800.0,-1300.0,6118.45869718926,2
-1300.0,1000.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,700.0,-1300.0,6118.45869718926,2
-1300.0,1100.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,600.0,-1300.0,6118.45869718926,2
-1300.0,1200.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,500.0,-1300.0,6118.45869718926,2
-1300.0,1300.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,400.0,-1300.0,6118.45869718926,2
-1300.0,1400.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,300.0,-1300.0,6118.45869718926,2
-1300.0,1500.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,200.0,-1300.0,6118.45869718926,2
-1300.0,1600.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,100.0,-1300.0,6118.45869718926,2
-1200.0,-1300.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,3000.0,-1200.0,6118.45869718926,2
-1200.0,-1200.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,2900.0,-1200.0,6118.45869718926,2
-1200.0,-1100.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,2800.0,-1200.0,6118.45869718926,2
-1200.0,-1000.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,2700.0,-1200.0,6118.45869718926,2
-1200.0,-900.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,2600.0,-1200.0,6118.45869718926,2
-1200.0,-800.0,298858.978484109,298858.978484109,0.0,0.999473176532302,0.000515394364480278,0.0,308.362627035025,0.0,108.0,2500.0,-1200.0,6118.45869718926,2
-1200.0,-700.0,298005.438339145,298005.438339145,0.0,0.996558995417452,0.00338346965065646,0.0,307.587808648557,0.0,108.0,2400.0,-1200.0,6118.45869718926,2
-1200.0,-600.0,296319.192604247,296319.192604247,0.0,0.990717399840759,0.00923342073653798,0.0,306.116159523364,0.0,108.0,2300.0,-1200.0,6118.45869718926,2
-1200.0,-500.0,293964.674690642,293964.674690642,0.0,0.982384690456612,0.01751763530225,0.0,304.143723980819,0.0,108.0,2200.0,-1200.0,6118.45869718926,2
-1200.0,-400.0,291394.064142638,291394.064142638,0.0,0.972879667018837,0.0270593650736355,0.0,302.130979149382,0.0,108.0,2100.0,-1200.0,6118.45869718926,2
-1200.0,-300.0,289137.802497171,289137.802497171,0.0,0.963644047113394,0.0364419564070734,0.0,300.568999625813,0.0,108.0,2000.0,-1200.0,6118.45869718926,2
-1200.0,-200.0,287594.574269218,287594.574269218,0.0,0.955742403897794,0.0442931304444038,0.0,299.741308110612,0.0,132.0,1900.0,-1200.0,6118.45869718926,2
-1200.0,-100.0,286981.719504746,286981.719504746,0.0,0.950355350992966,0.0494914285464574,0.0,299.737281195994,0.0,132.0,1800.0,-1200.0,6118.45869718926,2
-1200.0,0.0,287107.448127465,287107.448127465,0.0,0.94853319104886,0.0513082300559474,0.0,300.168798538534,0.0,300.0,1700.0,-1200.0,6118.45869718926,2
-1200.0,100.0,286978.240271457,286978.240271457,0.0,0.950343715358095,0.0494914285464572,0.0,299.733691465197,0.0,132.0,1600.0,-1200.0,6118.45869718926,2
-1200.0,200.0,287593.909316413,287593.909316413,0.0,0.955740180089443,0.0442931304444035,0.0,299.740622039468,0.0,132.0,1500.0,-1200.0,6118.45869718926,2
-1200.0,300.0,289145.338055515,289145.338055515,0.0,0.963669248356926,0.036441956407073,0.0,300.576774507117,0.0,108.0,1400.0,-1200.0,6118.45869718926,2
-1200.0,400.0,291385.598155389,291385.598155389,0.0,0.972851354132562,0.0270593650736348,0.0,302.122244289536,0.0,108.0,1300.0,-1200.0,6118.45869718926,2
-1200.0,500.0,293958.67464606,293958.67464606,0.0,0.982364624447193,0.0175176353022497,0.0,304.137533379895,0.0,108.0,1200.0,-1200.0,6118.45869718926,2
-1200.0,600.0,296315.520368141,296315.520368141,0.0,0.99070511874463,0.00923342073653773,0.0,306.112370660145,0.0,108.0,1100.0,-1200.0,6118.45869718926,2
-1200.0,700.0,298003.521602205,298003.521602205,0.0,0.996552585254833,0.00338346965065637,0.0,307.585831037673,0.0,108.0,1000.0,-1200.0,6118.45869718926,2
-1200.0,800.0,298858.719492536,298858.719492536,0.0,0.999472310384182,0.000515394364480253,0.0,308.362359818099,0.0,108.0,900.0,-1200.0,6118.45869718926,2
-1200.0,900.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,800.0,-1200.0,6118.45869718926,2
-1200.0,1000.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,700.0,-1200.0,6118.45869718926,2
-1200.0,1100.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,600.0,-1200.0,6118.45869718926,2
-1200.0,1200.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,500.0,-1200.0,6118.45869718926,2
-1200.0,1300.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,400.0,-1200.0,6118.45869718926,2
-1200.0,1400.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,300.0,-1200.0,6118.45869718926,2
-1200.0,1500.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,200.0,-1200.0,6118.45869718926,2
-1200.0,1600.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,100.0,-1200.0,6118.45869718926,2
-1100.0,-1400.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,3100.0,-1100.0,6118.45869718926,2
-1100.0,-1300.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,3000.0,-1100.0,6118.45869718926,2
-1100.0,-1200.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,2900.0,-1100.0,6118.45869718926,2
-1100.0,-1100.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,2800.0,-1100.0,6118.45869718926,2
-1100.0,-1000.0,299013.174469536,299013.174469536,0.0,0.999992762759555,6.74317415084384e-06,0.0,308.509621765175,0.0,108.0,2700.0,-1100.0,6118.45869718926,2
-1100.0,-900.0,298566.606695381,298566.606695381,0.0,0.998482006061536,0.00149912699833456,0.0,308.091215918612,0.0,108.0,2600.0,-1100.0,6118.45869718926,2
-1100.0,-800.0,296746.201455079,296746.201455079,0.0,0.992268950640159,0.00764949403520048,0.0,306.441124847633,0.0,108.0,2500.0,-1100.0,6118.45869718926,2
-1100.0,-700.0,293395.882902509,293395.882902509,0.0,0.9807229712476,0.0193606272419024,0.0,303.491740729444,0.0,108.0,2400.0,-1100.0,6118.45869718926,2
-1100.0,-600.0,288694.013202228,288694.013202228,0.0,0.964285496103621,0.035806791924895,0.0,299.477971812614,0.0,108.0,2300.0,-1100.0,6118.45869718926,2
-1100.0,-500.0,283289.530791513,283289.530791513,0.0,0.944852795154742,0.0551972437347859,0.0,295.09380263664,0.0,108.0,2200.0,-1100.0,6118.45869718926,2
-1100.0,-400.0,278005.576812875,278005.576812875,0.0,0.924620142851889,0.0753007753479221,0.0,291.182767560182,0.0,108.0,2100.0,-1100.0,6118.45869718926,2
-1100.0,-300.0,274006.105621958,274006.105621958,0.0,0.906213859593095,0.0938273011070029,0.0,288.850803954443,0.0,108.0,2000.0,-1100.0,6118.45869718926,2
-1100.0,-200.0,272622.411968501,272622.411968501,0.0,0.891247301140528,0.108713701042657,0.0,289.032074534699,0.0,132.0,1900.0,-1100.0,6118.45869718926,2
-1100.0,-100.0,274676.591430724,274676.591430724,0.0,0.881634786380465,0.118336695998395,0.0,291.919607563124,0.0,132.0,1800.0,-1100.0,6118.45869718926,2
-1100.0,0.0,277392.314235815,277392.314235815,0.0,0.878326221416463,0.121662546002504,0.0,294.859279527204,0.0,348.0,1700.0,-1100.0,6118.45869718926,2
-1100.0,100.0,274678.375379467,274678.375379467,0.0,0.881640752458181,0.118336695998395,0.0,291.92144816857,0.0,132.0,1600.0,-1100.0,6118.45869718926,2
-1100.0,200.0,272607.12692198,272607.12692198,0.0,0.891196183205773,0.108713701042659,0.0,289.016304048026,0.0,132.0,1500.0,-1100.0,6118.45869718926,2
-1100.0,300.0,274019.619657069,274019.619657069,0.0,0.906259054716589,0.0938273011070013,0.0,288.864747183881,0.0,108.0,1400.0,-1100.0,6118.45869718926,2
-1100.0,400.0,277984.267153043,277984.267153043,0.0,0.924548876742266,0.0753007753479212,0.0,291.160781123573,0.0,108.0,1300.0,-1100.0,6118.45869718926,2
-1100.0,500.0,283303.490502015,283303.490502015,0.0,0.944899480754926,0.055197243734785,0.0,295.108205695743,0.0,108.0,1200.0,-1100.0,6118.45869718926,2
-1100.0,600.0,288718.239893992,288718.239893992,0.0,0.964366517672462,0.0358067919248947,0.0,299.502967923621,0.0,108.0,1100.0,-1100.0,6118.45869718926,2
-1100.0,700.0,293410.221174333,293410.221174333,0.0,0.980770922874218,0.019360627241902,0.0,303.506534372656,0.0,108.0,1000.0,-1100.0,6118.45869718926,2
-1100.0,800.0,296741.32348846,296741.32348846,0.0,0.99225263720735,0.00764949403520036,0.0,306.436091960919,0.0,108.0,900.0,-1100.0,6118.45869718926,2
-1100.0,900.0,298565.658603641,298565.658603641,0.0,0.998478835348796,0.00149912699833452,0.0,308.09023771628,0.0,108.0,800.0,-1100.0,6118.45869718926,2
-1100.0,1000.0,299013.164819198,299013.164819198,0.0,0.999992730485834,6.74317415084268e-06,0.0,308.509611808351,0.0,108.0,700.0,-1100.0,6118.45869718926,2
-1100.0,1100.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,600.0,-1100.0,6118.45869718926,2
-1100.0,1200.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,500.0,-1100.0,6118.45869718926,2
-1100.0,1300.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,400.0,-1100.0,6118.45869718926,2
-1100.0,1400.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,300.0,-1100.0,6118.45869718926,2
-1100.0,1500.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,200.0,-1100.0,6118.45869718926,2
-1100.0,1600.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,100.0,-1100.0,6118.45869718926,2
-1000.0,-1400.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,3100.0,-1000.0,6118.45869718926,2
-1000.0,-1300.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,3000.0,-1000.0,6118.45869718926,2
-1000.0,-1200.0,299015.33764914,299015.33764914,0.0,0.999999999999998,0.0,0.0,308.511811920233,0.0,12.0,2900.0,-1000.0,6118.45869718926,2
-1000.0,-1100.0,299012.458157019,299012.458157019,0.0,0.999990365486005,8.43013070402448e-06,0.0,308.508899424325,0.0,108.0,2800.0,-1000.0,6118.45869718926,2
-1000.0,-1000.0,298342.216202591,298342.216202591,0.0,0.997722747313164,0.00229148641974173,0.0,307.882509316038,0.0,108.0,2700.0,-1000.0,6118.45869718926,2
-1000.0,-900.0,295494.546194162,295494.546194162,0.0,0.988034066064151,0.0119574402463664,0.0,305.279684264347,0.0,108.0,2600.0,-1000.0,6118.45869718926,2
-1000.0,-800.0,290028.815699129,290028.815699129,0.0,0.969324809133077,0.0307206591789687,0.0,300.379213641249,0.0,108.0,2500.0,-1000.0,6118.45869718926,2
-1000.0,-700.0,282219.721084643,282219.721084643,0.0,0.942343923991571,0.0577030686687562,0.0,293.543330901534,0.0,108.0,2400.0,-1000.0,6118.45869718926,2
-1000.0,-600.0,272863.320951106,272863.320951106,0.0,0.90947268702909,0.0905504791962483,0.0,285.645330841826,0.0,108.0,2300.0,-1000.0,6118.45869718926,2
-1000.0,-500.0,263056.144996155,263056.144996155,0.0,0.873842310643061,0.126150314182814,0.0,277.85608629844,0.0,108.0,2200.0,-1000.0,6118.45869718926,2
-1000.0,-400.0,254146.984509293,254146.984509293,0.0,0.838804378428914,0.161136337381697,0.0,271.585137040616,0.0,108.0,2100.0,-1000.0,6118.45869718926,2
-1000.0,-300.0,248026.758926938,248026.758926938,0.0,0.807802993655893,0.192266866091754,0.0,268.669525111475,0.0,108.0,2000.0,-1000.0,6118.45869718926,2
-1000.0,-200.0,247885.531702358,247885.531702358,0.0,0.783221380244103,0.216717657390283,0.0,271.510785119488,0.0,108.0,1900.0,-1000.0,6118.45869718926,2
-1000.0,-100.0,259761.069967239,259761.069967239,0.0,0.767734631678349,0.232307322646895,0.0,282.728869275162,0.0,132.0,1800.0,-1000.0,6118.45869718926,2
-1000.0,0.0,273122.639438366,273122.639438366,0.0,0.762402184411254,0.237660394360116,0.0,293.588731550248,0.0,300.0,1700.0,-1000.0,6118.45869718926,2
-1000.0,100.0,259762.269573329,259762.269573329,0.0,0.76773864353306,0.23230732264689,0.0,282.730106979727,0.0,132.0,1600.0,-1000.0,6118.45869718926,2
-1000.0,200.0,247887.960637111,247887.960637111,0.0,0.783229503355021,0.216717657390281,0.0,271.513291195155,0.0,108.0,1500.0,-1000.0,6118.45869718926,2
-1000.0,300.0,248015.044941202,248015.044941202,0.0,0.807763818455625,0.192266866091752,0.0,268.657439099457,0.0,108.0,1400.0,-1000.0,6118.45869718926,2
