time_s,steps,iterations,max_scaled_residual,max_ratio,max_linear_backward_error,cum_water_balance,cum_outward_water_per_rhod_2piL
15,16129,48387,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,9.050270444816941e-19,5.8754680435739067e-07
16,16385,49155,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,8.1674934723305758e-19,6.2604020808066737e-07
17,16641,49923,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,8.5215060949879579e-19,6.6447209238162194e-07
18,16897,50691,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,8.8055431152324751e-19,7.0284439697835786e-07
19,17153,51459,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,9.0735997815242921e-19,7.4115889718712945e-07
20,17409,52227,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.0243470465112499e-18,7.7941722589743725e-07
21,17665,52995,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.0875779991551163e-18,8.1762089164198225e-07
22,17921,53763,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.0766590599730515e-18,8.5577129361099459e-07
23,18177,54531,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.1674003595798124e-18,8.9386973424490881e-07
24,18433,55299,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.1995121313445803e-18,9.3191742988560962e-07
25,18689,56067,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.1971869524920879e-18,9.6991551985497101e-07
26,18945,56835,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.1998163270148467e-18,1.007865074247228e-06
27,19201,57603,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.1384976091520498e-18,1.0457671006604306e-06
28,19457,58371,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.0758611150252734e-18,1.0836225500457507e-06
29,19713,59139,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.0835795114716116e-18,1.1214323218179494e-06
30,19969,59907,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.0609759740529875e-18,1.1591972683428445e-06
31,20225,60675,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,8.9359592540409411e-19,1.1969181988961419e-06
32,20481,61443,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,8.5256376036537188e-19,1.2345958831711087e-06
33,20545,61635,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.0849326497067776e-18,1.2722310544121532e-06
34,20609,61827,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.0443402087118098e-18,1.3098244121612469e-06
35,20673,62019,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.0587598279449873e-18,1.3473766247968131e-06
36,20737,62211,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.1465471621867447e-18,1.384888331764987e-06
37,20801,62403,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.1253378376905788e-18,1.4223601456051323e-06
38,20865,62595,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.1895488701133498e-18,1.4597926537822628e-06
39,20929,62787,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.3161130873030978e-18,1.4971864203494156e-06
40,20993,62979,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.4677913350705682e-18,1.5345419874597293e-06
41,21057,63171,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.5537887538643375e-18,1.5718598767452872e-06
42,21121,63363,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.599015164048404e-18,1.6091405905774101e-06
43,21185,63555,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.7493088148680372e-18,1.646384613221223e-06
44,21249,63747,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.6777904689139727e-18,1.6835924118956094e-06
45,21313,63939,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.6963654299543104e-18,1.7207644377483102e-06
46,21377,64131,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.6880550565327198e-18,1.7579011267546994e-06
47,21441,64323,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.6793819644125248e-18,1.7950029005477365e-06
48,21505,64515,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.6245910716006607e-18,1.8320701671857546e-06
49,21569,64707,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.8366682899379516e-18,1.869103321863917e-06
50,21633,64899,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.8556320258661892e-18,1.9061027475745602e-06
51,21697,65091,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.8892775972817836e-18,1.9430688157210526e-06
52,21761,65283,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,2.0708191331139497e-18,1.9800018866892836e-06
53,21825,65475,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,2.3871096315019228e-18,2.0169023103804764e-06
54,21889,65667,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,2.3806198826085615e-18,2.0537704267086238e-06
55,21953,65859,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,2.3530276189156302e-18,2.0906065660655072e-06
56,22017,66051,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,2.3269432020818064e-18,2.1274110497559722e-06
57,22081,66243,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,2.3150924956384889e-18,2.1641841904058601e-06
58,22145,66435,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,2.3575366838322333e-18,2.2009262923447611e-06
59,22209,66627,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,2.5054605655944787e-18,2.2376376519655586e-06
60,22273,66819,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,2.7705510656072571e-18,2.2743185580625294e-06
61,22337,67011,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,2.9039072628066779e-18,2.3109692762607133e-06
62,22401,67203,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,2.9444102648979135e-18,2.347590065387629e-06
63,22465,67395,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,2.9705790541542177e-18,2.384181193456955e-06
64,22529,67587,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,3.1576377812745359e-18,2.4207429220060406e-06
65,22593,67779,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,3.1043280587470247e-18,2.4572755063726687e-06
66,22657,67971,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,3.2393241415108319e-18,2.4937791959419834e-06
67,22721,68163,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,3.3742788652440115e-18,2.5302542343765997e-06
68,22785,68355,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,3.4006615840862372e-18,2.5667008598331791e-06
69,22849,68547,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,3.4142053224482976e-18,2.603119305167096e-06
70,22913,68739,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,3.6890472479073105e-18,2.6395097981262939e-06
71,22977,68931,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,3.6385770296275407e-18,2.6758725615351643e-06
72,23041,69123,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,3.7670893605574276e-18,2.7122078134691774e-06
73,23105,69315,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,3.8093387477169158e-18,2.7485157674208862e-06
74,23169,69507,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,4.0951508458571835e-18,2.7847966324578612e-06
75,23233,69699,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,4.0464107792261449e-18,2.8210506133730891e-06
76,23297,69891,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,4.1674521182610294e-18,2.8572779108282791e-06
77,23361,70083,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,4.3204735005481328e-18,2.8934787214905118e-06
78,23425,70275,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,4.3796746101933999e-18,2.9296532381626376e-06
79,23489,70467,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,4.3371140997260152e-18,2.965801649907783e-06
80,23553,70659,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,4.34443764667683e-18,3.0019241421683043e-06
81,23617,70851,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,4.6012993539559309e-18,3.0380208968795065e-06
82,23681,71043,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,4.5877912877577868e-18,3.074092092578424e-06
83,23745,71235,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,4.6981439023148377e-18,3.1101379045079317e-06
84,23809,71427,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,4.8572014283268937e-18,3.1461585047164462e-06
85,23873,71619,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,5.0031838137939006e-18,3.1821540621534453e-06
86,23937,71811,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,5.1769133525235393e-18,3.2181247427610497e-06
87,24001,72003,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,5.402998564341686e-18,3.254070709561844e-06
88,24065,72195,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,5.5518029798659941e-18,3.2899921227431624e-06
89,24129,72387,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,5.8860855871551847e-18,3.3258891397380032e-06
90,24193,72579,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,5.8852016412730952e-18,3.3617619153027463e-06
91,24257,72771,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,6.0416104315661799e-18,3.3976106015918347e-06
92,24321,72963,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,6.3165692996842925e-18,3.4334353482295827e-06
93,24385,73155,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,6.5183601135141801e-18,3.4692363023792204e-06
94,24449,73347,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,6.7260419008715173e-18,3.5050136088093537e-06
95,24513,73539,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,6.8192975193477097e-18,3.5407674099579238e-06
96,24577,73731,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,6.9056095769669788e-18,3.5764978459938099e-06
97,24641,73923,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,7.1874573086240096e-18,3.6122050548761737e-06
98,24705,74115,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,7.4764044212858533e-18,3.6478891724116486e-06
99,24769,74307,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,7.7469724079173813e-18,3.6835503323095016e-06
100,24833,74499,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,7.9354546094743267e-18,3.7191886662348069e-06
101,24897,74691,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,8.1067421042405558e-18,3.7548043038597732e-06
102,24961,74883,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,8.242304288736079e-18,3.7903973729132832e-06
103,25025,75075,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,8.4013193183441651e-18,3.8259679992287149e-06
104,25089,75267,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,8.5537554703478873e-18,3.8615163067901571e-06
105,25153,75459,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,8.7422595921910654e-18,3.8970424177770318e-06
106,25217,75651,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,8.9952677751890114e-18,3.9325464526072519e-06
107,25281,75843,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,9.4013301175058333e-18,3.9680285299789444e-06
108,25345,76035,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,9.691928489465486e-18,4.0034887669107798e-06
109,25409,76227,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,9.8673155947451044e-18,4.0389272787810191e-06
110,25473,76419,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.0170148381554723e-17,4.0743441793653003e-06
111,25537,76611,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.0483404884853428e-17,4.1097395808731934e-06
112,25601,76803,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.0694648615325995e-17,4.1451135939836365e-06
113,25665,76995,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.0761661722073789e-17,4.1804663278792265e-06
114,25729,77187,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.097270041515202e-17,4.21579789027946e-06
115,25793,77379,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.1171744989348232e-17,4.2511083874729636e-06
116,25857,77571,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.1323333591416817e-17,4.2863979243486979e-06
117,25921,77763,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.149011512319374e-17,4.3216666044262812e-06
118,25985,77955,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.1598082872647224e-17,4.3569145298853403e-06
119,26049,78147,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.1859016066298887e-17,4.3921418015940218e-06
120,26113,78339,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.1910126729167926e-17,4.4273485191366648e-06
121,26177,78531,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.2149051438454121e-17,4.4625347861366508e-06
122,26241,78723,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.2283247947758319e-17,4.4977007049250584e-06
123,26305,78915,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.248519023903788e-17,4.5328463713331853e-06
124,26369,79107,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.2732842013979239e-17,4.5679718800268406e-06
125,26433,79299,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.3107239468857225e-17,4.6030773245220623e-06
126,26497,79491,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.3311636832194844e-17,4.638162797205643e-06
127,26561,79683,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.3759973170294377e-17,4.6732283893563704e-06
128,26625,79875,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.4164331106959034e-17,4.708274191166184e-06
129,26657,80003,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.4619089571936852e-17,4.743300291766361e-06
130,26689,80131,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.5061811525026259e-17,4.7783067792318005e-06
131,26721,80259,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.5771166669970855e-17,4.8132937406172658e-06
132,26753,80387,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.6374388545265457e-17,4.8482612619713941e-06
133,26785,80515,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.6847712251911415e-17,4.8832094283556971e-06
134,26817,80643,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.7141144234456945e-17,4.9181383238630891e-06
135,26849,80771,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.7337360161150955e-17,4.9530480316359558e-06
136,26881,80899,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.7638131096886208e-17,4.9879386338837586e-06
137,26913,81027,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.8194205124831359e-17,5.0228102119001846e-06
138,26945,81155,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.8574009445783298e-17,5.0576628460799099e-06
139,26977,81283,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.8978492079925297e-17,5.0924966159348847e-06
140,27009,81411,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.929347459896967e-17,5.1273116001102555e-06
141,27041,81539,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,1.9809647088526488e-17,5.1621078763998718e-06
142,27073,81667,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,2.0291718643740502e-17,5.1968855217614196e-06
143,27105,81795,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,2.085021217497737e-17,5.2316446123311785e-06
144,27137,81923,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,2.1093456421422317e-17,5.2663852234384289e-06
145,27169,82051,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,2.1557867670558323e-17,5.3011074296194925e-06
146,27201,82179,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,2.2090796564578781e-17,5.3358113046314463e-06
147,27233,82307,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,2.2382945383199088e-17,5.370496921465513e-06
148,27265,82435,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,2.2719324376353218e-17,5.4051643523601159e-06
149,27297,82563,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,2.3102638217849066e-17,5.4398136688136489e-06
150,27329,82691,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,2.3566939245168449e-17,5.4744449415969235e-06
151,27361,82819,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,2.409222188840162e-17,5.5090582407653422e-06
152,27393,82947,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,2.4535369012325879e-17,5.5436536356707785e-06
153,27425,83075,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,2.4904460103574337e-17,5.5782311949731939e-06
154,27457,83203,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,2.5334243090727035e-17,5.6127909866519773e-06
155,27489,83331,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,2.5664328893780862e-17,5.6473330780170322e-06
156,27521,83459,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,2.6089172992291159e-17,5.6818575357196201e-06
157,27553,83587,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,2.6487999365404521e-17,5.7163644257629421e-06
158,27585,83715,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,2.6994496736926612e-17,5.7508538135125112e-06
159,27617,83843,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,2.7216804008092076e-17,5.7853257637062661e-06
160,27649,83971,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,2.7845792766262858e-17,5.8197803404644807e-06
161,27681,84099,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,2.8230608147365643e-17,5.8542176072994454e-06
162,27713,84227,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,2.85645409606533e-17,5.8886376271249535e-06
163,27745,84355,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,2.9042808312230182e-17,5.9230404622655629e-06
164,27777,84483,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,2.9768789373896788e-17,5.9574261744656718e-06
165,27809,84611,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,3.0146890736762633e-17,5.9917948248983943e-06
166,27841,84739,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,3.0505820327776183e-17,6.0261464741742478e-06
167,27873,84867,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,3.0897840452014305e-17,6.0604811823496666e-06
168,27905,84995,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,3.159306569773527e-17,6.0947990089353135e-06
169,27937,85123,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,3.2081697208797135e-17,6.1291000129042457e-06
170,27969,85251,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,3.2598340157327343e-17,6.1633842526998942e-06
171,28001,85379,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,3.2881511791554765e-17,6.1976517862438872e-06
172,28033,85507,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,3.3394465928143292e-17,6.2319026709436931e-06
173,28065,85635,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,3.3875221645797887e-17,6.266136963700146e-06
174,28097,85763,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,3.4238551010489607e-17,6.3003547209147786e-06
175,28129,85891,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,3.4519879065926801e-17,6.3345559984970247e-06
176,28161,86019,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,3.4992553022201599e-17,6.3687408518712943e-06
177,28193,86147,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,3.5286992097142912e-17,6.4029093359838667e-06
178,28225,86275,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,3.5750320360061933e-17,6.4370615053096856e-06
179,28257,86403,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,3.6158520550671898e-17,6.4711974138590081e-06
180,28289,86531,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,3.6649261579090927e-17,6.5053171151839101e-06
181,28321,86659,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,3.7160944132282807e-17,6.5394206570889015e-06
182,28353,86787,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,3.7471386877330337e-17,6.5735080869947713e-06
183,28385,86915,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,3.7951707911573035e-17,6.6075794571768956e-06
184,28417,87043,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,3.836327534766155e-17,6.6416348194617425e-06
185,28449,87171,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,3.8683843196997035e-17,6.6756742252409939e-06
186,28481,87299,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,3.9186876129318601e-17,6.7096977254800936e-06
187,28513,87427,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,3.9830881524329671e-17,6.7437053707252966e-06
188,28545,87555,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,4.0289749629385806e-17,6.7776972111100487e-06
189,28577,87683,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,4.0656933035346564e-17,6.811673296360986e-06
190,28609,87811,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,4.1030082688270513e-17,6.845633675803656e-06
191,28641,87939,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,4.169746482777779e-17,6.8795783983680705e-06
192,28673,88067,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,4.208321885208067e-17,6.9135075125940701e-06
193,28705,88195,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,4.2694653390087004e-17,6.9474210666365687e-06
194,28737,88323,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,4.3069123843654048e-17,6.9813191082706599e-06
195,28769,88451,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,4.3544437746853809e-17,7.0152016848966207e-06
196,28801,88579,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,4.4068737699519267e-17,7.049068843544813e-06
197,28833,88707,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,4.4691224197689922e-17,7.0829206308804722e-06
198,28865,88835,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,4.5179257863964065e-17,7.1167570932084178e-06
199,28897,88963,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,4.5659461024969474e-17,7.1505782764776548e-06
200,28929,89091,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,4.633937495075693e-17,7.1843842262858969e-06
201,28961,89219,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,4.6670793341777579e-17,7.2181749878840201e-06
202,28993,89347,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,4.7223650671115664e-17,7.2519506061804095e-06
203,29025,89475,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,4.7625673476911083e-17,7.2857111257452433e-06
204,29057,89603,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,4.7849723410832043e-17,7.3194565908146969e-06
205,29089,89731,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,4.8358512693036366e-17,7.3531870452950661e-06
206,29121,89859,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,4.891585995873939e-17,7.3869025327668323e-06
207,29153,89987,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,4.9348263247277503e-17,7.4206030964886363e-06
208,29185,90115,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,4.9674408361893127e-17,7.4542887794012065e-06
209,29217,90243,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,4.9916640139268309e-17,7.4879596241312022e-06
210,29249,90371,1.3457899939372905e-15,0.00037909577294008154,2.2364204816415476e-16,5.0275049640471716e-17,7.5216156729949963e-06
